섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HAS,Hacisco JSC,hose,2026-07-02,"8,240","8,300","7,770","8,300",+8948.29%,+9949.64%,540,6.96,"20,100",166,N/A
공항 운영 및 서비스,52407010,NCT,Noibai Cargo Terminal Services JSC,hose,2026-07-03,"95,200","95,600","95,000","95,200",+4533233.54%,+3031747.03%,0,0.0,"3,958",376,N/A
백화점,53402010,BTT,Ben Thanh Trading & Service JSC,hose,2026-04-17,"43,450","45,200","45,200","45,200",+11.19%,+4.63%,"2,000",4.63,200,9,N/A
부동산 서비스,60101020,CRE,Century Land JSC,hose,2026-07-02,"7,000","7,200","6,810","7,050",+330885.90%,+287655.10%,130,1.88,"222,342","1,567",N/A
상품 화학,51101010,APH,An Phat Holdings JSC,hose,2026-07-02,"5,490","5,620","5,490","5,510",+3698.66%,+3099.40%,40,0.73,"57,442",316,N/A
식품 가공,54102020,HSL,Hong Ha Food Investment Development JSC,hose,2026-07-07,"8,340","8,920","8,510","8,920",+72.20%,+16.30%,580,6.95,"1,073,742","9,577",N/A
어업 및 농업,54102010,NSC,Vietnam National Seed Group JSC,hose,2026-07-02,"73,000","73,000","73,000","73,000",+24539.00%,+22784.73%,100,0.14,"22,500","1,642",N/A
오일 및 가스 수송 서비스,50103030,PJT,Petrolimex Joint Stock Tanker Co,hose,2026-07-02,"9,460","9,490","9,460","9,490",+11.65%,+2.04%,190,2.04,"3,203",30,N/A
"오일, 가스 정제 및 마케팅",50102030,CCI,CuChi Commercial and Industrial Developing Investment JSC,hose,2026-07-07,"20,500","20,500","20,500","20,500",+23716.27%,+26686.88%,0,0.0,209,4,N/A
"오일, 가스 정제 및 마케팅",50102030,PGC,Petrolimex Gas Corp JSC,hose,2026-07-02,"12,400","12,400","12,100","12,400",+32296.59%,+25556.94%,0,0.0,"6,206",76,N/A
"오일, 가스 정제 및 마케팅",50102030,TDG,TDG Global Investment JSC,hose,2026-07-02,"2,380","2,530","2,330","2,530",+105.17%,+93.25%,160,6.75,"258,670",654,N/A
용기(종이 제외) 및 포장재,51302010,AAA,An Phat Bioplastics JSC,hose,2026-07-07,"7,500","7,700","7,520","7,540",+5.90%,+3.15%,40,0.53,"824,776","6,218",N/A
용기(종이 제외) 및 포장재,51302010,TPC,Tan Dai Hung Plastic JSC,hose,2026-04-15,"11,050","11,050","10,500","11,050",+0.00%,+16.07%,0,0.0,"3,500",38,N/A
은행,55101010,ACB,Asia Commercial Joint Stock Bank,hose,2026-07-02,"22,650","22,850","22,550","22,700",+652198.85%,+807729.20%,100,0.44,"5,926,973","134,542",N/A
은행,55101010,NAB,Nam A Commercial Joint Stock Bank,hose,2026-07-06,"13,300","13,350","13,000","13,300",+18.22%,+0.76%,200,1.53,"1,569,175","20,870",N/A
은행,55101010,OCB,Orient Commercial Joint Stock Bank,hose,2026-07-03,"11,500","11,600","11,300","11,550",+15.50%,+5.00%,200,1.76,"2,864,847","33,088",N/A
은행,55101010,TCB,Vietnam Technological And Commercial Joint Stock Bank,hose,2026-04-28,"33,887.65","34,200","33,750","34,000",+8.99%,+1.49%,150,0.44,"9,151,762","311,159",N/A
의약품 소매,54301010,VMD,Vimedimex Medi Pharma JSC,hose,2026-07-02,"14,500","14,500","14,500","14,500",+152371.08%,+127092.99%,0,0.0,"2,500",36,N/A
제약,56201040,TRA,Traphaco JSC,hose,2026-06-26,"81,400","81,700","81,700","81,700",+17.89%,+3.16%,"1,000",1.24,100,8,N/A
종이 제품,51301020,HHP,HHP Global JSC,hose,2026-07-07,"15,000","15,500","15,000","15,300",+22.89%,+5.15%,300,2.0,"1,331,560","20,372",N/A
투자 은행 및 중개 서비스,55102010,DSC,DSC Securities Corp,hose,2026-06-09,"13,600","13,950","13,500","13,650",+5.00%,+5.81%,200,1.49,"56,675",773,N/A
투자 은행 및 중개 서비스,55102010,VND,VNDIRECT Securities Corp,hose,2026-07-07,"18,750","19,100","18,650","18,850",+15.45%,+6.50%,100,0.53,"13,148,152","247,842",N/A
투자 은행 및 중개 서비스,55102010,VPX,VPBank Securities JSC,hose,2026-04-16,"28,750","29,000","28,200","28,800",-0.17%,+0.70%,250,0.88,"1,302,066","37,499",N/A
항공사,52406010,HVN,Vietnam Airlines JSC,hose,2026-07-07,"26,050","26,200","25,400","26,200",+14.41%,+11.49%,150,0.58,"776,300","20,339",N/A
