섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",069730,DSR제강,kospi,2026-07-23,"5,780","5,820","5,690","5,790",+1.58%,+3.58%,20,0.35,"7,140",41,833
건물설비 설치 공사업,반도체/디스플레이 코팅덕트,010400,우진아이엔에스,kospi,2026-07-24,"4,770","5,070","4,775","5,050",+21.39%,+23.93%,280,5.87,"25,959",131,384
기초 의약물질 제조업,바이오의약품,207940,삼성바이오로직스,kospi,2026-07-24,"1,518,000","1,575,000","1,486,000","1,541,000",+2.12%,+14.57%,"23,000",1.52,"32,312","49,792","713,343"
기타 금융업,금융지주 회사,175330,JB금융지주,kospi,2026-06-16,"28,250","29,000","26,850","28,800",+4.73%,+8.88%,"1,900",7.06,"122,207","3,519","53,718"
기타 금융업,투자사업,138040,메리츠금융지주,kospi,2026-07-24,"123,300","128,000","122,800","125,200",+9.15%,+10.80%,"1,900",1.54,"81,520","10,206","209,518"
기타 식품 제조업,설탕,145995,삼양사우,kospi,2026-04-29,"34,000","34,000","34,000","34,000",+0.00%,+4.13%,400,1.19,1,0,125
기타 전문 도매업,"화공약품, 안경렌즈",002810,삼영무역,kospi,2026-07-24,"22,900","23,900","23,150","23,500",+15.20%,+13.80%,600,2.62,"9,234",216,"4,339"
수산물 가공 및 저장 처리업,횟감용 참치 및 기타 일반수산물,014710,사조씨푸드,kospi,2026-07-16,"9,550","9,580","9,300","9,580",+17.98%,+7.52%,270,2.9,"2,854",27,"1,649"
"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",079160,CJ CGV,kospi,2026-05-12,"5,040","5,210","4,775","5,190",+5.06%,+17.16%,335,6.9,"306,416","1,590","8,593"
운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",089860,롯데렌탈,kospi,2026-07-24,"40,000","40,350","39,450","40,300",+19.41%,+9.81%,300,0.75,"11,616",468,"14,632"
특수 목적용 기계 제조업,"주강,주물 제조,도매",025890,한국주강,kospi,2026-07-06,"2,255","2,270","2,245","2,265",+7.09%,+2.72%,25,1.12,882,1,252
