섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
"가전제품, 도구 및 가정 용품",53204030,603638,Yantai Eddie Precision Machinery Co Ltd Class A,sse,2026-05-19,26.16,28.12,25.40,27.90,+45.86%,+23.56%,2.03,7.85,"59,812,154","1,668",N/A
개인 생활 필수 용품,54201020,603983,Guangdong Marubi Biotechnology Co Ltd Class A,sse,2026-07-01,29.13,29.43,26.79,29.16,+19.70%,+25.42%,1.39,5.01,"11,775,133",343,N/A
건설 및 엔지니어링,52201020,605178,Beijing New Space Technology Co Ltd Class A,sse,2026-07-02,112.28,122.44,105.89,120.06,+81.61%,+35.66%,7.78,6.93,"9,956,879","1,195",N/A
반도체,57101010,600360,JiLin Sino-Microelectronics Co Ltd Class A,sse,2026-06-30,14.66,15.51,13.57,14.96,+67.05%,+12.48%,0.86,6.1,"185,997,875","2,782",N/A
반도체,57101010,600601,Founder Technology Group Co Ltd Class A,sse,2026-07-02,14.92,15.76,14.41,15.12,+57.01%,+16.31%,0.20,1.34,"480,231,750","7,261",N/A
반도체,57101010,688141,JoulWatt Technology Co Ltd Class A,sse,2026-06-30,153.50,163.31,139.07,156,+200.17%,+6.27%,11.79,8.18,"19,428,542","3,030",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,603713,Milkyway Intelligent Supply Chain Service Group Co Ltd Class A,sse,2026-07-01,76.65,79.23,72.52,79.23,+37.36%,+4.22%,7.20,10.0,"3,613,427",286,N/A
산업용 기계 및 장비,52102010,603662,Keli Sensing Technology Ningbo Co Ltd Class A,sse,2026-07-01,74.63,81.20,73.53,80,+50.21%,+23.02%,6.18,8.37,"35,725,583","2,858",N/A
산업용 기계 및 장비,52102010,688017,Leader Harmonious Drive Systems Co Ltd Class A,sse,2026-06-08,428.25,495.66,416.20,488,+160.54%,+32.08%,74.95,18.15,"26,943,070","13,148",N/A
산업용 기계 및 장비,52102010,688112,Siglent Technologies Co Ltd Class A,sse,2026-07-02,80.30,88.77,77.88,84.91,+113.16%,+21.47%,4.61,5.74,"6,788,753",576,N/A
산업용 기계 및 장비,52102010,688400,LUSTER LightTech Co Ltd Class A,sse,2026-06-18,69.09,73.98,66.22,71.41,+65.19%,+8.39%,5.91,9.02,"36,302,921","2,592",N/A
상품 화학,51101010,688219,Orinko Advanced Plastics Co Ltd Class A,sse,2026-07-01,12.99,13.49,12.61,13.38,+32.51%,+7.64%,0.51,3.96,"27,534,501",368,N/A
생명 공학 및 의학 연구,56202010,688578,Shanghai Allist Pharmaceuticals Co Ltd Class A,sse,2026-07-02,130.87,134,122.84,130.88,+35.22%,+40.02%,0.01,0.01,"18,505,030","2,421",N/A
소프트웨어,57201020,688168,Beijing ABT Networks Co Ltd Class A,sse,2026-07-01,72.43,75.55,70.61,73.80,+52.25%,+15.47%,1.82,2.53,"4,283,140",316,N/A
소프트웨어,57201020,688207,Beijing Deep Glint Technology Co Ltd Class A,sse,2026-07-01,22.59,24.09,22.39,22.84,+69.69%,+18.96%,0.26,1.15,"34,703,461",792,N/A
"오일, 가스 정제 및 마케팅",50102030,603223,Hengtong Logistics Co Ltd Class A,sse,2026-07-02,13.46,14.43,13.46,14.15,+71.37%,+18.02%,0.69,5.13,"34,281,409",485,N/A
의류 및 액세서리,53202020,600177,Youngor Fashion Co Ltd Class A,sse,2026-07-02,7.83,7.91,7.76,7.83,+6.34%,+4.26%,0,0.0,"24,234,846",189,N/A
의류 및 액세서리,53202020,600400,Jiangsu Hongdou Industrial Co Ltd Class A,sse,2026-07-01,3.46,3.55,3.34,3.46,+67.96%,+5.81%,0.07,2.06,"74,015,850",256,N/A
