섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 비철금속 제조업,합섬섬유로프,155660,DSR,kospi,2026-04-29,"4,600","4,690","4,470","4,690",+4.22%,+5.87%,195,4.34,"100,873",473,750
1차 철강 제조업,와이어로프 등,012160,영흥,kospi,2026-07-20,"2,425","2,500","2,300","2,490",+377.93%,+3.97%,110,4.62,"35,269",87,388
건물 건설업,부동산 개발,475150,SK이터닉스,kospi,2026-07-23,"80,600","87,700","75,500","80,900",+48.44%,+55.58%,300,0.37,"20,907,413","1,691,409","27,560"
건물설비 설치 공사업,반도체/디스플레이 코팅덕트,010400,우진아이엔에스,kospi,2026-07-23,"4,720","4,785","4,500","4,770",+15.64%,+18.22%,50,1.06,"39,084",186,363
기초 의약물질 제조업,바이오의약품,207940,삼성바이오로직스,kospi,2026-04-27,"1,509,000","1,537,000","1,380,000","1,518,000",-0.65%,+8.74%,"139,000",10.08,"198,056","300,649","702,696"
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-07-23,"93,600","99,800","92,200","95,300",+25.89%,+15.10%,"1,700",1.82,"978,453","93,246","88,529"
기타 금융업,투자사업,138040,메리츠금융지주,kospi,2026-07-16,"118,300","123,300","114,900","123,300",+7.69%,+4.23%,"6,700",5.75,"454,950","56,095","206,339"
기타 전문 도매업,"화공약품, 안경렌즈",002810,삼영무역,kospi,2026-06-10,"22,050","23,000","21,475","22,900",+14.67%,+8.79%,"1,000",4.57,"59,167","1,354","4,228"
부동산 임대 및 공급업,서울 영등포구 여의도 소재 하나금융투자 빌딩,417310,코람코더원리츠,kospi,2026-07-23,"10,600","10,890","10,550","10,880",+5.32%,+9.46%,280,2.64,"471,752","5,132","4,395"
석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",010950,S-Oil,kospi,2026-07-23,"149,800","156,500","147,800","151,200",+26.63%,+4.35%,"1,400",0.93,"578,051","87,401","170,225"
"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",004870,티웨이홀딩스,kospi,2026-05-21,471,"1,175",928,979,+248.40%,+296.36%,732,296.36,"474,783",464,221
"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,001525,동양우,kospi,2026-07-23,"8,210","8,690","8,000","8,670",+95.05%,+106.18%,460,5.6,173,1,22
운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",089860,롯데렌탈,kospi,2026-07-23,"39,950","41,400","39,300","40,000",+17.13%,+8.84%,50,0.13,"165,193","6,607","14,523"
"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,270520,앱튼,kosdaq,2026-07-22,"3,085","3,150","2,880","3,100",+1259.65%,+0.65%,140,4.73,"179,449",556,609
"그외 기타 전문, 과학 및 기술 서비스업","유전체 분야 진단시약 제조 및 유전체 분야 소프트웨어 연구,개발,판매",354200,엔젠바이오,kosdaq,2026-07-22,"2,370","2,585","1,995","2,585",+53.23%,+54.98%,595,29.9,"2,920,669","7,549",231
기초 화학물질 제조업,"시약, 원료의약품",120240,대정화금,kosdaq,2026-07-23,"14,840","14,990","14,600","14,870",+4.94%,+3.62%,30,0.2,"32,450",482,"1,069"
기타 화학제품 제조업,스킨부스터 제품 및 필러,489460,바이오비쥬,kosdaq,2026-04-27,"8,690","9,160","8,300","8,930",+0.90%,+41.75%,260,3.0,"213,210","1,903","1,343"
소프트웨어 개발 및 공급업,"도메인,호스팅",079940,가비아,kosdaq,2026-07-23,"47,550","47,650","47,450","47,550",+55.90%,+40.27%,0,0.0,"25,968","1,234","6,381"
소프트웨어 개발 및 공급업,모바일 게임 개발 및 퍼블리싱,348030,모비릭스,kosdaq,2026-07-23,"3,050","3,145","3,005","3,135",+22.70%,+6.09%,85,2.79,"115,378",361,301
소프트웨어 개발 및 공급업,"캐주얼게임, 소셜카지노게임",950190,고스트스튜디오,kosdaq,2026-07-23,"9,920","10,030","9,830","10,020",+17.33%,+6.82%,100,1.01,"77,136",772,"1,304"
일반 교습 학원,"오프라인 학원, 온라인강의",339950,아이비김영,kosdaq,2026-07-23,"2,890","2,925","2,830","2,910",+2.11%,+6.40%,20,0.69,"89,323",259,"1,307"
플라스틱제품 제조업,기업인수합병,250930,예선테크,kosdaq,2026-07-23,"1,778","1,956","1,801","1,816",+272.90%,+390.81%,38,2.14,"33,785",61,119
