섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
상품 화학,51101010,688758,Suzhou Sepax Technologies Co Ltd Class A,sse,2026-07-22,25.97,28.59,25.69,26.92,+33.40%,+16.54%,0.95,3.66,"17,144,873",461,N/A
생명 및 건강 보험,55301030,601628,China Life Insurance Co Ltd Class A,sse,2026-07-22,41,42,40.28,41.73,+13.15%,+3.24%,0.73,1.78,"41,744,630","1,742",N/A
손해보험,55301020,601319,People's Insurance Company Group of China Ltd Class A,sse,2026-07-22,7.55,7.62,7.47,7.59,+4.40%,+2.43%,0.04,0.53,"72,800,546",552,N/A
전력 유틸리티,59101010,600674,Sichuan Chuantou Energy Co Ltd Class A,sse,2026-07-22,16.29,16.44,16.19,16.36,+9.07%,+4.74%,0.07,0.43,"40,289,360",659,N/A
제약,56201040,600664,Harbin Pharmaceutical Group Co Ltd Class A,sse,2026-07-22,5.98,6.14,5.74,6,+54.64%,+33.63%,0.02,0.33,"539,999,301","3,239",N/A
중장비 및 차량,52102020,601038,First Tractor Co Ltd Class A,sse,2026-07-21,13.79,14.16,13.28,13.98,+11.42%,+18.98%,0.32,2.34,"17,276,900",241,N/A
중장비 및 차량,52102020,603338,Zhejiang Dingli Machinery Co Ltd Class A,sse,2026-04-29,56.51,58.34,52.55,58.10,+20.74%,+10.67%,4.16,7.71,"11,483,026",667,N/A
컴퓨터 하드웨어,57106010,603296,Huaqin Co Ltd Class A,sse,2026-07-22,87.67,91.88,86,88.88,+21.74%,+13.66%,1.21,1.38,"61,755,683","5,488",N/A
타이어 및 고무 제품,53101030,603049,Zhongce Rubber Group Co Ltd Class A,sse,2026-07-08,49.10,49.17,47.51,49.11,+3.98%,+3.15%,0.91,1.89,"3,010,180",147,N/A
특수 채굴 및 금속,51201050,601168,Western Mining Co Ltd Class A,sse,2026-07-22,36.50,39.40,36.19,37.84,+31.20%,+14.04%,1.34,3.67,"123,150,599","4,660",N/A
특수 화학제,51101030,600352,Zhejiang Longsheng Group Co Ltd Class A,sse,2026-07-21,13.20,13.29,12.61,13.24,+5.89%,+3.76%,0.29,2.24,"62,731,649",830,N/A
해양 화물 및 물류,52405020,601919,COSCO Shipping Holdings Co Ltd Class A,sse,2026-07-22,15.14,15.29,14.97,15.27,+9.15%,+4.16%,0.13,0.86,"99,310,575","1,516",N/A
