섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
"가전제품, 도구 및 가정 용품",53204030,000333,Midea Group Co Ltd Class A,szse,2026-07-15,82.67,84.50,81.11,84.30,+11.32%,+6.72%,2.50,3.06,"54,704,808","4,611",N/A
"가전제품, 도구 및 가정 용품",53204030,000651,Gree Electric Appliances Inc of Zhuhai Class A,szse,2026-04-29,40.47,40.80,39.73,40.58,+9.85%,+6.09%,0.75,1.88,"76,395,219","3,100",N/A
가정용 전자 제품,57106030,001308,Shenzhen KTC Technology Co Ltd Class A,szse,2026-07-17,35.88,36.20,35.34,36.06,+6.47%,+8.42%,0.18,0.5,"3,551,432",128,N/A
가정용 전자 제품,57106030,002429,Shenzhen MTC Co Ltd Class A,szse,2026-07-15,"2,624","2,645","2,617","2,624",-0.11%,+3.88%,0,0.0,"43,400",113,N/A
건설 및 엔지니어링,52201020,002541,Anhui Honglu Steel Construction (Group) Co Ltd Class A,szse,2026-07-15,20.96,22.44,20.23,22.20,+9.52%,+12.92%,1.76,8.61,"16,483,259",365,N/A
건설 및 엔지니어링,52201020,002060,Guangdong Construction Engineering Group Co Ltd Class A,szse,2026-07-15,"1,300","1,306","1,295","1,305",+16.00%,+3.33%,5,0.38,"50,100",65,N/A
건설 자재 및 비품,53203020,002372,Zhejiang Weixing New Building Materials Co Ltd Class A,szse,2026-07-16,1.17,1.40,1.13,1.19,+153.19%,+14.42%,0.04,3.48,"1,624,000",1,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-07-13,"3,015","3,035","3,010","3,035",+2.26%,+1.00%,20,0.66,"4,800",14,N/A
광고 및 마케팅,53302010,002181,Guangdong Guangzhou Daily Media Co Ltd Class A,szse,2026-07-08,259.70,263.50,258.70,262.30,+8.84%,+1.98%,2.70,1.04,"4,934,000","1,294",N/A
반도체,57101010,002017,Eastcompeace Technology Co Ltd Class A,szse,2026-07-17,0.26,0.39,0.25,0.38,+90.00%,+53.23%,0.12,43.4,"3,494,000",1,N/A
반도체 장비 및 테스트,57101020,002185,Tianshui Huatian Technology Co Ltd Class A,szse,2026-07-15,"1,910","1,912","1,886","1,912",+0.63%,+1.43%,2,0.1,"1,200",2,N/A
"부동산 임대, 개발 및 운영",60101010,002146,Risesun Real Estate Development Co Ltd Class A,szse,2026-07-17,1.77,1.93,1.79,1.86,+56.30%,+20.00%,0.09,5.08,"165,500",0,N/A
"부동산 임대, 개발 및 운영",60101010,002314,Shenzhen New Nanshan Holding Group Co Ltd Class A,szse,2026-07-16,3.40,3.44,3.35,3.41,+1.06%,+7.57%,0.03,0.89,"7,432,469",25,N/A
"부동산 임대, 개발 및 운영",60101010,002818,Chengdu Fusen Noble-House Industrial Co Ltd Class A,szse,2026-07-15,"1,760","1,762","1,760","1,762",+1.67%,+0.74%,2,0.11,"1,600",2,N/A
비즈니스 지원 용품,52203060,002301,Shenzhen Comix Group Co Ltd Class A,szse,2026-07-15,"1,646","1,669","1,646","1,650",+1.48%,+2.04%,4,0.24,"123,200",203,N/A
산업용 기계 및 장비,52102010,002708,Changzhou NRB Corp Class A,szse,2026-07-14,"2,020","2,020","2,014","2,020",+0.95%,+1.51%,0,0.0,300,0,N/A
산업용 기계 및 장비,52102010,002997,Rayhoo Motor Dies Co Ltd Class A,szse,2026-07-10,"1,337","1,338","1,336","1,337",+38.55%,+21.66%,1,0.07,"89,700",119,N/A
상품 화학,51101010,002361,Anhui Shenjian New Materials Co Ltd Class A,szse,2026-07-09,5.09,5.19,5.07,5.14,+2.66%,+0.98%,0.07,1.38,"2,500",0,N/A
상품 화학,51101010,002585,Jiangsu Shuangxing Color Plastic New Materials Co Ltd Class A,szse,2026-07-16,23.40,26.22,21.80,25.90,+25.72%,+13.50%,2.60,11.16,"357,600",9,N/A
상품 화학,51101010,002497,Sichuan Yahua Industrial Group Co Ltd Class A,szse,2026-07-15,527,534,527,529,+3.32%,+2.32%,2,0.38,"17,600",9,N/A
소프트웨어,57201020,002153,Beijing Shiji Information Technology Co Ltd Class A,szse,2026-07-15,"1,793","1,845","1,790","1,793",+6.05%,+6.73%,0,0.0,"98,100",175,N/A
소프트웨어,57201020,002602,Zhejiang Century Huatong Group Co Ltd Class A,szse,2026-07-07,"1,898","1,927","1,892","1,904",+1.06%,+0.53%,14,0.74,"274,200",522,N/A
식품 가공,54102020,002507,Chongqing Fuling Zhacai Group Co Ltd Class A,szse,2026-07-06,39.48,40.38,38.12,39.58,+4.67%,+10.01%,2.36,6.34,"1,480,300",58,N/A
식품 가공,54102020,002216,Sanquan Food Co Ltd Class A,szse,2026-07-14,"1,213","1,235","1,192","1,216",+3.59%,+3.23%,29,2.44,"95,900",116,N/A
식품 소매 및 유통,54301020,000759,Zhongbai Holdings Group Co Ltd Class A,szse,2026-07-15,6.87,7.47,6.68,7.22,+28.93%,+8.41%,0.56,8.41,"165,976,060","1,198",N/A
어업 및 농업,54102010,002311,Guangdong Haid Group Co Ltd Class A,szse,2026-04-30,48.69,49.24,47.11,48.74,+4.57%,+8.53%,0.82,1.71,"12,816,955",624,N/A
어업 및 농업,54102010,002124,Tech-bank Food Co Ltd Class A,szse,2026-07-15,903,925,904,923,+8.38%,+5.85%,20,2.21,"657,200",606,N/A
의류 및 액세서리,53202020,000026,FIYTA Precision Technology Co Ltd Class A,szse,2026-07-03,58,59,58.85,59,+3.76%,+1.90%,1,1.72,"5,200",0,N/A
의류 및 액세서리,53202020,002003,Zhejiang Weixing Industrial Development Co Ltd Class A,szse,2026-04-24,9.78,10.06,9.35,10,+3.40%,+18.91%,0.71,7.64,"35,936,220",359,N/A
의류 및 액세서리,53202020,002832,BIEM.L.FDLKK Garment Co Ltd Class A,szse,2026-07-15,22.11,22.26,20.78,22.11,+27.29%,+6.86%,0.42,1.94,"15,742,340",348,N/A
의류 및 액세서리,53202020,002721,Beijing Kingee Culture Development Co Ltd Class A,szse,2026-07-15,138,149,138,142,+16.39%,+12.70%,4,2.9,"406,600",57,N/A
전기 부품 및 장비,52102030,002121,ShenZhen Clou Electronics Co Ltd Class A,szse,2026-07-14,"2,944","2,988","2,946","2,958",+11.83%,+1.13%,20,0.68,"303,300",897,N/A
전기 부품 및 장비,52102030,002882,Jinlongyu Group Co Ltd Class A,szse,2026-07-15,"2,058","2,075","2,056","2,060",+3.05%,+0.64%,2,0.1,"13,800",28,N/A
전기 부품 및 장비,52102030,003028,Genbyte Technology Inc Class A,szse,2026-07-14,"2,150","2,181","2,145","2,166",+8.37%,+2.17%,26,1.21,"108,000",233,N/A
전자 장비 및 부품,57104010,002189,Costar Group Co Ltd Class A,szse,2026-04-27,0.49,0.49,0.47,0.49,+3.16%,+7.69%,0.00,1.03,"135,216",0,N/A
전자 장비 및 부품,57104010,002139,Shenzhen Topband Co Ltd Class A,szse,2026-07-13,516,517,512,516,+1.57%,+0.58%,2,0.39,"3,400",1,N/A
전자 장비 및 부품,57104010,002217,Holitech Technology Co Ltd Class A,szse,2026-07-15,"1,572","1,577","1,568","1,574",+3.55%,+1.22%,2,0.13,"15,100",23,N/A
제약,56201040,002603,Shijiazhuang Yiling Pharmaceutical Co Ltd Class A,szse,2026-07-15,17.44,17.67,16.31,17.60,+9.92%,+13.48%,0.22,1.27,"64,585,451","1,136",N/A
제약,56201040,002107,Shandong Wohua Pharmaceutical Co Ltd Class A,szse,2026-07-16,0.38,0.41,0.37,0.40,+113.51%,+31.67%,0.03,6.76,"1,435,000",0,N/A
제약,56201040,002349,Jinghua Pharmaceutical Group Co Ltd Class A,szse,2026-07-06,"2,510","2,510","2,498","2,510",+6.36%,+0.40%,12,0.48,"3,000",7,N/A
제약,56201040,002437,HARBIN GLORIA PHARMACEUTICALS Co Ltd Class A,szse,2026-07-15,601,637,561,629,-4.26%,+12.52%,28,4.66,"111,400",70,N/A
직물 및 가죽제품,53202010,001312,Hangzhou Fuen Co Ltd Class A,szse,2026-04-22,0.03,0.03,0.03,0.03,+0.00%,+3.45%,0.00,7.14,"1,878,000",0,N/A
철 및 강철,51201020,002132,Henan Hengxing Science & Technology Co Ltd Class A,szse,2026-07-16,0.17,0.18,0.17,0.17,+19.31%,+8.12%,0.01,6.79,"64,000",0,N/A
투자 은행 및 중개 서비스,55102010,002926,Huaxi Securities Co Ltd Class A,szse,2026-07-15,111,113,110,112,+10.89%,+6.67%,1,0.9,"192,700",21,N/A
특수 화학제,51101030,002340,GEM Co Ltd Class A,szse,2026-07-15,500,500,499,500,+2.88%,+1.42%,0,0.0,"14,900",7,N/A
환경 서비스 및 장비,52203010,002266,Zhefu Holding Group Co Ltd Class A,szse,2026-06-15,0.39,0.48,0.34,0.47,+23.31%,+26.67%,0.11,31.94,"524,000",0,N/A
