섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",004700,조광피혁,kospi,2026-09-11,"68,100","68,200","64,900","68,200",+14.62%,+0.74%,"2,100",3.18,726,49,"4,534"
"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",028050,삼성E&A,kospi,2026-09-18,"51,800","53,200","50,700","52,100",+20.60%,+2.56%,300,0.58,"1,586,571","82,660","102,116"
"곡물가공품, 전분 및 전분제품 제조업","배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역",006980,우성,kospi,2026-09-07,"18,270","17,830","17,340","18,340",+16.00%,+4.86%,870,4.98,"1,298",23,566
"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",002200,한국수출포장,kospi,2026-09-11,"2,875","2,855","2,770","2,900",+30.04%,+1.05%,70,2.47,"32,861",95,971
금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",016610,DB증권,kospi,2026-09-15,"10,250","10,360","10,160","10,320",+11.21%,+0.78%,120,1.18,"33,096",341,"4,380"
기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조",077500,유니퀘스트,kospi,2026-09-18,"8,310","8,630","8,120","8,320",+39.83%,+22.71%,10,0.12,"297,405","2,474","1,797"
기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",004080,신흥,kospi,2026-09-18,"14,540","14,920","14,610","14,670",+5.77%,+4.79%,130,0.89,"15,253",223,"1,364"
기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",023450,동남합성,kospi,2026-09-18,"32,150","32,350","31,950","32,300",+10.24%,+3.53%,150,0.47,878,28,"1,130"
기타 금융업,,229640,LS에코에너지,kospi,2026-07-01,"60,700","61,600","58,200","61,000",+17.53%,+26.69%,500,0.83,"243,329","14,843","18,681"
기타 금융업,의약품 수출입업,096760,JW홀딩스,kospi,2026-09-17,"4,330","4,405","4,325","4,370",+18.11%,+2.34%,40,0.92,"54,627",238,"3,230"
