섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,688023,DBAPPSecurity Co Ltd Class A,sse,2026-09-04,43.07,46.67,44.81,44.96,+19.04%,+6.89%,3.66,8.86,"3,670,996",165,N/A
고속도로 및 철도,52407030,600033,Fujian Expressway Development Co Ltd Class A,sse,2026-08-03,3.68,3.70,3.62,3.68,+4.25%,+1.10%,0.04,1.1,"6,142,800",22,N/A
고속도로 및 철도,52407030,600377,Jiangsu Expressway Co Ltd Class A,sse,2026-09-10,12.61,12.80,12.57,12.79,+5.27%,+2.40%,0.19,1.51,"1,972,600",25,N/A
다각적 산업용 제품 도매,52202010,600279,Chongqing Port Co Ltd Class A,sse,2026-09-09,4.52,4.60,4.33,4.53,+11.85%,+3.19%,0.17,3.9,"5,127,100",23,N/A
민자 발전 사업,59101020,600027,Huadian Power International Corp Ltd Class A,sse,2026-09-09,4.90,4.94,4.86,4.92,+2.27%,+2.07%,0.04,0.82,"9,382,300",46,N/A
민자 발전 사업,59101020,600163,Zhongmin Energy Co Ltd Class A,sse,2026-06-18,5.63,5.68,5.51,5.64,-3.59%,+8.88%,0.10,1.81,"18,516,400",104,N/A
민자 발전 사업,59101020,601985,China National Nuclear Power Co Ltd Class A,sse,2026-06-18,9.12,9.14,9.04,9.13,-1.83%,+2.47%,0.08,0.88,"13,396,200",122,N/A
백화점,53402010,600280,Nanjing Central Emporium Group Stocks Co Ltd Class A,sse,2026-09-08,3.49,3.49,3.12,3.49,+17.51%,+1.75%,0.32,10.09,"41,096,600",143,N/A
백화점,53402010,600697,Chang Chun Eurasia Group Co Ltd Class A,sse,2026-09-09,11.75,12.16,10.90,12.16,+16.92%,+5.19%,1.11,10.05,"5,176,900",62,N/A
백화점,53402010,601086,Gansu Guofang Industry & Trade Group Co Ltd Class A,sse,2026-09-11,16.35,17.47,16.35,17.19,+143.83%,+23.49%,0.84,5.14,"36,459,110",626,N/A
복합 유틸리티,59104010,605011,Hangzhou Cogeneration Group Co Ltd Class A,sse,2026-07-20,20.04,20.93,19.50,20.49,+14.21%,+21.75%,1.46,7.67,"17,025,235",348,N/A
"부동산 임대, 개발 및 운영",60101010,600082,Tianjin Hi-Tech Development Co Ltd Class A,sse,2026-09-08,3.08,3.26,3.05,3.21,+8.45%,+5.94%,0.25,8.45,"10,226,356",32,N/A
석탄,50101010,600180,CCS Supply Chain Management Co Ltd Class A,sse,2026-09-11,1.72,1.83,1.69,1.78,+37.98%,+17.88%,0.06,3.49,"16,536,000",29,N/A
소비자 출판,53302040,603230,Inner Mongolia Xinhua Distribution Group Co Ltd Class A,sse,2026-09-08,10.32,11.06,9.91,10.63,+15.42%,+6.83%,0.58,5.77,"8,375,130",89,N/A
소프트웨어,57201020,600880,Chengdu B-ray Media Co Ltd Class A,sse,2026-09-11,4.78,5.10,4.74,4.78,+19.20%,+14.90%,0,0.0,"33,295,085",159,N/A
소프트웨어,57201020,688201,Beijing Infosec Technologies Co Ltd Class A,sse,2026-07-03,7.63,7.89,7.50,7.80,+9.09%,+3.72%,0.44,5.98,"2,769,313",21,N/A
소프트웨어,57201020,688561,Qi An Xin Technology Group Inc Class A,sse,2026-08-06,28,30.98,29.40,29.71,+23.18%,+9.43%,2.11,7.64,"8,259,530",245,N/A
수자원 유틸리티,59103010,601199,Jiangsu Jiangnan Water Co Ltd Class A,sse,2026-08-14,6.50,6.77,6.49,6.61,+14.90%,+14.16%,0.14,2.16,"16,519,600",109,N/A
식품 가공,54102020,600929,Snowsky Salt Industry Group Co Ltd Class A,sse,2026-08-28,6.04,6.64,6.11,6.26,+24.21%,+3.64%,0.22,3.64,"57,424,897",359,N/A
어업 및 농업,54102010,603336,Great-Sun Foods Co Ltd Class A,sse,2026-08-07,10.29,10.70,10,10.38,+28.40%,+10.78%,0.29,2.87,"23,483,240",243,N/A
엔터테인먼트 제작,53302030,600088,China Television Media Ltd Class A,sse,2026-09-11,13.40,14.74,14.47,14.74,+18.01%,+18.87%,1.34,10.0,"8,956,279",132,N/A
여가 및 오락시설,53301040,603136,Jiangsu Tianmu Lake Tourism Co Ltd Class A,sse,2026-09-11,10.58,11.64,10.30,11.64,+34.72%,+21.63%,1.06,10.02,"22,916,823",266,N/A
오락용 제품,53205020,600818,Zhonglu Co Ltd Class A,sse,2026-09-11,8.09,8.47,8.10,8.42,+52.26%,+8.79%,0.33,4.08,"2,855,694",24,N/A
"오일, 가스 정제 및 마케팅",50102030,600310,Guangxi Energy Co Ltd Class A,sse,2026-09-11,4.90,5.13,4.90,4.98,+6.64%,+11.66%,0.08,1.63,"40,932,629",203,N/A
은행,55101010,600016,China Minsheng Banking Corp.  Ltd. Class A,sse,2026-09-11,3.70,3.72,3.69,3.72,+6.23%,+3.33%,0.02,0.54,"32,162,940",119,N/A
은행,55101010,600919,Bank of Jiangsu Co.  Ltd. Class A,sse,2026-09-10,12.62,12.78,12.56,12.76,+10.67%,+5.02%,0.19,1.51,"16,310,640",208,N/A
은행,55101010,601128,Jiangsu Changshu Rural Commercial Bank Co Ltd Class A,sse,2026-08-03,6.46,6.47,6.40,6.46,+0.78%,+2.05%,0.05,0.78,"7,075,177",45,N/A
은행,55101010,601169,Bank of Beijing Co Ltd Class A,sse,2026-09-10,5.64,5.67,5.59,5.65,+9.92%,+3.10%,0.06,1.07,"30,684,390",173,N/A
은행,55101010,601328,Bank of Communications Co Ltd Class A,sse,2026-09-11,7.48,7.59,7.47,7.57,+9.71%,+3.42%,0.09,1.2,"34,857,721",263,N/A
은행,55101010,601939,China Construction Bank Corp Class A,sse,2026-09-02,11.14,11.18,11.04,11.16,+10.17%,+4.20%,0.14,1.27,"14,703,990",164,N/A
은행,55101010,601988,Bank of China Ltd Class A,sse,2026-09-02,6.68,6.69,6.56,6.69,+12.63%,+3.88%,0.12,1.83,"47,055,300",314,N/A
의류 및 액세서리,53202020,600177,Youngor Fashion Co Ltd Class A,sse,2026-09-10,8.34,8.44,8.32,8.43,+14.07%,+2.93%,0.10,1.2,"4,985,897",42,N/A
의류 및 액세서리,53202020,600710,Sumec Corp Ltd Class A,sse,2026-09-11,11.69,11.88,11.65,11.70,+10.01%,+9.24%,0.01,0.09,"2,940,375",34,N/A
전력 유틸리티,59101010,603105,Zhejiang Sunoren Solar Technology Co Ltd Class A,sse,2026-09-11,8.61,8.87,8.54,8.65,+13.67%,+11.33%,0.04,0.46,"20,056,277",173,N/A
통합 하드웨어 및 소프트웨어,57107010,603082,BZS (Beijing) Technology Development Co.  Ltd. Class A,sse,2026-09-08,48.31,49.45,46.58,48.84,+32.68%,+4.11%,3.89,8.65,"4,493,836",219,N/A
항만 운영 및 서비스,52407020,601018,Ningbo Zhoushan Port Co Ltd Class A,sse,2026-09-09,3.55,3.56,3.50,3.55,+6.29%,+2.60%,0.04,1.14,"8,313,300",29,N/A
항만 운영 및 서비스,52407020,601298,Qingdao Port International Co Ltd Class A,sse,2026-09-10,9.51,9.63,9.47,9.62,+12.65%,+3.66%,0.11,1.16,"1,636,600",15,N/A
해양 화물 및 물류,52405020,601022,Ningbo Ocean Shipping Co Ltd Class A,sse,2026-09-09,8.76,8.91,8.43,8.80,+10.00%,+4.89%,0.38,4.51,"7,715,300",67,N/A
환경 서비스 및 장비,52203010,601330,Dynagreen Environmental Protection Group Co Ltd Class A,sse,2026-09-11,8.36,8.50,8.29,8.36,+3.85%,+4.37%,0,0.0,"3,071,629",25,N/A
