섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,강관,306200,세아제강,kospi,2026-09-03,"147,500","150,300","144,100","147,900",-1.40%,+0.27%,800,0.54,"14,520","2,147","4,194"
1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매",014280,금강공업,kospi,2026-09-09,"4,745","4,880","4,555","4,760",+1.93%,+11.09%,15,0.32,"613,760","2,921","1,396"
1차 철강 제조업,"철강압연제품(앵글,이형형강,평철,환봉) 제조,판매",007280,한국특강,kospi,2026-08-19,"2,400","2,540","2,290","2,405",+7.37%,+1.69%,50,2.12,"73,169",175,688
건물 건설업,"외주주택, 자체공사, 일반건축, 토목 등",294870,IPARK현대산업개발,kospi,2026-09-09,"23,550","23,950","23,200","23,850",+14.94%,+2.80%,300,1.27,"133,849","3,192","15,718"
"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등,052690,한전기술,kospi,2026-09-09,"143,100","145,600","135,200","145,000",+7.73%,+35.01%,"1,900",1.33,"755,727","109,580","55,419"
"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",002200,한국수출포장,kospi,2026-09-04,"2,725","2,885","2,690","2,865",+12.13%,+6.11%,165,6.11,"138,229",396,959
"구조용 금속제품, 탱크 및 증기발생기 제조업",풍력발전타워 제조,112610,씨에스윈드,kospi,2026-09-09,"50,800","51,500","49,150","51,100",-10.04%,+11.33%,300,0.59,"311,019","15,893","21,549"
금융 지원 서비스업,"간편결제, 간편송금 및 기타 금융서비스",377300,카카오페이,kospi,2026-08-28,"47,350","48,900","46,050","48,450",+4.19%,+8.15%,"1,500",3.19,"457,727","22,176","65,553"
금융 지원 서비스업,"금융업, 서비스, 부동산",030210,다올투자증권,kospi,2026-08-25,"3,930","4,020","3,865","4,010",+8.23%,+3.08%,90,2.3,"84,306",338,"2,442"
금융 지원 서비스업,"유가증권 매매,중개,대리,인수",003475,유안타증권우,kospi,2026-06-17,"4,375","4,400","4,260","4,390",+1.15%,+1.74%,75,1.74,"14,829",65,562
기초 화학물질 제조업,지주회사,000215,DL우,kospi,2026-09-09,"25,650","26,000","25,000","25,700",+3.42%,+4.26%,50,0.19,"4,541",116,433
기타 금융업,"간장,된장,고추장 제조,가공,판매,무역",007540,샘표,kospi,2026-08-11,"46,050","55,700","55,700","55,700",+29.23%,+29.84%,"12,850",29.99,"44,524","2,479","1,601"
기타 금융업,의약품 수출입업,096760,JW홀딩스,kospi,2026-09-01,"4,205","4,220","4,140","4,205",+7.68%,+0.60%,5,0.12,"38,080",160,"3,108"
기타 금융업,지주사업,363280,티와이홀딩스,kospi,2026-09-09,"2,130","2,140","2,025","2,130",+4.93%,+7.79%,0,0.0,"16,014",34,969
기타 금융업,지주회사,012630,HDC,kospi,2026-09-09,"24,700","27,350","24,550","27,350",+21.83%,+21.02%,"2,650",10.73,"339,793","9,293","16,339"
기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",006120,SK디스커버리,kospi,2026-09-08,"57,000","58,700","56,200","57,400",+21.22%,+6.49%,400,0.7,"30,300","1,739","9,995"
기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",004090,한국석유,kospi,2026-07-24,"12,030","14,880","11,700","12,740",+5.29%,+14.06%,"1,190",10.3,"7,496,630","95,507","1,617"
기타 식품 제조업,간장,248170,샘표식품,kospi,2026-08-11,"24,500","30,150","24,500","30,150",+29.40%,+31.09%,"6,950",29.96,"1,726,181","52,044","1,377"
기타 식품 제조업,설탕,145990,삼양사,kospi,2026-09-09,"47,950","48,400","47,500","48,200",+9.05%,+1.69%,250,0.52,"5,202",250,"4,971"
기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",017940,E1,kospi,2026-09-02,"98,600","99,600","98,100","99,100",+13.13%,+0.71%,700,0.71,"12,228","1,211","6,798"
도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매",014130,한익스프레스,kospi,2026-07-23,"2,630","2,635","2,575","2,630",+12.63%,+7.57%,30,1.15,"5,298",13,310
부동산 임대 및 공급업,"벨기에 North Galaxy Towers, 영국 Samsung Europe HQ",432320,KB스타리츠,kospi,2026-09-09,"1,569","1,595","1,547","1,581",+13.74%,+7.62%,12,0.76,"358,829",567,"2,383"
석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",014530,극동유화,kospi,2026-09-09,"3,305","4,000","3,305","3,415",+4.27%,+5.73%,110,3.33,"6,487,553","22,154","1,190"
신탁업 및 집합투자업,,094800,맵스리얼티,kospi,2026-09-08,"7,240","7,290","7,130","7,250",+13.64%,+1.83%,110,1.54,"80,928",586,"6,730"
연료용 가스 제조 및 배관공급업,도시가스,267290,경동도시가스,kospi,2026-09-09,"22,250","22,400","21,700","22,300",+9.31%,+1.13%,50,0.22,"7,772",173,"1,314"
연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,004690,삼천리,kospi,2026-09-04,"136,700","138,400","133,000","138,000",+9.44%,+1.10%,"3,500",2.6,"8,319","1,148","5,004"
연료용 가스 제조 및 배관공급업,천연가스,117580,대성에너지,kospi,2026-07-24,"7,340","8,790","7,200","7,510",+5.48%,+7.90%,320,4.45,"4,954,291","37,206","2,065"
영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",008700,아남전자,kospi,2026-06-17,"1,290","1,303","1,261","1,294",+2.94%,+3.52%,14,1.09,"354,975",459,997
의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매",003120,일성아이에스,kospi,2026-08-27,"21,000","21,750","20,850","21,650",+8.85%,+4.84%,800,3.84,"8,160",176,"2,879"
일반 목적용 기계 제조업,"공냉식 열교환장치,폐열회수장치 제조",100840,SNT에너지,kospi,2026-09-09,"38,000","38,650","36,350","38,150",+3.81%,+13.88%,150,0.39,"282,791","10,788","7,889"
자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",010580,에스엠벡셀,kospi,2026-09-09,"2,540","2,750","2,460","2,540",+27.06%,+46.23%,0,0.0,"6,167,970","15,666","2,825"
"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","웹툰,웹소설 플랫폼 서비스 및 출판, 영상콘텐츠 제작 및 유통",020120,키다리스튜디오,kospi,2026-09-09,"7,960","8,670","7,660","8,400",+162.09%,+35.92%,440,5.53,"966,621","8,119","3,113"
전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발",006490,프리티,kospi,2026-07-16,"1,177","1,840","1,416","1,840",+503.28%,+104.90%,942,104.9,"122,620",225,326
직물직조 및 직물제품 제조업,"P/C혼방직물,면방적,각종사류,직물류 제조,도소매",003610,방림,kospi,2026-08-07,"5,650","5,790","5,630","5,740",+10.60%,+2.87%,110,1.95,"161,252",925,"1,843"
초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",019680,대교,kospi,2026-08-11,"1,150","2,060","1,800","1,874",+64.67%,+87.40%,874,87.4,"86,908",162,753
초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",019685,대교우B,kospi,2026-07-21,744,"1,195","1,007","1,059",+50.85%,+77.09%,461,77.09,"96,401",102,102
"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,029460,케이씨,kospi,2026-08-31,"41,000","41,900","38,700","41,150",+22.65%,+11.82%,"2,450",6.33,"85,457","3,516","4,534"
"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",035510,신세계 I&C,kospi,2026-09-09,"16,150","16,640","15,770","16,170",+2.34%,+24.48%,20,0.12,"391,410","6,329","2,260"
토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",005960,동부건설,kospi,2026-08-14,"8,280","8,530","7,740","8,300",+23.70%,+10.67%,470,6.0,"119,935",995,"1,904"
회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",002030,아세아,kospi,2026-08-28,"214,500","226,500","195,500","226,500",+12.13%,+9.69%,"25,500",12.69,"4,303",974,"4,663"
1차 철강 제조업,관이음쇠,014620,성광벤드,kosdaq global,2026-09-09,"34,250","34,600","32,800","34,600",+5.65%,+13.82%,350,1.02,"263,484","9,116","9,188"
1차 철강 제조업,"컬러강판, 아연도금강판 등 강판류",162300,신스틸,kosdaq,2026-09-09,"2,765","2,775","2,620","2,775",+67.98%,+31.83%,10,0.36,"1,737,547","4,821","1,150"
광고업,기업인수합병,363260,모비데이즈,kosdaq,2026-09-09,"4,180","4,275","4,050","4,250",+310.63%,+363.97%,70,1.67,"10,582",44,273
"그외 기타 전문, 과학 및 기술 서비스업",금융 지원 서비스,359090,씨엔알리서치,kosdaq,2026-08-14,"2,015","2,095","1,997","2,050",+272.73%,+3.64%,65,3.27,"22,536",46,235
그외 기타 제품 제조업,"Genelix, Genext, Geneka 등",188260,세니젠,kosdaq,2026-07-16,"2,155","2,240","2,085","2,155",+31.88%,+4.11%,25,1.17,"7,388",15,299
그외 기타 제품 제조업,"몰드프레임, TFT-LCD BLU",054090,삼진엘앤디,kosdaq,2026-09-09,"1,050","1,082","1,010","1,060",+12.77%,+2.91%,10,0.95,"163,731",173,264
금융 지원 서비스업,금융 지원 서비스,473050,유안타제15호스팩,kosdaq,2026-08-24,"2,105","2,105","2,095","2,105",+1.20%,+0.14%,5,0.24,"156,483",329,147
금융 지원 서비스업,금융 지원 서비스업,487360,신한제14호스팩,kosdaq,2026-08-31,"2,035","2,035","2,030","2,035",+0.25%,+0.00%,5,0.25,"2,919",5,114
금융 지원 서비스업,기업인수목적 주식회사,473000,에스케이증권제12호스팩,kosdaq,2026-09-01,"2,085","2,085","2,075","2,085",+0.48%,+0.24%,10,0.48,103,0,69
금융 지원 서비스업,기업인수합병,0091W0,신영스팩11호,kosdaq,2026-06-17,"2,025","2,030","2,020","2,025",+0.00%,+0.50%,0,0.0,"1,467",2,122
금융 지원 서비스업,기업인수합병,478440,미래에셋비전스팩6호,kosdaq,2026-09-08,"2,080","2,080","2,065","2,080",+1.22%,+0.48%,0,0.0,121,0,144
금융 지원 서비스업,기업인수합병,482520,교보16호스팩,kosdaq,2026-09-02,"2,060","2,060","2,055","2,060",+1.73%,+0.00%,0,0.0,"5,802",11,125
기계장비 및 관련 물품 도매업,"Quartz, HIC, 의료기기",032940,원익,kosdaq,2026-09-09,"10,200","11,600","10,090","10,500",+34.79%,+22.38%,300,2.94,"11,966,893","125,652","1,910"
기계장비 및 관련 물품 도매업,"전자저울,로드셀",016920,카스,kosdaq,2026-09-09,"1,142","1,150","1,125","1,142",+22.27%,+4.39%,0,0.0,"115,162",131,293
기타 금융업,"CAN Control Gateway, CAN기능모듈, BCM 차체제어모듈",900260,로스웰,kosdaq,2026-09-09,"1,902","1,910","1,875","1,910",+17.11%,+10.21%,8,0.42,"7,810",14,879
기타 금융업,중소/벤처기업 투자 및 육성,289080,SV인베스트먼트,kosdaq,2026-09-09,"2,635","2,700","2,560","2,660",+6.19%,+17.70%,25,0.95,"1,573,104","4,184","1,599"
