섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
가정용 제품,54201010,603615,Chahua Modern Housewares Co Ltd Class A,sse,2026-08-28,19.10,19.24,18.30,19.14,+9.68%,+5.16%,0.69,3.74,"7,166,141",137,N/A
건설 자재,51202010,600425,Xinjiang Qingsong Building Materials and Chemicals Group Co Ltd Class A,sse,2026-09-01,3.79,3.82,3.73,3.79,+7.06%,+1.61%,0.02,0.53,"14,090,732",53,N/A
건설 자재,51202010,600801,Huaxin Building Materials Group Co Ltd Class A,sse,2026-09-08,25.01,25.27,24.82,25.10,+33.35%,+7.45%,0.09,0.36,"5,235,900",131,N/A
건설 자재,51202010,600802,Fujian Cement Inc Class A,sse,2026-09-07,5.22,5.44,5.09,5.36,+11.67%,+10.52%,0.16,3.08,"38,064,293",204,N/A
경영 지원 서비스,52203040,600734,Fujian Start Group Co Ltd Class A,sse,2026-06-17,2.01,2.05,1.86,2.05,+8.47%,+17.14%,0.17,9.04,"134,379,501",275,N/A
경영 지원 서비스,52203040,603153,Shanghai Research Institute of Building Sciences Group Co Ltd Class A,sse,2026-06-15,13.85,13.92,13.61,13.90,-0.14%,+4.51%,0.12,0.87,"2,293,030",31,N/A
고속도로 및 철도,52407030,600368,Guangxi Wuzhou Communications Co Ltd Class A,sse,2026-08-28,4.41,4.46,4.37,4.41,+21.49%,+1.15%,0.04,0.92,"36,822,371",162,N/A
고속도로 및 철도,52407030,601518,Jilin Expressway Co Ltd Class A,sse,2026-09-04,2.88,2.89,2.85,2.88,+0.92%,+1.41%,0,0.0,"11,378,943",32,N/A
농화학제,51101020,603077,Sichuan Hebang Biotechnology Co Ltd Class A,sse,2026-09-08,2.53,2.58,2.50,2.56,+5.79%,+8.94%,0.03,1.19,"598,181,712","1,531",N/A
다각적 산업용 제품 도매,52202010,600279,Chongqing Port Co Ltd Class A,sse,2026-09-08,4.43,4.56,4.38,4.52,+1.80%,+3.43%,0.09,2.03,"12,485,900",56,N/A
다각적 화학 산업,51101090,600691,Shanxi LuAn Chemical Technology Co Ltd Class A,sse,2026-09-01,3.36,3.70,3.42,3.56,+34.34%,+13.74%,0.20,5.95,"276,830,101",985,N/A
무알콜 음료,54101030,600189,JILIN QUANYANGQUAN Co Ltd Class A,sse,2026-09-08,8.15,8.29,8.08,8.20,+4.46%,+5.67%,0.05,0.61,"10,903,499",89,N/A
반도체,57101010,603228,Shenzhen Kinwong Electronic Co Ltd Class A,sse,2026-09-08,106.97,113.56,107,109.59,+49.92%,+23.40%,2.62,2.45,"40,753,388","4,466",N/A
반도체 장비 및 테스트,57101020,688033,Beijing Tianyishangjia High-tech Materials Corp Ltd Class A,sse,2026-07-15,7.08,7.69,6.56,7.36,+11.35%,+10.84%,0.80,12.2,"16,947,854",124,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,600119,Y U D Yangtze River Investment Industry Co Ltd Class A,sse,2026-09-08,5.22,5.28,5.12,5.22,+7.85%,+5.67%,0,0.0,"2,403,000",12,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,603128,CTS International Logistics Corp Ltd Class A,sse,2026-09-08,5.75,5.88,5.74,5.76,+8.68%,+2.49%,0.01,0.17,"31,616,639",182,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,603871,Jiayou International Logistics Co Ltd Class A,sse,2026-09-08,14.15,14.41,13.91,14.23,+17.02%,+3.57%,0.08,0.57,"9,366,765",133,N/A
백화점,53402010,600697,Chang Chun Eurasia Group Co Ltd Class A,sse,2026-09-08,11.66,11.88,11.43,11.75,+6.92%,+4.26%,0.09,0.77,"4,845,546",56,N/A
백화점,53402010,600738,Lanzhou Lishang Guochao Industrial Group Co Ltd Class A,sse,2026-09-07,4.48,4.52,4.40,4.52,+10.24%,+4.39%,0.04,0.89,"14,246,300",64,N/A
백화점,53402010,600814,Hangzhou Jiebai Group Co Ltd Class A,sse,2026-09-07,7.62,8.10,7.23,7.89,+14.02%,+12.88%,0.43,5.76,"43,457,305",342,N/A
백화점,53402010,600824,Shanghai Yimin Commercial Group Co Ltd Class A,sse,2026-09-08,3.90,4.17,3.93,3.94,+7.65%,+4.23%,0.04,1.03,"51,364,031",202,N/A
백화점,53402010,600858,Inzone Group Co Ltd Class A,sse,2026-09-08,5.26,5.38,5.20,5.35,+8.30%,+5.73%,0.09,1.71,"12,950,100",69,N/A
부동산 서비스,60101020,600239,Yunnan Metropolitan Real Estate Development Co Ltd Class A,sse,2026-08-26,1.47,1.48,1.45,1.47,+3.52%,+2.80%,0.01,0.68,"18,436,900",27,N/A
"부동산 임대, 개발 및 운영",60101010,600603,Guanghui Logistics Co Ltd Class A,sse,2026-09-08,5,5.12,4.92,5.05,+8.84%,+4.12%,0.05,1.0,"22,321,100",112,N/A
"부동산 임대, 개발 및 운영",60101010,600648,Shanghai Waigaoqiao Free Trade Zone Group Co Ltd Class A,sse,2026-08-26,9.37,9.41,9.30,9.37,+5.52%,+1.63%,0,0.0,"1,423,488",13,N/A
비즈니스 지원 용품,52203060,603600,UE Furniture Co Ltd Class A,sse,2026-09-08,10.92,11.10,10.62,11.04,+12.31%,+9.52%,0.12,1.1,"9,398,650",103,N/A
상품 화학,51101010,600075,Xinjiang Tianye Co Ltd Class A,sse,2026-09-08,5.01,5.20,4.97,5.15,+8.42%,+6.63%,0.14,2.79,"41,192,563",212,N/A
상품 화학,51101010,600309,Wanhua Chemical Group Co Ltd Class A,sse,2026-09-08,78.09,79.06,77.11,78.87,+10.05%,+4.91%,0.78,1.0,"26,444,941","2,085",N/A
상품 화학,51101010,600722,Hebei Jinniu Chemical Industry Co Ltd Class A,sse,2026-09-08,19.77,21.21,19.59,20,+93.61%,+3.84%,0.23,1.16,"170,338,411","3,406",N/A
상품 화학,51101010,600794,Zhangjiagang Freetrade Science & Technology Group Co Ltd Class A,sse,2026-09-08,3.33,3.37,3.31,3.37,+8.36%,+2.74%,0.04,1.2,"14,279,602",48,N/A
상품 화학,51101010,600935,Anhui Hwasu Co Ltd Class A,sse,2026-09-08,2.42,2.44,2.39,2.42,+3.86%,+2.98%,0,0.0,"35,641,142",86,N/A
상품 화학,51101010,600989,Ningxia Baofeng Energy Group Co Ltd Class A,sse,2026-08-28,24.49,25.23,23.95,24.91,+7.84%,+2.89%,0.52,2.13,"91,166,636","2,270",N/A
상품 화학,51101010,601568,Shaanxi Beiyuan Chemical Industry Group Co Ltd Class A,sse,2026-09-08,3.89,3.99,3.88,3.93,+0.89%,+2.88%,0.04,1.03,"38,316,626",150,N/A
석탄,50101010,600121,Zhengzhou Coal Industry & Electric Power Co Ltd Class A,sse,2026-09-03,5.69,5.70,5.08,5.70,+26.39%,+7.55%,0.52,10.04,"214,930,737","1,225",N/A
석탄,50101010,600348,Shan Xi Hua Yang Group New Energy Co Ltd Class A,sse,2026-08-27,9.51,9.58,8.87,9.55,+5.41%,+7.91%,0.67,7.55,"86,214,199",823,N/A
석탄,50101010,600740,ShanXi Coking Co Ltd Class A,sse,2026-09-01,4.06,4.12,3.95,4.08,+7.54%,+5.43%,0.11,2.77,"54,703,582",223,N/A
소프트웨어,57201020,600880,Chengdu B-ray Media Co Ltd Class A,sse,2026-09-08,4.58,5.02,4.42,4.70,+14.63%,+14.63%,0.12,2.62,"141,823,669",666,N/A
식품 가공,54102020,600737,COFCO Sugar Holding Co Ltd Class A,sse,2026-09-08,18.16,19.89,18.10,19.80,+48.20%,+31.56%,1.64,9.03,"287,438,431","5,691",N/A
식품 가공,54102020,605077,Zhejiang Huakang Pharmaceutical Co Ltd Class A,sse,2026-09-08,12.53,13.78,12.80,13.78,+16.02%,+23.92%,1.25,9.98,"33,990,280",468,N/A
식품 소매 및 유통,54301020,600778,Xinjiang Youhao Group Co Ltd Class A,sse,2026-09-08,6.04,6.64,5.94,6.64,+15.48%,+14.29%,0.60,9.93,"43,963,284",291,N/A
어업 및 농업,54102010,600097,Shanghai Kaichuang Marine International Co Ltd Class A,sse,2026-09-08,9.90,10.25,9.71,10.02,+15.57%,+8.56%,0.12,1.21,"13,195,000",132,N/A
어업 및 농업,54102010,600108,Gansu Yasheng Industrial Group Co Ltd Class A,sse,2026-09-08,5.28,5.81,5.55,5.71,+59.05%,+58.61%,0.43,8.14,"789,479,606","4,507",N/A
어업 및 농업,54102010,600251,Xinjiang Guannong Co Ltd Class A,sse,2026-09-08,11.86,12.31,11.68,12.05,+23.04%,+13.47%,0.19,1.6,"53,778,562",648,N/A
어업 및 농업,54102010,600257,Dahu Health Industry Co Ltd Class A,sse,2026-09-07,6.07,6.15,6,6.08,+19.92%,+4.65%,0.04,0.66,"28,495,886",173,N/A
어업 및 농업,54102010,600313,China Agriculture Development Seed Group Co.  Ltd. Class A,sse,2026-09-08,7.96,8.59,7.65,8.37,+42.09%,+17.39%,0.41,5.15,"181,417,589","1,518",N/A
어업 및 농업,54102010,600467,Shandong Homey Aquatic Development Co Ltd Class A,sse,2026-09-08,2.60,2.71,2.56,2.69,+22.83%,+10.70%,0.09,3.46,"100,436,532",270,N/A
여가 및 오락시설,53301040,603136,Jiangsu Tianmu Lake Tourism Co Ltd Class A,sse,2026-09-08,9.68,9.79,9.49,9.79,+7.46%,+3.05%,0.11,1.14,"6,485,700",63,N/A
오일 관련 서비스 및 장비,50103020,600968,CNOOC Energy Technology & Services Ltd Class A,sse,2026-08-19,4.06,4.12,3.98,4.07,+8.84%,+5.17%,0.05,1.24,"51,590,514",209,N/A
"오일, 가스 정제 및 마케팅",50102030,600028,China Petroleum and Chemical Corporation Class A,sse,2026-09-08,5.59,5.65,5.53,5.61,+16.18%,+3.31%,0.02,0.36,"227,662,290","1,277",N/A
용기(종이 제외) 및 포장재,51302010,601866,COSCO SHIPPING Development Co Ltd Class A,sse,2026-08-03,2.49,2.54,2.46,2.52,+5.44%,+5.00%,0.04,1.61,"110,862,845",279,N/A
용기(종이 제외) 및 포장재,51302010,601968,Shanghai Baosteel Packaging Co Ltd Class A,sse,2026-09-08,4.72,4.73,4.68,4.72,+6.07%,+1.07%,0,0.0,"4,587,600",21,N/A
은행,55101010,600908,Wuxi Rural Commercial Bank Co Ltd Class A,sse,2026-09-08,5.84,5.94,5.80,5.91,+5.72%,+3.32%,0.07,1.2,"21,132,446",124,N/A
은행,55101010,600919,Bank of Jiangsu Co.  Ltd. Class A,sse,2026-09-01,12.29,12.40,12.23,12.33,+3.70%,+0.74%,0.07,0.57,"53,301,510",657,N/A
은행,55101010,600926,Bank of Hangzhou Co.  Ltd. Class A,sse,2026-09-04,17.25,17.37,17.15,17.28,+4.98%,+0.47%,0.08,0.47,"24,683,119",426,N/A
은행,55101010,601577,Bank of Changsha Co Ltd Class A,sse,2026-09-04,10.05,10.10,9.99,10.05,+2.76%,+1.01%,0.01,0.1,"16,295,554",163,N/A
"의료 장비, 물품 및 유통",56101020,688656,HOB Biotech Group Corp Ltd Class A,sse,2026-09-08,118.30,127.50,117.31,124.77,+27.32%,+16.01%,6.47,5.47,"1,366,478",170,N/A
의류 및 액세서리,53202020,600177,Youngor Fashion Co Ltd Class A,sse,2026-09-08,8.27,8.35,8.23,8.32,+10.79%,+1.46%,0.05,0.6,"23,412,614",194,N/A
의류 및 액세서리,53202020,600710,Sumec Corp Ltd Class A,sse,2026-07-30,11.19,11.33,10.73,11.20,+5.03%,+8.00%,0.41,3.8,"18,978,407",212,N/A
자동차 및 트럭 제조,53101010,600495,Jinxi Axle Co Ltd Class A,sse,2026-08-13,4.18,4.22,4.15,4.21,+10.79%,+1.20%,0.04,0.96,"9,355,720",39,N/A
"자동차 차량, 부품 및 서비스 소매",53403010,600386,Beijing Bashi Media Co Ltd Class A,sse,2026-09-08,3.66,3.68,3.62,3.66,+4.57%,+3.10%,0,0.0,"6,885,900",25,N/A
"자동차, 트럭 및 오토바이 부품",53101020,600626,Shanghai Shenda Co Ltd Class A,sse,2026-09-08,3.72,3.76,3.68,3.74,+7.78%,+2.75%,0.02,0.54,"7,812,724",29,N/A
"자동차, 트럭 및 오토바이 부품",53101020,600698,Hunan Tyen Machinery Co Ltd Class A,sse,2026-09-04,7.91,8.38,7.51,8.38,+21.27%,+9.11%,0.76,9.97,"101,053,184",846,N/A
"자동차, 트럭 및 오토바이 부품",53101020,688612,Shenzhen VMAX New Energy Group Co Ltd Class A,sse,2026-09-08,39.39,40.09,38.61,39.50,+26.81%,+17.21%,0.11,0.28,"5,275,287",208,N/A
전기 부품 및 장비,52102030,603366,Solareast Holdings Co Ltd Class A,sse,2026-09-02,7.84,8.10,7.45,7.84,+13.24%,+0.00%,0.10,1.29,"40,824,686",320,N/A
제약,56201040,600628,Shanghai New World Co Ltd Class A,sse,2026-09-08,6.59,6.65,6.46,6.63,+7.63%,+3.76%,0.04,0.61,"13,285,019",88,N/A
제약,56201040,603235,JiangXi Tianxin Pharmaceutical Co Ltd Class A,sse,2026-09-07,25.30,25.50,25.02,25.44,+10.72%,+4.09%,0.14,0.55,"941,603",23,N/A
제약,56201040,688293,Shanghai OPM Biosciences Co Ltd Class A,sse,2026-09-08,68.29,73.15,65.56,70.98,+98.38%,+27.02%,2.69,3.94,"11,281,686",800,N/A
조선,52102050,600150,China CSSC Holdings Ltd Class A,sse,2026-09-08,39.08,39.69,38.45,39.53,+13.30%,+16.50%,0.45,1.15,"119,354,224","4,718",N/A
조선,52102050,601890,Asian Star Anchor Chain Co Ltd Jiangsu Class A,sse,2026-08-14,9.18,10.08,9.10,10.08,+16.93%,+12.12%,0.92,10.04,"134,875,773","1,359",N/A
조선,52102050,603268,Guangdong Songfa Ceramics Co Ltd Class A,sse,2026-08-31,194.23,199.43,192.06,197.70,+33.71%,+7.71%,5.30,2.75,"5,402,719","1,068",N/A
중장비 및 차량,52102020,600967,Inner Mongolia First Machinery Group Co.  Ltd. Class A,sse,2026-09-08,13.87,15.22,13.41,14.43,+20.45%,+7.61%,0.56,4.04,"170,715,972","2,463",N/A
증류주 및 포도주,54101020,600059,Zhejiang Guyuelongshan Shaoxing Wine Co Ltd Class A,sse,2026-09-04,9.19,9.68,8.99,9.40,+19.48%,+12.71%,0.60,6.82,"88,860,733",835,N/A
증류주 및 포도주,54101020,600616,Shanghai Jinfeng Wine Co Ltd Class A,sse,2026-09-04,4.62,4.88,4.60,4.76,+11.74%,+7.69%,0.14,3.03,"29,925,937",142,N/A
증류주 및 포도주,54101020,601579,Kuaijishan Shaoxing Rice Wine Co Ltd Class A,sse,2026-09-04,24.07,25.30,23.01,25.30,+61.15%,+21.05%,2.30,10.0,"33,217,116",840,N/A
직물 및 가죽제품,53202010,603889,Zhejiang Xinao Textiles Inc Class A,sse,2026-09-08,6.25,6.29,6.19,6.25,+3.14%,+0.48%,0,0.0,"5,596,996",34,N/A
채굴 지원 서비스 및 장비,51201070,603979,JCHX Mining Management Co Ltd Class A,sse,2026-09-01,82.20,83.02,79,82.55,+16.66%,+4.71%,2.15,2.67,"7,740,650",638,N/A
천연가스 유틸리티,59102010,600333,Changchun Gas Co Ltd Class A,sse,2026-09-08,7.03,7.27,6.96,7.17,+30.84%,+4.37%,0.14,1.99,"15,486,041",111,N/A
천연가스 유틸리티,59102010,600681,Bestsun Energy Co Ltd Class A,sse,2026-09-08,3.63,3.68,3.61,3.64,+2.25%,+2.82%,0.01,0.28,"31,940,393",116,N/A
천연가스 유틸리티,59102010,600917,Chongqing Gas Group Corp Ltd Class A,sse,2026-06-15,5.04,5.08,5,5.06,+0.52%,+0.60%,0.04,0.8,"7,874,300",39,N/A
철 및 강철,51201020,600399,Fushun Special Steel Co Ltd Class A,sse,2026-09-08,4.76,4.89,4.71,4.80,+11.11%,+7.62%,0.04,0.84,"48,833,347",234,N/A
철 및 강철,51201020,600569,Anyang Iron and Steel Co Ltd Class A,sse,2026-09-08,1.88,1.95,1.85,1.93,+3.21%,+5.46%,0.05,2.66,"49,826,963",96,N/A
철 및 강철,51201020,600765,AVIC Heavy Machinery Co Ltd Class A,sse,2026-06-22,14.15,14.36,13.91,14.24,+1.57%,+4.48%,0.25,1.79,"29,688,022",422,N/A
철 및 강철,51201020,601015,Shaanxi Heimao Coking Co Ltd Class A,sse,2026-09-08,3.90,4.13,3.83,4.08,+19.30%,+9.97%,0.18,4.62,"152,509,125",622,N/A
철 및 강철,51201020,601121,Xinjiang Baodi Mining Co Ltd Class A,sse,2026-08-28,7.54,7.76,7.44,7.69,+20.94%,+4.91%,0.17,2.26,"19,639,472",151,N/A
철 및 강철,51201020,601969,Hainan Mining Co.  Ltd. Class A,sse,2026-08-28,9.79,9.91,9.61,9.88,+5.44%,+3.13%,0.20,2.07,"17,349,306",171,N/A
타이어 및 고무 제품,53101030,601118,China Hainan Rubber Industry Group Co Ltd Class A,sse,2026-09-08,7.87,8.15,7.27,8.15,+40.52%,+25.38%,0.28,3.56,"311,203,848","2,536",N/A
통합 오일 및 가스,50102010,600256,Guanghui Energy Co Ltd Class A,sse,2026-09-08,7.21,7.48,7.17,7.42,+12.42%,+12.42%,0.21,2.91,"182,286,070","1,352",N/A
특수 화학제,51101030,603991,Shenzhen Leading Semiconductor Industry Co.  Ltd Class A,sse,2026-09-08,177.42,183.79,174.05,180.40,+47.21%,+23.77%,2.98,1.68,"4,558,106",822,N/A
항공우주 및 방위,52101010,600316,Jiangxi Hongdu Aviation Industry Co Ltd Class A,sse,2026-09-08,32.47,34.94,32.35,34.16,+23.53%,+6.22%,1.69,5.2,"22,766,175",777,N/A
항공우주 및 방위,52101010,600372,AVIC Airborne Systems Co Ltd Class A,sse,2026-09-08,11.78,12.06,11.72,11.94,+7.18%,+5.48%,0.16,1.36,"53,212,285",635,N/A
항공우주 및 방위,52101010,600760,Avic Shenyang Aircraft Co Ltd Class A,sse,2026-09-04,48.26,49.55,47.80,48.91,+9.64%,+1.68%,0.80,1.66,"21,254,690","1,039",N/A
항공우주 및 방위,52101010,688510,Wuxi Hyatech Co Ltd Class A,sse,2026-06-18,26.29,27.84,25.53,27.30,+5.81%,+13.66%,1.44,5.57,"12,740,169",347,N/A
항공우주 및 방위,52101010,688543,Jiangxi Guoke Defence Group Co Ltd Class A,sse,2026-09-02,45.01,46.96,41.38,45.49,+9.51%,+1.07%,3.53,8.41,"18,865,710",858,N/A
항공우주 및 방위,52101010,688552,Aerospace Nanhu Electronic Information Technology Co Ltd Class A,sse,2026-09-08,32.45,33.70,32.02,33.29,+15.07%,+2.72%,0.84,2.59,"5,655,439",188,N/A
항공우주 및 방위,52101010,688563,Baimtec Material Co Ltd Class A,sse,2026-09-08,54.76,56.30,54.10,55.70,+8.60%,+11.07%,0.94,1.72,"4,275,762",238,N/A
항만 운영 및 서비스,52407020,600017,Rizhao Port Co Ltd Class A,sse,2026-08-27,2.92,2.93,2.86,2.92,+8.55%,+2.46%,0.04,1.39,"38,693,802",112,N/A
항만 운영 및 서비스,52407020,601008,Jiangsu Lianyungang Port Co Ltd Class A,sse,2026-06-15,4.60,4.89,4.55,4.83,+8.05%,+8.54%,0.26,5.69,"62,904,488",303,N/A
항만 운영 및 서비스,52407020,601018,Ningbo Zhoushan Port Co Ltd Class A,sse,2026-08-03,3.51,3.56,3.46,3.55,+5.03%,+2.31%,0.06,1.72,"71,938,305",255,N/A
항만 운영 및 서비스,52407020,601298,Qingdao Port International Co Ltd Class A,sse,2026-09-07,9.28,9.55,9.26,9.46,+2.38%,+2.94%,0.18,1.94,"10,596,100",100,N/A
해양 화물 및 물류,52405020,601022,Ningbo Ocean Shipping Co Ltd Class A,sse,2026-08-24,8.45,8.81,8.40,8.76,+14.32%,+6.18%,0.31,3.67,"21,175,061",185,N/A
해양 화물 및 물류,52405020,603162,Fujian Highton Development Co Ltd Class A,sse,2026-09-04,14.64,15.43,13.51,15.43,+57.45%,+27.52%,1.40,9.98,"66,528,740","1,026",N/A
해양 화물 및 물류,52405020,603209,Xingtong Shipping Co Ltd Class A,sse,2026-08-24,14.65,15.18,14.41,15.04,+16.49%,+5.92%,0.46,3.16,"7,895,500",118,N/A
환경 서비스 및 장비,52203010,600217,China Resources and Environment Co Ltd Class A,sse,2026-08-28,3.40,3.49,3.33,3.40,+7.94%,+3.66%,0.05,1.49,"33,466,997",113,N/A
환경 서비스 및 장비,52203010,600526,Zhejiang Feida Environmental Science & Technology Co Ltd Class A,sse,2026-09-01,4.76,4.77,4.72,4.77,+6.24%,+0.85%,0.02,0.42,"6,057,100",28,N/A
