섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
,,LTGRU,Long Table Growth Units,nasdaq,2026-08-18,10.10,10.53,9.98,10.19,+1.60%,+0.99%,0.09,0.89,"8,000",0.08,N/A
IT 서비스 및 컨설팅,57201010,ACFN,Acorn Energy Inc,nasdaq,2026-09-11,21.62,22.30,21.26,22.14,+35.58%,+2.41%,0.83,3.89,"16,530",0.37,N/A
IT 서비스 및 컨설팅,57201010,GLOO,Gloo Holdings  Inc.,nasdaq,2026-09-17,4.91,5.58,4.66,5.43,+15.53%,+63.06%,0.52,10.59,"3,365,095",18.27,N/A
IT 서비스 및 컨설팅,57201010,VRSN,VeriSign  Inc.,nasdaq,2026-09-17,302.05,304.80,300.39,303.80,+22.65%,+3.79%,1.75,0.58,"202,192",61.42,N/A
개인 생활 필수 용품,54201020,UPXI,Upexi  Inc,nasdaq,2026-08-27,1.15,1.25,1.05,1.20,+38.73%,+15.38%,0.15,13.74,"8,015,254",9.62,N/A
경영 지원 서비스,52203040,SBC,SBC Medical Group Holdings Inc,nasdaq,2026-09-17,4.69,4.87,4.70,4.81,+63.05%,+7.85%,0.12,2.56,"92,122",0.44,N/A
광고 및 마케팅,53302010,CPOP,Pop Culture Group Co Ltd,nasdaq,2026-09-14,3.74,5.47,3.37,3.84,+3210.34%,+1490.72%,0.12,3.23,"6,930,167",26.61,N/A
광고 및 마케팅,53302010,PPHC,Public Policy Holding Company Inc,nasdaq,2026-09-17,12.59,13.22,12.44,13.16,+61.08%,+14.53%,0.57,4.53,"174,435",2.30,N/A
광고 및 마케팅,53302010,TJGC,TJGC Group Ltd,nasdaq,2026-09-14,11.53,19.17,10.83,17.68,+308.31%,+58.00%,6.67,60.58,"1,525,634",26.97,N/A
광고 및 마케팅,53302010,TNMG,TNL Mediagene,nasdaq,2026-09-08,3.50,5.03,3.44,3.82,+687.63%,+13.69%,1.13,42.01,"34,345,419",131.20,N/A
기업 금융 서비스,55101050,FWDI,Forward Industries Inc,nasdaq,2026-09-14,6.95,7.68,6.64,7.39,+73.07%,+12.82%,1.19,19.19,"2,836,764",20.96,N/A
기업 금융 서비스,55101050,PRAA,PRA Group Inc,nasdaq,2026-08-14,20.60,21.07,19.80,21.07,+32.85%,+11.30%,0.50,2.43,"164,313",3.46,N/A
기업 금융 서비스,55101050,XSLL,Xsolla SPAC 1,nasdaq,2026-09-09,10.00,10.00,9.99,10.00,+0.70%,+0.00%,0.01,0.1,"35,358",0.35,N/A
기업 금융 서비스,55101050,XSLLU,Xsolla SPAC 1 Units,nasdaq,2026-09-15,10.15,10.17,10.15,10.16,+1.09%,+1.50%,0.09,0.89,"6,300",0.06,N/A
기타 핀테크 인프라,57301090,SKYA,Skyai  Inc,nasdaq,2026-08-27,1.47,1.73,1.37,1.66,+53.70%,+20.29%,0.29,21.17,"600,948",1.00,N/A
레스토랑 및 바,53301020,HWH,HWH International Inc,nasdaq,2026-08-20,2.19,2.29,2.15,2.26,+59.15%,+5.12%,0.11,5.12,"17,194",0.04,N/A
무선 통신 서비스,57401020,VEON,VEON Ltd ADR,nasdaq,2026-09-10,69.16,70.22,68.81,69.39,+37.60%,+2.24%,0.58,0.84,"71,337",4.95,N/A
반도체,57101010,SMTC,Semtech Corporation,nasdaq,2026-09-17,178.19,185.32,179.10,182.70,+4.56%,+9.24%,4.51,2.53,"2,227,976",407.05,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,ETS,Elite Express Holding Inc,nasdaq,2026-09-17,2.20,2.62,2.21,2.61,+265.36%,+73.67%,0.40,18.41,"315,012",0.82,N/A
"부동산 임대, 개발 및 운영",60101010,MRNO,Murano Global Investments Plc,nasdaq,2026-07-10,0.26,0.49,0.22,0.37,+39.92%,+86.09%,0.15,66.64,"271,348,599",99.48,N/A
