섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
가정용 전자 제품,57106030,VTB,Viettronics Tan Binh JSC,hose,2026-09-08,"13,500","13,500","13,500","13,500",+3.05%,+3.05%,200,1.5,"2,500",33,N/A
다각적 산업용 제품 도매,52202010,PIT,Petrolimex International Trading JSC,hose,2026-09-17,"11,100","11,850","11,100","11,800",+56.50%,+34.86%,700,6.31,"3,220,700","38,004",N/A
"부동산 임대, 개발 및 운영",60101010,CDC,Chuong Duong Corp,hose,2026-08-27,"20,200","20,600","19,800","20,600",+8.99%,+6.74%,600,3.0,"173,400","3,572",N/A
비즈니스 지원 용품,52203060,TLG,Thien Long Group Corp,hose,2026-08-13,"53,500","55,000","52,700","54,300",+10.03%,+9.04%,"1,700",3.23,"425,200","23,088",N/A
양조업,54101010,SMB,SAI GON-MIEN TRUNG BEER JOINT STOCK COMPANY,hose,2026-09-03,"40,500","40,500","40,250","40,500",+5.19%,+0.50%,0,0.0,"2,600",105,N/A
은행,55101010,SSB,Southeast Asia Commercial Joint Stock Bank,hose,2026-09-17,"23,450","24,800","22,600","24,100",+59.08%,+31.69%,650,2.77,"11,734,500","282,801",N/A
은행,55101010,STB,Saigon Treasure Commercial Joint Stock Bank,hose,2026-09-10,"78,000","78,200","76,200","78,200",+9.83%,+1.16%,"2,000",2.62,"5,077,900","397,091",N/A
전기 부품 및 장비,52102030,SAM,Sam Holdings Corp,hose,2026-08-26,"6,200","6,200","6,040","6,200",+2.82%,+1.81%,30,0.49,"42,200",261,N/A
종이 제품,51301020,HHP,HHP Global JSC,hose,2026-09-10,"17,100","17,250","17,000","17,200",+20.70%,+0.58%,200,1.18,"2,188,300","37,638",N/A
지상 화물 및 물류,52405030,TMS,Transimex Corp,hose,2026-07-15,"37,950","38,100","38,000","38,100",+357646.49%,+11.57%,"2,200",6.13,500,19,N/A
