섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 비철금속 제조업,"제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역",000670,영풍,kospi,2026-06-19,"45,800","49,950","46,100","49,300",+7.17%,+24.97%,"10,850",28.22,"517,372","25,506","9,076"
금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",016610,DB증권,kospi,2026-09-11,"10,120","10,200","9,990","10,150",-1.26%,+1.70%,30,0.3,"19,641",199,"4,308"
기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",025000,KPX케미칼,kospi,2026-09-11,"56,100","57,000","55,700","56,500",+10.78%,+4.05%,400,0.71,"2,386",134,"2,473"
기타 금융업,금융지주,316140,우리금융지주,kospi,2026-09-11,"35,100","36,150","34,700","35,900",+13.79%,+4.97%,800,2.28,"1,369,808","49,176","264,506"
기타 금융업,금융지주 회사,175330,JB금융지주,kospi,2026-09-11,"31,750","33,100","31,250","31,950",+20.11%,+1.75%,200,0.63,"203,398","6,498","59,593"
기타 금융업,의약품 수출입업,096760,JW홀딩스,kospi,2026-09-11,"4,270","4,270","4,200","4,270",+9.91%,+2.15%,0,0.0,"32,828",140,"3,156"
기타 금융업,지주사업,000325,노루홀딩스우,kospi,2026-08-31,"27,900","28,250","28,250","28,250",+4.63%,+3.10%,650,2.36,2,0,68
기타 금융업,지주회사,084690,대상홀딩스,kospi,2026-08-26,"8,050","8,250","7,940","8,110",-0.49%,+1.00%,150,1.88,"35,565",288,"2,936"
기타 금융업,지주회사,084695,대상홀딩스우,kospi,2026-06-19,"12,610","12,900","12,650","12,900",+1.02%,+3.70%,390,3.12,"1,877",24,117
기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",000390,SP삼화,kospi,2026-08-28,"6,700","6,730","6,570","6,700",+2.13%,+3.24%,50,0.75,"14,360",96,"1,822"
기타 화학제품 제조업,페인트 제조,090355,노루페인트우,kospi,2026-09-09,"11,950","11,980","11,980","11,980",+8.12%,+0.42%,80,0.67,1,0,55
기타 화학제품 제조업,"화장품(OEM,ODM)",003350,한국화장품제조,kospi,2026-09-11,"15,710","17,910","15,100","15,910",+97.15%,+22.48%,200,1.27,"3,955,065","62,925","3,605"
