섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,688152,Hunan Kylinsec Technology Co Ltd Class A,sse,2026-08-28,38.04,40.26,36.30,38.63,+23.46%,+22.63%,1.08,2.88,"9,491,553",366,N/A
가정용 전자 제품,57106030,600060,Hisense Visual Technology Co.  Ltd. Class A,sse,2026-08-31,28,28.80,27.60,28.50,+13.91%,+8.86%,0.50,1.79,"13,904,398",396,N/A
가정용 전자 제품,57106030,688696,Xgimi Tech Co Ltd Class A,sse,2026-08-31,75.45,86.45,75.15,83.02,+14.20%,+19.09%,7.57,10.03,"3,884,408",322,N/A
건설 및 엔지니어링,52201020,600039,Sichuan Road & Bridge Group Co Ltd Class A,sse,2026-07-23,9.06,9.66,9.07,9.53,+14.54%,+11.07%,0.47,5.19,"50,509,778",481,N/A
건설 및 엔지니어링,52201020,600583,Offshore Oil Engineering Co Ltd Class A,sse,2026-08-31,6.16,6.38,6.15,6.27,+9.23%,+3.47%,0.11,1.79,"57,164,579",358,N/A
건설 및 엔지니어링,52201020,600796,Zhejiang Qianjiang Biochemical Co Ltd Class A,sse,2026-06-05,5.29,5.32,5.18,5.29,+0.76%,+2.32%,0.09,1.73,"6,209,800",32,N/A
건설 자재,51202010,600425,Xinjiang Qingsong Building Materials and Chemicals Group Co Ltd Class A,sse,2026-08-31,3.78,3.84,3.76,3.79,+8.05%,+3.55%,0.01,0.26,"18,990,934",71,N/A
건설 자재 및 비품,53203020,603408,Runner (Xiamen) Corp Class A,sse,2026-08-31,11.81,12.30,11.85,12.20,+20.79%,+7.02%,0.39,3.3,"6,334,793",77,N/A
경영 지원 서비스,52203040,603123,Beijing Cuiwei Tower Co Ltd Class A,sse,2026-08-06,10.07,10.44,9.51,10.44,+8.07%,+5.56%,0.95,10.01,"52,817,004",551,N/A
경영 지원 서비스,52203040,603373,Anbang Save-Guard Group Co Ltd Class A,sse,2026-08-31,42.88,43.20,42.30,43.10,+22.61%,+7.86%,0.22,0.51,"1,079,866",46,N/A
고속도로 및 철도,52407030,600035,Hubei Chutian Smart Communication Co Ltd Class A,sse,2026-08-28,3.67,3.76,3.65,3.73,+2.43%,+9.71%,0.07,1.91,"25,640,363",95,N/A
기업 금융 서비스,55101050,600318,Anhui Xinli Finance Co Ltd Class A,sse,2026-08-27,6.94,7.49,6.76,7.49,+15.24%,+13.66%,0.68,9.99,"30,630,702",229,N/A
기업 금융 서비스,55101050,600390,Minmetals Capital Co Ltd Class A,sse,2026-08-27,5.14,5.17,5,5.14,+9.91%,+3.01%,0.11,2.19,"50,045,548",257,N/A
기업 금융 서비스,55101050,600830,Sunny Loan Top Co Ltd Class A,sse,2026-06-15,8.87,9.23,8.38,9.23,+18.33%,+10.67%,0.84,10.01,"14,639,709",135,N/A
기타 핀테크 인프라,57301090,600155,Polaris Bay Group Co Ltd Class A,sse,2026-08-28,6.31,6.36,6.18,6.32,+14.70%,+6.40%,0.09,1.44,"32,110,826",202,N/A
농화학제,51101020,600227,Guizhou Chitianhua Co Ltd Class A,sse,2026-08-31,5.04,5.45,4.93,5.37,+80.81%,+40.94%,0.33,6.55,"436,153,899","2,342",N/A
농화학제,51101020,603970,Sino-Agri Leading Biosciences Co Ltd Class A,sse,2026-08-28,11.42,11.64,11.02,11.59,+7.07%,+7.81%,0.57,5.17,"8,981,408",104,N/A
다각적 투자 서비스,55102030,600095,Xiangcai Co Ltd Class A,sse,2026-08-28,9.55,9.96,9.35,9.84,+23.62%,+24.87%,0.32,3.36,"111,752,535","1,099",N/A
다각적 화학 산업,51101090,600691,Shanxi LuAn Chemical Technology Co Ltd Class A,sse,2026-08-31,3.23,3.47,3.07,3.47,+30.94%,+33.46%,0.24,7.43,"223,841,658",776,N/A
레스토랑 및 바,53301020,605108,TongQingLou Catering Co Ltd Class A,sse,2026-06-05,13.12,13.36,12.83,13.29,+2.55%,+3.91%,0.39,3.02,"5,564,000",73,N/A
무선 통신 서비스,57401020,603236,Quectel Wireless Solutions Co Ltd Class A,sse,2026-08-18,62.32,62.84,60.60,62.53,+11.12%,+11.34%,0.89,1.44,"21,851,765","1,366",N/A
무알콜 음료,54101030,600189,JILIN QUANYANGQUAN Co Ltd Class A,sse,2026-06-16,7.91,8.20,7.82,8.06,+5.08%,+7.47%,0.21,2.68,"12,816,475",103,N/A
반도체,57101010,688209,Shenzhen Injoinic Technology Co Ltd Class A,sse,2026-08-28,29.54,30.54,28.90,30.27,+39.88%,+34.47%,1.52,5.29,"27,599,865",835,N/A
방송,53302020,601929,JiShi Media Co Ltd Class A,sse,2026-06-05,2.59,2.70,2.51,2.63,+1.94%,+12.88%,0.06,2.33,"339,898,985",893,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,601156,Eastern Air Logistics Co Ltd Class A,sse,2026-08-31,19.04,19.46,19.07,19.41,+16.86%,+4.41%,0.37,1.94,"9,506,707",184,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,603128,CTS International Logistics Corp Ltd Class A,sse,2026-08-26,5.64,5.68,5.61,5.64,+6.02%,+1.62%,0.01,0.18,"7,611,600",42,N/A
백화점,53402010,600415,Zhejiang China Commodities City Group Co Ltd Class A,sse,2026-07-30,12.86,13.09,12.37,12.99,+13.05%,+6.74%,0.51,4.09,"90,807,704","1,179",N/A
백화점,53402010,600697,Chang Chun Eurasia Group Co Ltd Class A,sse,2026-06-05,11.31,11.53,11.16,11.38,+4.12%,+3.17%,0.22,1.97,"4,140,400",47,N/A
백화점,53402010,600738,Lanzhou Lishang Guochao Industrial Group Co Ltd Class A,sse,2026-08-28,4.20,4.37,4.17,4.31,+6.23%,+4.11%,0.14,3.36,"12,966,475",55,N/A
백화점,53402010,600814,Hangzhou Jiebai Group Co Ltd Class A,sse,2026-06-05,7.01,7.08,6.82,7.02,+1.45%,+2.63%,0.19,2.78,"12,610,303",88,N/A
백화점,53402010,600824,Shanghai Yimin Commercial Group Co Ltd Class A,sse,2026-08-18,3.75,3.81,3.66,3.79,+2.71%,+4.12%,0.11,2.99,"18,621,801",70,N/A
백화점,53402010,600858,Inzone Group Co Ltd Class A,sse,2026-06-05,5.07,5.15,4.96,5.11,+2.61%,+3.86%,0.15,3.02,"8,513,085",43,N/A
백화점,53402010,601086,Gansu Guofang Industry & Trade Group Co Ltd Class A,sse,2026-08-31,9.17,10.09,9.85,10.09,+40.53%,+32.59%,0.92,10.03,"30,133,119",304,N/A
복합 유틸리티,59104010,600864,Harbin Hatou Investment Co Ltd Class A,sse,2026-08-27,5.86,5.91,5.74,5.88,+9.29%,+7.89%,0.07,1.2,"45,010,444",264,N/A
부동산 서비스,60101020,600684,Guangzhou Pearl River Development Group Co Ltd Class A,sse,2026-08-28,3.76,3.80,3.63,3.77,+7.71%,+6.20%,0.07,1.89,"22,715,484",85,N/A
"부동산 임대, 개발 및 운영",60101010,600657,Cinda Real Estate Co Ltd Class A,sse,2026-06-05,2.76,2.82,2.65,2.77,+0.36%,+4.92%,0.09,3.36,"60,198,936",166,N/A
"부동산 임대, 개발 및 운영",60101010,600838,Shanghai Join Buy Co.  Ltd. Class A,sse,2026-08-28,8.60,8.68,8.28,8.61,+8.85%,+7.36%,0.33,3.99,"26,923,124",231,N/A
산업용 기계 및 장비,52102010,601882,Ningbo Haitian Precision Machinery Co Ltd Class A,sse,2026-08-31,21.91,22.75,22.15,22.42,+13.46%,+13.23%,0.51,2.33,"21,513,741",482,N/A
상품 화학,51101010,600075,Xinjiang Tianye Co Ltd Class A,sse,2026-06-05,4.91,5.05,4.81,4.95,+3.77%,+6.22%,0.10,2.06,"31,881,598",157,N/A
상품 화학,51101010,600722,Hebei Jinniu Chemical Industry Co Ltd Class A,sse,2026-08-31,16.80,18.47,17,18.28,+80.10%,+30.39%,1.48,8.81,"163,982,946","2,997",N/A
상품 화학,51101010,600746,Jiangsu SOPO Chemical Co Ltd Class A,sse,2026-08-31,7.24,7.50,7.22,7.38,+18.84%,+9.50%,0.14,1.93,"22,339,192",164,N/A
상품 화학,51101010,600794,Zhangjiagang Freetrade Science & Technology Group Co Ltd Class A,sse,2026-08-28,3.25,3.30,3.23,3.29,+3.79%,+2.17%,0.05,1.54,"10,864,500",35,N/A
생명 및 건강 보험,55301030,601318,Ping An Insurance (Group) Company of China  Ltd. Class A,sse,2026-08-26,56.13,57.44,55.41,57.20,+11.06%,+3.98%,1.38,2.47,"102,053,007","5,837",N/A
석탄,50101010,600121,Zhengzhou Coal Industry & Electric Power Co Ltd Class A,sse,2026-06-08,5.25,5.40,4.78,5.40,-5.26%,+29.19%,0.49,9.98,"228,550,002","1,234",N/A
소비자 대출,55101030,600901,Jiangsu Financial Leasing Co Ltd Class A,sse,2026-08-18,6.64,6.67,6.51,6.64,+4.34%,+0.76%,0.10,1.53,"30,666,451",203,N/A
소비자 출판,53302040,600551,Time Publishing and Media Co Ltd Class A,sse,2026-08-31,8.25,9.08,8.66,9.08,+29.08%,+31.59%,0.83,10.06,"108,154,937",982,N/A
소비자 출판,53302040,601900,Southern Publishing and Media Co Ltd Class A,sse,2026-08-03,12.04,12.88,11.88,12.59,+7.24%,+6.24%,0.78,6.6,"34,776,588",437,N/A
소비자 출판,53302040,603533,IReader Technology Co.  Ltd. Class A,sse,2026-06-05,23.77,24.85,24.10,24.85,+3.07%,+18.90%,2.26,10.0,"50,183,641","1,247",N/A
소비자 출판,53302040,605577,Heilongjiang Publishing & Media Holdings Co Ltd Class A,sse,2026-08-18,10.76,11.68,11.22,11.68,+18.41%,+16.92%,1.06,9.98,"25,662,941",299,N/A
손해보험,55301020,601319,People's Insurance Company Group of China Ltd Class A,sse,2026-07-23,7.59,7.97,7.40,7.90,+20.24%,+11.27%,0.45,6.04,"227,848,228","1,800",N/A
식품 가공,54102020,600073,Shanghai Bright Meat Group Co Ltd Class A,sse,2026-08-31,5.71,5.80,5.65,5.79,+13.53%,+7.82%,0.08,1.4,"20,518,467",118,N/A
식품 가공,54102020,600127,Jinjian Cereals Industry Co Ltd Class A,sse,2026-08-31,12.04,13.24,12.05,13.24,+118.48%,+42.21%,1.20,9.97,"137,353,531","1,818",N/A
식품 가공,54102020,600419,Xinjiang Terun Dairy Co Ltd Class A,sse,2026-08-18,9.09,9.50,8.75,9.09,+10.18%,+4.48%,0.29,3.3,"15,324,650",139,N/A
식품 가공,54102020,600429,Beijing Sanyuan Foods Co Ltd Class A,sse,2026-08-28,4.75,4.89,4.68,4.82,+5.93%,+3.21%,0.15,3.21,"18,805,500",90,N/A
식품 가공,54102020,605300,Jiahe Foods Industry Co Ltd Class A,sse,2026-06-29,10.35,10.73,9.69,10.73,+15.29%,+9.27%,0.98,10.05,"8,087,450",86,N/A
식품 소매 및 유통,54301020,600785,Yinchuan Xinhua Commercial Group Co Ltd Class A,sse,2026-08-28,12.42,12.66,11.37,12.66,+17.09%,+7.47%,1.15,9.99,"57,685,548",730,N/A
식품 소매 및 유통,54301020,605188,Jiangxi Guoguang Commercial Chains Co Ltd Class A,sse,2026-06-15,13.64,14.98,13.78,14.98,+10.07%,+24.32%,1.36,9.99,"29,761,984",445,N/A
어업 및 농업,54102010,600097,Shanghai Kaichuang Marine International Co Ltd Class A,sse,2026-08-31,9.23,9.48,9.16,9.39,+7.31%,+7.31%,0.16,1.73,"4,972,601",46,N/A
어업 및 농업,54102010,600108,Gansu Yasheng Industrial Group Co Ltd Class A,sse,2026-06-22,3.87,4.06,3.66,3.88,+13.78%,+15.13%,0.18,4.86,"289,088,334","1,121",N/A
어업 및 농업,54102010,600257,Dahu Health Industry Co Ltd Class A,sse,2026-08-28,5.86,5.99,5.75,5.95,+12.48%,+5.50%,0.18,3.12,"20,179,010",120,N/A
