섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 비철금속 제조업,"알루미늄판 제조,도매",018470,조일알미늄,kospi,2026-09-14,"4,670","4,845","4,570","4,835",+344.39%,+396.92%,165,3.53,"97,283",470,"1,224"
1차 비철금속 제조업,"제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역",000670,영풍,kospi,2026-09-14,"49,950","53,500","45,600","50,500",+10.26%,+28.66%,550,1.1,"524,956","26,510","9,297"
1차 철강 제조업,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매",004020,현대제철,kospi,2026-09-10,"33,850","37,200","32,750","35,300",+7.79%,+7.46%,"2,300",6.97,"1,687,973","59,585","47,106"
"구조용 금속제품, 탱크 및 증기발생기 제조업",풍력발전타워 제조,112610,씨에스윈드,kospi,2026-09-11,"52,800","53,650","49,500","53,000",+24.85%,+9.62%,400,0.76,"481,257","25,506","22,350"
그외 기타 개인 서비스업,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",021240,코웨이,kospi,2026-09-14,"100,500","104,000","98,200","102,000",+16.70%,+2.20%,"1,500",1.49,"229,897","23,449","72,182"
금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",016610,DB증권,kospi,2026-09-14,"10,240","10,500","9,950","10,240",+2.30%,+2.40%,0,0.0,"211,516","2,165","4,346"
기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",028100,동아지질,kospi,2026-08-10,"18,140","20,750","17,430","18,800",+15.48%,+5.56%,"1,070",6.03,"552,438","10,385","2,109"
기초 화학물질 제조업,에너지경화수지,268280,미원에스씨,kospi,2026-09-11,"135,000","138,500","131,200","135,800",+26.80%,+1.95%,"1,600",1.19,"1,415",192,"6,790"
기타 금융업,금융지주 회사,175330,JB금융지주,kospi,2026-09-14,"32,250","32,650","31,800","32,300",+23.75%,+3.19%,50,0.16,"289,298","9,344","60,246"
기타 금융업,지주사업,000325,노루홀딩스우,kospi,2026-08-31,"27,900","28,300","28,300","28,300",+6.79%,+1.43%,750,2.72,1,0,68
기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",006125,SK디스커버리우,kospi,2026-09-11,"42,400","43,150","41,350","42,650",+12.24%,+2.28%,550,1.31,"3,725",158,525
기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",000390,SP삼화,kospi,2026-09-14,"6,770","6,950","6,720","6,810",+6.41%,+3.81%,40,0.59,"77,108",525,"1,852"
