섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,300010,Doushen Beijing Education & Technology Inc Class A,szse,2026-09-04,4.24,4.43,4,4.43,+73.05%,+20.38%,0.19,4.48,"154,747,338",685,N/A
IT 서비스 및 컨설팅,57201010,300020,Enjoyor Technology Co Ltd Class A,szse,2026-07-02,3.93,4.03,3.88,3.99,+14.00%,+12.39%,0.11,2.84,"24,313,209",97,N/A
IT 서비스 및 컨설팅,57201010,300366,Troy Information Technology Co Ltd Class A,szse,2026-09-04,5.51,5.64,5.49,5.62,+8.91%,+4.27%,0.11,2.0,"5,502,000",30,N/A
"가전제품, 도구 및 가정 용품",53204030,002403,Aishida Co Ltd Class A,szse,2026-07-06,11.78,12.41,11.07,12.41,+21.31%,+32.87%,1.13,10.02,"40,027,335",496,N/A
"가전제품, 도구 및 가정 용품",53204030,002005,Elec-Tech International Co Ltd Class A,szse,2026-09-03,2.73,2.77,2.71,2.74,+22.32%,+1.29%,0.01,0.37,"3,164,000",8,N/A
"가전제품, 도구 및 가정 용품",53204030,002543,Guangdong Vanward New Electric Co Ltd Class A,szse,2026-09-04,36.62,37.74,37,37.70,+30.90%,+3.57%,1.08,2.95,"65,500",2,N/A
가정용 제품,54201010,002094,Qingdao Kingking Applied Chemistry Co Ltd Class A,szse,2026-08-28,5.79,5.87,5.60,5.85,+18.90%,+5.41%,0.10,1.74,"65,072,239",380,N/A
건설 및 엔지니어링,52201020,002062,Hongrun Construction Group Co Ltd Class A,szse,2026-09-02,8.49,8.94,8.25,8.87,+10.05%,+8.17%,0.57,6.87,"32,675,342",289,N/A
건설 및 엔지니어링,52201020,000928,Sinosteel Engineering & Technology Co Ltd Class A,szse,2026-08-31,0.13,0.15,0.12,0.14,+84.93%,+5.47%,0.02,13.45,"13,750,200",1,N/A
건설 및 엔지니어링,52201020,002375,Zhejiang Yasha Decoration Co Ltd Class A,szse,2026-09-04,219,227,218,223,+5.19%,+5.69%,4,1.83,"60,000",13,N/A
건설 및 엔지니어링,52201020,301046,Shanghai Nenghui Technology Co Ltd Class A,szse,2026-07-06,29.86,31.55,27.61,31.40,+21.24%,+24.60%,4.00,14.6,"16,540,781",519,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-09-04,6.62,7.05,6.62,6.93,+14.17%,+14.93%,0.31,4.68,"21,391,752",148,N/A
고속도로 및 철도,52407030,001965,China Merchants Expressway Network Technology Holdings Co Ltd Class A,szse,2026-09-01,"6,970","7,310","7,020","7,250",+28.77%,+4.47%,430,6.3,"96,500",699,N/A
공항 운영 및 서비스,52407010,000796,Caissa Tourism Group Co Ltd Class A,szse,2026-06-16,4.46,4.50,4.32,4.50,+0.45%,+4.90%,0.13,2.97,"87,980,300",395,N/A
광고 및 마케팅,53302010,002264,New Hua Du Technology Co Ltd Class A,szse,2026-09-01,6.98,7.03,6.85,7.01,+10.22%,+3.24%,0.09,1.3,"22,734,900",159,N/A
광고 및 마케팅,53302010,002654,Shenzhen Mason Technologies Co Ltd Class A,szse,2026-09-04,439,445,436,444,+14.43%,+3.26%,5,1.14,"19,400",8,N/A
광고 및 마케팅,53302010,301171,Easy Click Worldwide Network Technology Co Ltd Class A,szse,2026-08-07,39.13,40.35,37.33,40.30,+6.53%,+6.05%,2.02,5.28,"135,109,128","5,444",N/A
다각적 산업용 제품 도매,52202010,000626,Grand Industrial Holding Co Ltd Class A,szse,2026-09-04,9.47,9.98,9.37,9.86,+38.48%,+11.92%,0.39,4.12,"29,652,845",292,N/A
다각적 산업용 제품 도매,52202010,000900,Xiandai Investment Co Ltd Class A,szse,2026-09-02,9.17,9.20,9.16,9.18,+12.81%,+0.88%,0.02,0.16,"58,000",0,N/A
다각적 화학 산업,51101090,000930,COFCO Biotechnology Co Ltd Class A,szse,2026-09-01,5.22,5.39,5.16,5.30,+9.28%,+6.64%,0.15,2.91,"47,936,343",254,N/A
레스토랑 및 바,53301020,000721,XiAn Catering Co Ltd Class A,szse,2026-09-01,7.59,7.60,7.18,7.59,+25.25%,+10.00%,0.36,4.98,"52,064,740",395,N/A
민자 발전 사업,59101020,003816,CGN Power Co Ltd Class A,szse,2026-09-04,3.28,3.80,3.28,3.58,+94.57%,+27.63%,0.30,9.15,"4,440,000",15,N/A
민자 발전 사업,59101020,002479,Zhejiang Fuchunjiang Environmental Thermoelectric Co Ltd Class A,szse,2026-09-04,265,266,263,265,+13.73%,+3.52%,0,0.0,"65,400",17,N/A
반도체,57101010,002161,Invengo Information Technology Co Ltd Class A,szse,2026-09-01,7,7.04,6.86,7.04,+23.94%,+2.18%,0.06,0.86,"14,885,600",104,N/A
반도체,57101010,003040,Chutian Dragon Co Ltd Class A,szse,2026-09-02,21.12,23.18,20.50,22.95,+89.98%,+28.93%,1.83,8.66,"114,275,071","2,622",N/A
반도체,57101010,002449,Foshan Nationstar Optoelectronics Co Ltd Class A,szse,2026-07-30,"1,096","1,221","1,040","1,100",+5.87%,+4.76%,55,5.26,"200,500",220,N/A
반도체,57101010,301282,Camelot Electronics Technology Co Ltd Class A,szse,2026-09-03,40.60,41.10,39.50,40.93,+52.33%,+11.86%,1.21,3.05,"18,056,487",739,N/A
반도체 장비 및 테스트,57101020,002156,TongFu Microelectronics Co Ltd Class A,szse,2026-08-28,281,282,280,281,+5.64%,+0.00%,1,0.36,"3,100",0,N/A
방송,53302020,301551,Hebei Broadcasting Wireless Media Co Ltd Class A,szse,2026-09-04,22.20,22.55,22.01,22.43,+5.17%,+4.23%,0.23,1.04,"8,191,600",183,N/A
백화점,53402010,000501,Wushang Group Co Ltd Class A,szse,2026-09-04,7.55,7.80,7.53,7.78,+7.46%,+8.81%,0.23,3.05,"26,869,506",209,N/A
백화점,53402010,002187,Guangzhou Grandbuy Co Ltd Class A,szse,2026-09-01,5.78,5.94,5.72,5.93,+13.60%,+6.85%,0.18,3.13,"23,584,578",139,N/A
백화점,53402010,002419,Rainbow Digital Commercial Co Ltd Class A,szse,2026-09-02,4.81,4.89,4.75,4.88,+5.86%,+4.72%,0.10,2.09,"17,870,547",87,N/A
백화점,53402010,002561,Shanghai Xujiahui Commercial Co Ltd Class A,szse,2026-09-04,7.28,7.88,7.25,7.72,+11.08%,+10.92%,0.44,6.04,"22,043,037",170,N/A
부동산 서비스,60101020,000058,Shenzhen SEG Co Ltd Class A,szse,2026-09-04,7.23,7.28,7.11,7.23,+5.24%,+3.58%,0,0.0,"11,038,852",79,N/A
"부동산 임대, 개발 및 운영",60101010,000718,Suning Universal Co Ltd Class A,szse,2026-06-12,2,2.01,1.97,2,-2.44%,+0.00%,0.01,0.5,"19,192,199",38,N/A
"부동산 임대, 개발 및 운영",60101010,000797,China Wu Yi Co Ltd Class A,szse,2026-09-04,2.58,2.63,2.55,2.60,+7.44%,+3.17%,0.02,0.78,"27,525,281",71,N/A
"부동산 임대, 개발 및 운영",60101010,000882,Beijing Hualian Department Store Co Ltd Class A,szse,2026-09-01,1.55,1.57,1.53,1.56,+11.43%,+4.00%,0.02,1.3,"52,834,768",82,N/A
"부동산 임대, 개발 및 운영",60101010,002344,Haining China Leather Market Co Ltd Class A,szse,2026-09-01,4.08,4.10,4.03,4.09,+7.07%,+2.25%,0.02,0.49,"6,803,593",27,N/A
"부동산 임대, 개발 및 운영",60101010,000631,Shunfa Hengneng Corp Class A,szse,2026-09-03,9.65,9.88,9.41,9.74,+34.34%,+6.97%,0.27,2.91,"12,833,446",124,N/A
산업용 기계 및 장비,52102010,000903,Kunming Yunnei Power Co Ltd Class A,szse,2026-06-15,2.04,2.13,1.94,2.09,+10.00%,+10.00%,0.15,7.73,"75,890,292",158,N/A
산업용 기계 및 장비,52102010,002122,HuiZhou Intelligence Technology Group Co Ltd Class A,szse,2026-08-27,2.82,2.83,2.74,2.82,+5.62%,+0.00%,0.09,3.3,"12,525,200",35,N/A
산업용 기계 및 장비,52102010,002564,SuZhou THVOW Technology Co Ltd Class A,szse,2026-09-04,4.93,5.42,5.05,5.42,+13.15%,+19.91%,0.49,9.94,"34,366,002",186,N/A
산업용 기계 및 장비,52102010,002708,Changzhou NRB Corp Class A,szse,2026-09-03,15.58,16.80,14.97,16.80,+17.98%,+32.18%,1.53,10.02,"56,895,292",955,N/A
산업용 기계 및 장비,52102010,001400,Giansun Precision Technology Group Co Ltd Class A,szse,2026-08-26,0.03,0.03,0.02,0.03,+31.58%,+0.00%,0,0.0,"98,140,000",2,N/A
산업용 기계 및 장비,52102010,002175,Guangxi Oriental Intelligent Manufacturing Technology Co Ltd Class A,szse,2026-07-15,"2,536","2,603","2,541","2,568",+27.51%,+2.60%,50,1.99,"614,500","1,578",N/A
산업용 기계 및 장비,52102010,002342,Juli Sling Co Ltd Class A,szse,2026-08-13,259,268,254,260,+20.93%,+1.56%,6,2.36,"159,900",41,N/A
상업 인쇄 서비스,52203020,002191,Shenzhen Jinjia Group Co Ltd Class A,szse,2026-07-31,2.55,2.57,2.53,2.57,+3.60%,+1.58%,0.04,1.58,"1,075,000",2,N/A
상품 화학,51101010,002637,Zanyu Technology Group Co Ltd Class A,szse,2026-06-12,12.54,12.90,12.39,12.78,+12.73%,+6.77%,0.40,3.23,"32,275,642",412,N/A
상품 화학,51101010,002386,Yibin Tianyuan Group Co Ltd Class A,szse,2026-09-04,5.61,6.02,5.52,5.74,+6.78%,+13.09%,0.14,2.5,"29,502,500",169,N/A
상품 화학,51101010,002408,Zibo Qixiang Tengda Chemical Co Ltd Class A,szse,2026-09-04,4.26,4.36,4.24,4.27,+18.79%,+6.75%,0.01,0.12,"251,000",1,N/A
상품 화학,51101010,002768,Qingdao Gon Technology Co Ltd Class A,szse,2026-09-01,"5,813","5,894","5,764","5,853",+15.22%,+4.44%,91,1.58,"1,055,700","6,179",N/A
상품 화학,51101010,002805,Shandong Fengyuan Chemical Co Ltd Class A,szse,2026-09-04,"7,320","7,610","7,320","7,350",+45.54%,+7.14%,30,0.41,"85,500",628,N/A
상품 화학,51101010,300530,Hunan Lead Power Technology Group Co Ltd Class A,szse,2026-09-03,21.61,21.94,21.33,21.79,+20.72%,+14.50%,0.32,1.49,"5,383,901",117,N/A
석탄,50101010,000983,Shanxi Coking Coal Energy Group Co Ltd Class A,szse,2026-09-04,0.45,0.55,0.46,0.53,+65.62%,+35.90%,0.08,17.78,"1,280,934",0,N/A
소비자 출판,53302040,300148,Tangel Culture Co Ltd Class A,szse,2026-09-01,3.67,3.68,3.57,3.68,+5.75%,+4.25%,0.09,2.51,"32,371,117",119,N/A
소프트웨어,57201020,002602,Zhejiang Century Huatong Group Co Ltd Class A,szse,2026-09-04,15.73,16.58,15.65,16.16,+10.99%,+14.29%,0.43,2.73,"252,278,449","4,076",N/A
식품 가공,54102020,000019,Shenzhen Cereals Holdings Co Ltd Class A,szse,2026-08-31,105.02,105.81,104.52,105.21,+30.12%,+0.19%,0.39,0.38,"409,645",43,N/A
식품 가공,54102020,000523,Hongmian Zhihui Science and Technology Innovation Co Ltd Guangzhou Class A,szse,2026-08-28,3.54,3.71,3.36,3.60,+23.71%,+6.82%,0.23,6.82,"138,468,100",498,N/A
