섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,446A,Northsand Inc,tse,2026-08-28,"2,141","2,219","2,131","2,186",+62.29%,+11.64%,63,2.97,"437,800",957,N/A
IT 서비스 및 컨설팅,57201010,558A,Squeeze Inc,tse,2026-08-31,"6,300","6,400","6,100","6,350",+32.71%,+11.80%,50,0.79,"48,700",309,N/A
경영 지원 서비스,52203040,189A,D&M Company Co Ltd,tse,2026-07-23,"1,016","1,023","1,010","1,016",+14.29%,+3.78%,6,0.59,"1,800",1,N/A
고용 서비스,52203030,151A,Dive Group Inc,tse,2026-08-28,663,667,656,667,+11.73%,+2.93%,9,1.37,"8,300",5,N/A
고용 서비스,52203030,330A,TalentX Inc,tse,2026-08-31,529,594,521,566,+36.71%,+12.08%,37,6.99,"109,300",61,N/A
레스토랑 및 바,53301020,428A,Cypress Holdings Co Ltd,tse,2026-08-19,"1,481","1,509","1,444","1,489",+14.63%,+6.43%,39,2.69,"38,600",57,N/A
반도체,57101010,167A,Ryoyo Ryosan Holdings Inc,tse,2026-08-31,"3,260","3,290","3,220","3,275",+14.91%,+4.97%,15,0.46,"146,300",479,N/A
"부동산 임대, 개발 및 운영",60101010,463A,Intellex Holdings Co Ltd,tse,2026-08-31,"1,004","1,005","1,000","1,004",+16.88%,+1.31%,0,0.0,"4,500",4,N/A
비즈니스 지원 용품,52203060,423A,Lion Office Products Corp,tse,2026-08-31,326,327,325,326,+10.14%,+1.24%,0,0.0,"55,800",18,N/A
소프트웨어,57201020,431A,uSonar Co Ltd,tse,2026-08-31,"2,637","2,758","2,640","2,730",+17.42%,+20.00%,93,3.53,"74,100",202,N/A
소프트웨어,57201020,545A,Toranvia Co Ltd,tse,2026-08-31,"1,014","1,020","1,005","1,015",+18.71%,+3.68%,1,0.1,"66,400",67,N/A
의료 시설 및 서비스,56102010,286A,EUCALIA Inc.,tse,2026-08-31,834,840,826,839,+27.90%,+2.57%,5,0.6,"16,700",14,N/A
의료 시설 및 서비스,56102010,366A,Wellness Communications Corp,tse,2026-08-31,"1,198","1,234","1,196","1,213",+16.75%,+7.06%,15,1.25,"82,100",99,N/A
