섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장",004960,한신공영,kospi,2026-08-28,"12,420","12,610","11,830","12,550",+24.63%,+1.05%,570,4.76,"57,232",718,"1,452"
"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조",008040,사조동아원,kospi,2026-09-03,"7,780","8,800","7,500","8,550",+869.39%,+1207.34%,770,9.9,"150,493","1,286","1,206"
"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",002200,한국수출포장,kospi,2026-09-01,"2,710","2,740","2,690","2,725",+8.78%,+2.25%,25,0.93,"3,295",8,912
"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",002310,아세아제지,kospi,2026-09-01,"8,610","8,910","8,540","8,840",+20.11%,+3.27%,230,2.67,"112,606",995,"3,487"
금융 지원 서비스업,"금융업, 서비스, 부동산",030210,다올투자증권,kospi,2026-08-25,"3,930","3,980","3,870","3,930",+12.13%,+1.03%,40,1.03,"35,011",137,"2,393"
기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",004450,삼화왕관,kospi,2026-08-14,"27,250","27,800","27,000","27,650",+11.94%,+3.95%,650,2.41,"1,986",54,595
기타 금융업,"지주사업, 경영자문 및 컨설팅",180640,한진칼,kospi,2026-09-02,"139,100","146,900","137,100","146,000",+26.30%,+11.20%,"12,200",9.12,"122,595","17,898","97,472"
기타 금융업,"지주사업, 경영자문 및 컨설팅",18064K,한진칼우,kospi,2026-09-02,"30,650","32,500","30,850","32,250",+15.18%,+9.14%,"1,600",5.22,"7,761",250,173
기타 금융업,지주회사,003550,LG,kospi,2026-09-01,"120,300","121,700","118,100","121,100",+11.41%,+4.13%,"2,800",2.37,"355,436","43,043","183,093"
기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사",001680,대상,kospi,2026-09-03,"19,050","19,590","18,980","19,210",+7.20%,+5.55%,160,0.84,"176,340","3,387","6,655"
기타 정보 서비스업,"개인 및 기업정보, 솔루션",030190,NICE평가정보,kospi,2026-09-03,"16,120","16,450","16,150","16,250",+14.52%,+1.50%,130,0.81,"148,268","2,409","9,468"
