섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,300895,Beijing Topnew Info & Tech Co Ltd Class A,szse,2026-08-18,60.63,65,58.40,62.08,+29.52%,+11.53%,3.07,5.2,"13,159,197",816,N/A
IT 서비스 및 컨설팅,57201010,301085,Beijing Asiacom Information Technology Co Ltd Class A,szse,2026-09-22,85.62,90.50,84.98,87.67,+53.67%,+14.95%,2.05,2.39,"7,387,749",647,N/A
IT 서비스 및 컨설팅,57201010,301339,Jiangsu Tongxingbao Intelligent Transportation Technology Co Ltd Class A,szse,2026-09-22,11.88,12.18,11.71,12.10,+18.05%,+10.70%,0.22,1.85,"8,091,230",97,N/A
"가전제품, 도구 및 가정 용품",53204030,002242,Joyoung Co Ltd Class A,szse,2026-09-11,9.74,10.03,9.49,9.76,+22.15%,+5.06%,0.22,2.31,"25,153,573",245,N/A
"가전제품, 도구 및 가정 용품",53204030,002614,Xiamen Comfort Science & Technology Group Co Ltd Class A,szse,2026-09-22,6.88,7.57,7.18,7.57,+69.35%,+38.39%,0.69,10.03,"131,542,599",995,N/A
"가전제품, 도구 및 가정 용품",53204030,002779,Zhejiang Zhongjian Technology Co Ltd Class A,szse,2026-09-21,84.99,89.25,82,86,+20.41%,+8.45%,3.60,4.37,"3,943,167",339,N/A
"가전제품, 도구 및 가정 용품",53204030,002005,Elec-Tech International Co Ltd Class A,szse,2026-09-17,2.76,2.77,2.71,2.77,+30.91%,+2.59%,0.03,0.91,"3,297,479",9,N/A
"가전제품, 도구 및 가정 용품",53204030,300911,Zhejiang Entive Smart Kitchen Appliance Co Ltd Class A,szse,2026-09-21,32.73,36.97,32.43,36.24,+78.08%,+28.74%,3.92,12.13,"18,439,259",668,N/A
가정용 가구,53204040,301061,MotoMotion China Corp Class A,szse,2026-09-22,43.86,44.80,43.12,44.14,+24.13%,+6.31%,0.28,0.64,"3,019,519",133,N/A
가정용 전자 제품,57106030,300691,Union Optech Co Ltd Class A,szse,2026-09-22,19.30,21.10,19.22,20.96,+39.45%,+44.45%,1.66,8.6,"38,353,140",803,N/A
