섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,605398,Shanghai New Centurion Network Information Technology Co Ltd Class A,sse,2026-06-10,25.14,26.66,26.66,26.66,+9.17%,+28.54%,2.42,9.98,"4,104,313",109,N/A
IT 서비스 및 컨설팅,57201010,688023,DBAPPSecurity Co Ltd Class A,sse,2026-09-01,42.30,43.58,41.19,43.07,+8.38%,+9.15%,2.39,5.88,"5,664,932",243,N/A
건설 및 엔지니어링,52201020,600629,Arcplus Group PLC Class A,sse,2026-08-18,17.02,18.48,16.85,18.37,+37.75%,+12.22%,1.57,9.35,"74,560,127","1,369",N/A
건설 및 엔지니어링,52201020,600939,Chongqing Construction Engineering Group Co Ltd Class A,sse,2026-06-10,2.70,2.74,2.66,2.70,-2.88%,+2.27%,0.03,1.12,"13,617,100",36,N/A
건설 자재,51202010,600801,Huaxin Building Materials Group Co Ltd Class A,sse,2026-08-11,24.38,24.97,23.82,24.80,+36.93%,+3.46%,0.91,3.81,"15,279,078",378,N/A
건설 자재,51202010,600802,Fujian Cement Inc Class A,sse,2026-09-01,4.88,5.21,4.74,5.21,+6.98%,+8.32%,0.47,9.92,"24,609,828",128,N/A
경영 지원 서비스,52203040,603123,Beijing Cuiwei Tower Co Ltd Class A,sse,2026-09-01,10.44,11.18,11.17,11.18,+22.72%,+15.26%,1.02,10.04,"31,740,351",354,N/A
금,51201060,600547,Shandong Gold Mining Co Ltd Class A,sse,2026-09-02,37.89,38.75,37.20,37.90,+38.83%,+6.79%,0.40,1.07,"107,074,735","4,058",N/A
기타 전문 소매,53403090,600185,Zhuhai Zhumian Group Co Ltd Class A,sse,2026-09-03,5.28,5.77,5.37,5.48,+10.48%,+14.17%,0.20,3.79,"165,306,310",905,N/A
다각적 투자 서비스,55102030,600095,Xiangcai Co Ltd Class A,sse,2026-09-01,9.83,10.41,9.38,10.17,+32.77%,+6.49%,0.71,7.51,"171,953,144","1,748",N/A
반도체,57101010,688061,Shanghai Orient-Chip Technology Co Ltd Class A,sse,2026-07-10,51.06,53.63,47,51.40,+43.50%,+19.65%,5.10,11.02,"5,473,645",281,N/A
반도체,57101010,688209,Shenzhen Injoinic Technology Co Ltd Class A,sse,2026-09-03,33.29,36.30,32.73,34.50,+58.84%,+16.79%,1.21,3.63,"39,878,954","1,375",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,603871,Jiayou International Logistics Co Ltd Class A,sse,2026-08-26,13.88,14.14,13.61,13.99,+20.80%,+2.04%,0.36,2.64,"15,561,905",217,N/A
