섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",004890,동일산업,kospi,2026-08-19,"36,750","36,800","35,650","36,800",-1.60%,+3.23%,"1,200",3.37,460,16,892
1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,058650,세아홀딩스,kospi,2026-06-08,"136,500","139,000","135,100","138,200",-3.69%,+3.99%,"1,800",1.32,844,116,"5,862"
"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",002170,SYTS,kospi,2026-08-31,"57,700","58,100","55,500","57,900",+12.65%,+3.21%,200,0.35,"9,939",575,"1,737"
"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",002200,한국수출포장,kospi,2026-08-31,"2,695","2,740","2,680","2,710",+1.50%,+3.44%,15,0.56,"131,493",356,907
"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",002310,아세아제지,kospi,2026-08-25,"8,560","8,610","8,410","8,610",+17.95%,+0.58%,70,0.82,"45,978",395,"3,396"
기타 금융업,금융지주회사,055550,신한지주,kospi,2026-08-07,"110,000","112,000","108,000","111,100",+3.35%,+4.32%,"2,200",2.02,"1,856,782","206,288","521,559"
기타 금융업,기타 금융,086790,하나금융지주,kospi,2026-07-15,"136,800","138,600","134,100","137,400",+11.17%,+5.05%,"1,100",0.81,"1,124,738","154,539","376,981"
기타 금융업,도료첨가제,107590,미원홀딩스,kospi,2026-08-31,"62,500","63,900","62,200","63,900",+14.72%,+6.50%,"1,400",2.24,399,25,"1,482"
기타 금융업,의약품 수출입업,096760,JW홀딩스,kospi,2026-08-12,"4,180","4,205","4,095","4,205",+13.96%,+4.86%,75,1.82,"148,038",622,"3,108"
기타 금융업,지주회사,003550,LG,kospi,2026-08-14,"120,000","120,300","114,900","120,300",-2.12%,+6.84%,900,0.75,"227,855","27,410","181,883"
기타 금융업,지주회사,003555,LG우,kospi,2026-08-31,"72,100","72,300","71,400","72,100",-1.77%,+3.15%,0,0.0,"7,816",563,"2,171"
기타 금융업,지주회사,139130,iM금융지주,kospi,2026-07-07,"18,710","19,340","18,400","18,960",+7.12%,+8.03%,470,2.54,"509,196","9,654","30,025"
기타 금융업,"지주회사,경영자문컨설팅",000070,삼양홀딩스,kospi,2026-08-18,"60,900","62,500","60,900","61,700",+13.63%,+3.52%,"1,300",2.15,"7,692",474,"4,789"
기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",006125,SK디스커버리우,kospi,2026-08-31,"40,600","41,600","40,100","41,100",+8.44%,+5.79%,500,1.23,"8,017",329,506
기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",005610,삼립,kospi,2026-08-14,"41,450","41,750","40,650","41,450",+1.59%,+4.80%,150,0.36,"4,506",186,"3,576"
기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사",001680,대상,kospi,2026-06-16,"18,720","18,820","18,090","18,740",+1.41%,+4.81%,430,2.35,"207,990","3,897","6,493"
기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",017940,E1,kospi,2026-08-26,"97,700","99,400","97,100","98,000",+15.29%,+3.81%,900,0.93,"7,811",765,"6,722"
기타 정보 서비스업,"개인 및 기업정보, 솔루션",030190,NICE평가정보,kospi,2026-08-31,"16,030","16,390","15,960","16,080",+14.04%,+3.21%,50,0.31,"242,589","3,900","9,369"
기타 화학제품 제조업,페인트 제조,090355,노루페인트우,kospi,2026-08-31,"11,870","11,870","11,870","11,870",+8.80%,+2.42%,0,0.0,10,0,54
"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",027740,마니커,kospi,2026-08-25,"1,535","1,570","1,503","1,566",+55.05%,+2.02%,42,2.76,"220,577",345,497
