섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,FFIV,F5  Inc.,nasdaq,2026-09-17,434.62,451.02,432.06,450.10,+15.55%,+9.38%,18.07,4.18,"682,700",307.28,N/A
IT 서비스 및 컨설팅,57201010,GREEL,Vulcan Infrastructure and Power 8 50 Senior Notes due 2026,nasdaq,2026-09-18,25.24,25.28,25.24,25.28,+15.13%,+1.12%,0.04,0.17,"1,200",0.03,N/A
IT 서비스 및 컨설팅,57201010,GREEL,Vulcan Infrastructure and Power 8 50 Senior Notes due 2026,nasdaq,2026-09-18,25.24,25.28,25.24,25.28,+15.13%,+1.12%,0.04,0.17,"1,200",0.03,N/A
IT 서비스 및 컨설팅,57201010,NTNX,Nutanix  Inc.,nasdaq,2026-09-17,69.97,70.59,69.56,70.04,+46.25%,+3.47%,0.24,0.34,"2,272,400",159.16,N/A
IT 서비스 및 컨설팅,57201010,NTSK,Netskope  Inc.,nasdaq,2026-09-18,17.49,18.42,17.45,18.40,+93.07%,+8.24%,0.91,5.2,"8,089,400",148.84,N/A
IT 서비스 및 컨설팅,57201010,OKTA,Okta  Inc.,nasdaq,2026-09-15,190.45,192.22,180.55,191.33,+61.92%,+2.62%,8.96,4.91,"3,719,000",711.56,N/A
IT 서비스 및 컨설팅,57201010,VRSN,VeriSign  Inc.,nasdaq,2026-09-18,303.12,308.28,302.10,308.18,+24.66%,+3.21%,5.06,1.67,"1,336,900",412.01,N/A
개인 생활 필수 용품,54201020,UPXI,Upexi  Inc,nasdaq,2026-09-18,1.19,1.34,1.26,1.26,+50.90%,+14.55%,0.07,5.88,"7,516,600",9.47,N/A
경영 지원 서비스,52203040,SBC,SBC Medical Group Holdings Inc,nasdaq,2026-09-18,4.75,5.30,4.80,5.14,+67.43%,+13.22%,0.39,8.21,"356,100",1.83,N/A
경영 지원 서비스,52203040,TASK,Taskus Inc,nasdaq,2026-08-28,8.39,8.66,8.12,8.65,+84.43%,+4.98%,0.53,6.53,"877,100",7.59,N/A
고용 서비스,52203030,ADP,Automatic Data Processing Inc,nasdaq,2026-09-17,"24,000.00","24,200.00","23,900.00","24,200.00",+10725.32%,+2.76%,300.00,1.26,"1,300",31.46,N/A
광고 및 마케팅,53302010,CPOP,Pop Culture Group Co Ltd,nasdaq,2026-09-18,4.11,6.71,4.05,4.29,+3416.39%,+14.55%,0.18,4.38,"1,196,600",5.13,N/A
광고 및 마케팅,53302010,SBET,Sharplink Inc,nasdaq,2026-09-18,9.35,10.12,9.62,9.98,+100.80%,+9.07%,0.63,6.74,"13,619,100",135.92,N/A
광고 및 마케팅,53302010,TJGC,TJGC Group Ltd,nasdaq,2026-09-18,16.84,17.97,15.03,17.58,+308.84%,+52.47%,0.74,4.39,"171,200",3.01,N/A
광고 및 마케팅,53302010,TNMG,TNL Mediagene,nasdaq,2026-09-18,3.87,4.58,3.80,4.34,+793.00%,+38.22%,0.47,12.14,"455,200",1.98,N/A
"금융, 상품 시장 운영 및 서비스 제공",55102050,MKTX,MarketAxess Holdings Inc.,nasdaq,2026-09-18,163.42,163.79,163.32,163.44,+38.31%,+0.21%,0.02,0.01,"795,800",130.07,N/A
기업 금융 서비스,55101050,FWDI,Forward Industries Inc,nasdaq,2026-09-18,7.70,8.34,7.86,8.17,+98.30%,+17.55%,0.47,6.1,"3,314,900",27.08,N/A
기타 핀테크 인프라,57301090,SKYA,Skyai  Inc,nasdaq,2026-09-18,1.70,1.82,1.70,1.79,+73.79%,+26.06%,0.09,5.6,"373,100",0.67,N/A
레스토랑 및 바,53301020,HWH,EnerSyn Global Inc.,nasdaq,2026-09-18,2.33,2.79,2.25,2.68,+87.41%,+27.62%,0.35,15.02,"712,800",1.91,N/A
무선 통신 서비스,57401020,VEON,VEON Ltd ADR,nasdaq,2026-09-10,69.16,70.41,69.00,69.67,+34.63%,+1.24%,1.04,1.52,"179,200",12.48,N/A
반도체,57101010,AMD,Advanced Micro Devices  Inc.,nasdaq,2026-06-30,580.91,616.69,582.27,615.52,+18.40%,+24.75%,55.70,9.95,"44,270,000","27,249.07",N/A
반도체,57101010,PI,Impinj  Inc.,nasdaq,2026-08-07,183.36,185.72,181.29,184.04,+46.98%,+6.33%,2.82,1.55,"226,100",41.61,N/A
반도체,57101010,SLAB,Silicon Laboratories Inc.,nasdaq,2026-09-03,220.71,221.05,220.28,220.87,+0.98%,+0.73%,0.37,0.17,"469,800",103.76,N/A
방송,53302020,WBD,Warner Bros. Discovery  Inc.,nasdaq,2026-08-25,28.90,30.92,29.65,30.80,+14.58%,+9.61%,3.00,10.79,"234,055,000","7,208.89",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,CYRX,Cryoport  Inc.,nasdaq,2026-08-21,17.13,17.65,17.00,17.62,+19.38%,+10.40%,0.60,3.53,"760,600",13.40,N/A
블록 체인 및 암호화폐,57301030,AVAT,Avalanche Treasury Corp,nasdaq,2026-09-18,1.08,2.12,1.38,1.87,+130.86%,+78.10%,0.79,73.15,"23,097,800",43.19,N/A
블록 체인 및 암호화폐,57301030,BTCS,BTCS Inc,nasdaq,2026-09-18,1.60,1.70,1.60,1.63,+52.80%,+20.22%,0.03,2.19,"3,403,800",5.57,N/A
블록 체인 및 암호화폐,57301030,COIN,Coinbase Global Inc,nasdaq,2026-09-18,194.25,208.33,200.65,201.05,+27.10%,+5.01%,6.80,3.5,"14,456,400","2,906.46",N/A
블록 체인 및 암호화폐,57301030,DFDV,DeFi Development Corp (Nevada),nasdaq,2026-09-03,6.08,6.67,6.19,6.51,+131.67%,+24.71%,0.45,7.43,"4,468,400",29.09,N/A
블록 체인 및 암호화폐,57301030,GEMI,Gemini Space Station Inc,nasdaq,2026-09-18,5.81,6.20,5.61,5.99,+35.21%,+24.53%,0.18,3.1,"4,588,200",27.48,N/A
블록 체인 및 암호화폐,57301030,NAKA,Nakamoto Inc,nasdaq,2026-09-18,9.17,10.08,9.44,10.05,+157.03%,+22.41%,0.88,9.6,"512,000",5.15,N/A
블록 체인 및 암호화폐,57301030,OBTC,OSPREY BITCOIN ETP,nasdaq,2026-09-03,26.32,27.82,26.52,27.68,+38.14%,+9.06%,1.59,6.07,"10,900",0.30,N/A
블록 체인 및 암호화폐,57301030,OWLS,OBOOK Holdings Inc,nasdaq,2026-07-13,5.76,5.88,5.50,5.86,+6.93%,+6.74%,0.36,6.55,"53,300",0.31,N/A
