섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,ACFN,Acorn Energy Inc,nasdaq,2026-09-11,21.62,22.30,21.26,22.21,+36.01%,+2.73%,0.90,4.22,"25,200",0.56,N/A
IT 서비스 및 컨설팅,57201010,GREEL,Vulcan Infrastructure and Power 8 50 Senior Notes due 2026,nasdaq,2026-09-15,25.23,25.25,25.19,25.24,+13.69%,+0.91%,0.06,0.22,"3,300",0.08,N/A
IT 서비스 및 컨설팅,57201010,NTSK,Netskope  Inc.,nasdaq,2026-09-15,17.47,17.62,16.88,17.49,+95.42%,+18.98%,0.28,1.63,"16,895,600",295.50,N/A
IT 서비스 및 컨설팅,57201010,VRSN,VeriSign  Inc.,nasdaq,2026-09-17,302.05,307.20,300.39,303.12,+22.38%,+3.56%,1.07,0.35,"1,442,300",437.19,N/A
개인 생활 필수 용품,54201020,UPXI,Upexi  Inc,nasdaq,2026-08-27,1.15,1.25,1.05,1.19,+37.57%,+14.42%,0.14,12.8,"12,463,300",14.83,N/A
경영 지원 서비스,52203040,SBC,SBC Medical Group Holdings Inc,nasdaq,2026-09-17,4.69,4.87,4.70,4.75,+61.02%,+6.50%,0.06,1.28,"558,900",2.65,N/A
광고 및 마케팅,53302010,BUUU,BUUU Group Ltd,nasdaq,2026-09-16,46.01,46.49,43.70,46.25,+123.97%,+17.09%,0.25,0.54,"33,800",1.56,N/A
광고 및 마케팅,53302010,CPOP,Pop Culture Group Co Ltd,nasdaq,2026-09-14,3.74,5.47,3.37,4.11,+3443.10%,+1602.57%,0.39,10.48,"7,230,700",29.72,N/A
광고 및 마케팅,53302010,EDHL,Everbright Digital Holding Ltd,nasdaq,2026-09-17,5.22,5.76,4.59,5.40,+8.65%,+22.17%,0.18,3.45,"59,100",0.32,N/A
광고 및 마케팅,53302010,PPHC,Public Policy Holding Company Inc,nasdaq,2026-09-17,12.59,13.39,12.44,13.11,+60.47%,+14.10%,0.52,4.13,"2,938,100",38.52,N/A
광고 및 마케팅,53302010,SBET,Sharplink Inc,nasdaq,2026-09-14,9.15,9.37,8.58,9.35,+76.08%,+5.29%,1.09,13.2,"16,140,100",150.91,N/A
광고 및 마케팅,53302010,TJGC,TJGC Group Ltd,nasdaq,2026-09-14,11.53,19.18,10.83,16.84,+288.91%,+50.49%,5.83,52.95,"2,551,600",42.97,N/A
광고 및 마케팅,53302010,TNMG,TNL Mediagene,nasdaq,2026-09-08,3.50,5.03,3.44,3.87,+697.94%,+15.18%,1.18,43.87,"36,434,500",141.00,N/A
"금융, 상품 시장 운영 및 서비스 제공",55102050,MKTX,MarketAxess Holdings Inc.,nasdaq,2026-09-04,163.38,163.62,163.23,163.42,+39.53%,+0.26%,0.10,0.06,"2,008,300",328.20,N/A
기업 금융 서비스,55101050,FWDI,Forward Industries Inc,nasdaq,2026-09-14,6.95,7.71,6.62,7.70,+80.33%,+17.56%,1.50,24.19,"6,582,800",50.69,N/A
기업 금융 서비스,55101050,PRAA,PRA Group Inc,nasdaq,2026-08-14,20.60,21.21,19.80,21.00,+32.41%,+10.94%,0.43,2.09,"858,600",18.03,N/A
기타 핀테크 인프라,57301090,SKYA,Skyai  Inc,nasdaq,2026-08-27,1.47,1.73,1.37,1.70,+56.94%,+22.83%,0.33,23.72,"1,054,500",1.79,N/A
레스토랑 및 바,53301020,HWH,HWH International Inc,nasdaq,2026-08-20,2.19,2.45,2.15,2.33,+64.08%,+8.37%,0.18,8.37,"290,400",0.68,N/A
반도체,57101010,SMTC,Semtech Corporation,nasdaq,2026-09-17,178.19,185.46,179.10,185.00,+5.88%,+10.62%,6.81,3.82,"6,066,500","1,122.30",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,ETS,Elite Express Holding Inc,nasdaq,2026-09-17,2.20,2.74,2.21,2.60,+264.66%,+73.33%,0.40,18.18,"2,035,800",5.29,N/A
"부동산 임대, 개발 및 운영",60101010,MRNO,Murano Global Investments Plc,nasdaq,2026-07-10,0.26,0.49,0.22,0.34,+31.68%,+75.13%,0.12,56.82,"329,378,800",113.64,N/A
블록 체인 및 암호화폐,57301030,AVAT,Avalanche Treasury Corp,nasdaq,2026-09-14,1.05,1.12,0.86,1.08,+27.21%,+8.00%,0.20,22.59,"2,164,400",2.34,N/A
블록 체인 및 암호화폐,57301030,BTCS,BTCS Inc,nasdaq,2026-08-27,1.59,1.63,1.41,1.60,+44.14%,+21.21%,0.21,15.11,"3,852,600",6.16,N/A
블록 체인 및 암호화폐,57301030,COIN,Coinbase Global Inc,nasdaq,2026-09-03,192.70,196.21,177.67,194.25,+17.84%,+10.84%,20.28,11.66,"21,861,700","4,246.64",N/A
블록 체인 및 암호화폐,57301030,DRK,Sphere 3D Corp,nasdaq,2026-09-14,2.93,3.27,2.80,3.09,+4.75%,+14.44%,0.20,6.92,"429,700",1.33,N/A
블록 체인 및 암호화폐,57301030,GEMI,Gemini Space Station Inc,nasdaq,2026-09-03,4.84,5.86,4.57,5.81,+27.13%,+30.27%,1.38,31.15,"15,336,400",89.10,N/A
블록 체인 및 암호화폐,57301030,NAKA,Nakamoto Inc,nasdaq,2026-09-17,8.50,9.27,8.55,9.17,+124.21%,+11.97%,0.67,7.88,"436,300",4.00,N/A
블록 체인 및 암호화폐,57301030,PURR,Hyperliquid Strategies Inc,nasdaq,2026-08-27,12.83,14.47,13.23,14.09,+53.15%,+21.36%,1.26,9.82,"57,477,400",809.86,N/A
블록 체인 및 암호화폐,57301030,TAOX,TAO Synergies Inc,nasdaq,2026-08-27,4.28,4.76,4.14,4.57,+25.90%,+17.18%,0.49,12.01,"777,800",3.55,N/A
산업용 기계 및 장비,52102010,ELMT,Elmet Group Co,nasdaq,2026-09-17,21.97,23.19,19.82,22.98,+24.55%,+41.94%,1.01,4.6,"1,202,200",27.63,N/A
산업용 기계 및 장비,52102010,PSIX,Power Solutions International  Inc.,nasdaq,2026-09-17,45.55,46.39,43.60,45.87,+17.28%,+8.93%,0.32,0.7,"710,000",32.57,N/A
생명 공학 및 의학 연구,56202010,ADPT,Adaptive Biotechnologies Corporation,nasdaq,2026-09-17,28.55,28.68,27.91,28.61,+64.71%,+18.22%,0.06,0.21,"2,985,500",85.42,N/A
생명 공학 및 의학 연구,56202010,ALVO,Alvotech SA,nasdaq,2026-09-03,5.38,5.99,5.39,5.87,+60.82%,+10.96%,0.53,9.93,"3,527,100",20.70,N/A
생명 공학 및 의학 연구,56202010,ALZN,Alzamend Neuro Inc,nasdaq,2026-09-17,1.84,1.89,1.81,1.89,+54.92%,+9.88%,0.05,2.72,"240,700",0.45,N/A
생명 공학 및 의학 연구,56202010,CLGN,Collplant Biotechnologies Ltd,nasdaq,2026-09-17,4.16,4.78,4.11,4.56,+1249.11%,+30.29%,0.40,9.62,"157,400",0.72,N/A
생명 공학 및 의학 연구,56202010,CMPS,Compass Pathways PLC ADR,nasdaq,2026-09-09,15.17,15.43,14.76,15.19,+20.27%,+5.85%,0.19,1.27,"3,573,800",54.29,N/A
생명 공학 및 의학 연구,56202010,CRDF,Cardiff Oncology  Inc.,nasdaq,2026-07-07,1.35,1.39,1.29,1.37,+5.38%,+13.22%,0.07,5.38,"737,800",1.01,N/A
생명 공학 및 의학 연구,56202010,CTOR,Citius Oncology Inc,nasdaq,2026-09-17,1.02,1.15,1.01,1.14,+61.02%,+24.18%,0.12,11.76,"336,900",0.38,N/A
생명 공학 및 의학 연구,56202010,CYPH,Cypherpunk Technologies Inc,nasdaq,2026-09-17,3.07,3.71,3.01,3.60,+388.47%,+58.94%,0.53,17.26,"29,838,600",107.42,N/A
생명 공학 및 의학 연구,56202010,EPRX,Eupraxia Pharmaceuticals Inc,nasdaq,2026-09-11,8.42,8.72,8.37,8.58,+29.22%,+1.90%,0.20,2.39,"555,000",4.76,N/A
생명 공학 및 의학 연구,56202010,FRNM,Freenome  Inc.,nasdaq,2026-09-03,16.90,17.25,16.27,17.11,+56.83%,+19.07%,0.82,5.03,"6,047,300",103.47,N/A
생명 공학 및 의학 연구,56202010,GMAB,Genmab A/S ADR,nasdaq,2026-09-17,34.53,35.15,34.72,34.74,+35.65%,+6.99%,0.21,0.59,"2,711,600",94.20,N/A
생명 공학 및 의학 연구,56202010,GYRE,Gyre Therapeutics  Inc.,nasdaq,2026-07-02,7.34,7.56,7.10,7.55,+23.16%,+12.18%,0.37,5.15,"1,203,600",9.09,N/A
생명 공학 및 의학 연구,56202010,IOVA,Iovance Biotherapeutics Inc,nasdaq,2026-09-17,10.02,10.27,9.83,10.25,+152.46%,+19.19%,0.23,2.3,"22,868,500",234.40,N/A
생명 공학 및 의학 연구,56202010,KPRX,Kiora Pharmaceuticals  Inc.,nasdaq,2026-08-24,2.75,2.85,2.63,2.76,+11.74%,+4.15%,0.09,3.37,"49,300",0.14,N/A
생명 공학 및 의학 연구,56202010,KRSA,Korsana Biosciences  Inc.,nasdaq,2026-09-17,33.72,35.47,32.00,34.99,+970.03%,+9.67%,1.27,3.77,"33,700",1.18,N/A
생명 공학 및 의학 연구,56202010,MDXG,MiMedx Group  Inc.,nasdaq,2026-09-16,4.73,4.80,4.61,4.77,+29.97%,+4.38%,0.08,1.71,"3,902,900",18.62,N/A
생명 공학 및 의학 연구,56202010,PBLS,Parabilis Medicines Inc,nasdaq,2026-08-19,41.32,42.49,39.41,41.73,+52.75%,+13.15%,0.85,2.08,"9,086,000",379.16,N/A
생명 공학 및 의학 연구,56202010,PBM,Psyence Biomedical Ltd,nasdaq,2026-09-17,6.32,6.85,6.19,6.62,+113.71%,+22.69%,0.30,4.83,"134,400",0.89,N/A
