섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 자재,51202010,600802,Fujian Cement Inc Class A,sse,2026-09-14,5.86,5.99,5.57,5.93,+31.78%,+10.63%,0.17,2.95,"16,804,184",99,N/A
고속도로 및 철도,52407030,600377,Jiangsu Expressway Co Ltd Class A,sse,2026-09-15,12.82,12.90,12.80,12.85,+7.71%,+2.88%,0.03,0.23,"943,800",12,N/A
무선 통신 서비스,57401020,603236,Quectel Wireless Solutions Co Ltd Class A,sse,2026-09-15,66.85,70.33,67.53,68.72,+34.35%,+12.55%,1.87,2.8,"5,910,884",406,N/A
소비자 출판,53302040,603230,Inner Mongolia Xinhua Distribution Group Co Ltd Class A,sse,2026-09-14,10.42,11.14,10.01,11.14,+21.48%,+11.74%,1.01,9.97,"7,281,500",81,N/A
엔터테인먼트 제작,53302030,600088,China Television Media Ltd Class A,sse,2026-09-14,14.74,15.11,13.67,14.90,+26.49%,+18.82%,0.46,3.19,"27,022,705",402,N/A
"오일, 가스 정제 및 마케팅",50102030,603353,Hunan Heshun Petroleum Co Ltd Class A,sse,2026-07-01,42.26,44.28,41.58,43.26,+8.56%,+12.16%,1.82,4.39,"4,552,300",196,N/A
"의료 장비, 물품 및 유통",56101020,688029,Micro-Tech (Nanjing) Co Ltd Class A,sse,2026-09-15,79.06,80.98,78.70,80.57,+17.65%,+5.05%,1.51,1.91,"656,354",52,N/A
재생 가능 에너지 장비 및 서비스,50201010,601218,Jiangsu SINOJIT Wind Energy Technology Co Ltd Class A,sse,2026-09-15,5.18,5.70,5.70,5.70,+22.58%,+25.00%,0.52,10.04,"23,443,109",133,N/A
제약,56201040,605507,Guobang Pharma Ltd Class A,sse,2026-09-15,17.73,18.35,17.60,18.23,+19.23%,+16.19%,0.50,2.82,"8,403,536",153,N/A
증류주 및 포도주,54101020,601579,Kuaijishan Shaoxing Rice Wine Co Ltd Class A,sse,2026-09-15,25.75,26.65,25.17,25.95,+68.95%,+2.57%,0.20,0.78,"7,767,815",201,N/A
통합 하드웨어 및 소프트웨어,57107010,603082,BZS (Beijing) Technology Development Co.  Ltd. Class A,sse,2026-09-08,48.31,52.98,51,52.98,+18.95%,+11.49%,4.82,10.01,"8,128,253",430,N/A
특수 화학제,51101030,603991,Shenzhen Leading Semiconductor Industry Co.  Ltd Class A,sse,2026-09-09,180.40,181.80,178.47,180.59,+31.76%,+0.11%,2.29,1.28,"297,300",53,N/A
환경 서비스 및 장비,52203010,603686,Fulongma Group Co Ltd Class A,sse,2026-06-23,14.06,14.35,13.82,14.26,+1.99%,+4.39%,0.24,1.71,"14,325,922",204,N/A
