섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
가정용 전자 제품,57106030,600060,Hisense Visual Technology Co.  Ltd. Class A,sse,2026-09-01,28.51,29.18,28.12,28.72,+11.32%,+2.61%,0.43,1.52,"6,508,980",186,N/A
가정용 전자 제품,57106030,688696,Xgimi Tech Co Ltd Class A,sse,2026-09-02,83.70,86.60,83.80,84.86,+19.02%,+21.75%,1.16,1.39,"903,170",76,N/A
고속도로 및 철도,52407030,600035,Hubei Chutian Smart Communication Co Ltd Class A,sse,2026-09-02,3.77,3.81,3.75,3.78,+5.18%,+4.13%,0.01,0.27,"11,116,100",42,N/A
금,51201060,600547,Shandong Gold Mining Co Ltd Class A,sse,2026-09-02,37.89,38.61,37.80,37.96,+43.46%,+8.80%,0.07,0.18,"67,520,319","2,563",N/A
기업 금융 서비스,55101050,600830,Sunny Loan Top Co Ltd Class A,sse,2026-09-02,10.15,11.17,9.72,10.57,+34.82%,+25.09%,0.42,4.14,"106,797,647","1,128",N/A
기타 전문 소매,53403090,600185,Zhuhai Zhumian Group Co Ltd Class A,sse,2026-06-15,5.07,5.28,4.87,5.28,+4.55%,+11.86%,0.48,10.0,"53,637,567",283,N/A
반도체,57101010,688209,Shenzhen Injoinic Technology Co Ltd Class A,sse,2026-09-01,30.24,32.56,30.10,32.11,+60.07%,+30.42%,2.05,6.82,"25,047,179",804,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,600119,Y U D Yangtze River Investment Industry Co Ltd Class A,sse,2026-08-28,5.08,5.18,4.99,5.10,+0.39%,+3.24%,0.16,3.24,"2,101,800",10,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,600650,Shanghai Jin Jiang Online Network Service Co Ltd Class A,sse,2026-08-06,11.15,11.66,10.80,11.22,+8.41%,+5.15%,0.43,3.99,"9,480,900",106,N/A
백화점,53402010,600693,Fujian Dongbai Group Co Ltd Class A,sse,2026-08-13,10.48,10.98,9.77,10.75,+7.29%,+14.97%,0.71,7.07,"122,429,417","1,316",N/A
백화점,53402010,600738,Lanzhou Lishang Guochao Industrial Group Co Ltd Class A,sse,2026-09-01,4.33,4.45,4.31,4.41,+8.96%,+7.04%,0.08,1.85,"11,082,800",48,N/A
백화점,53402010,600814,Hangzhou Jiebai Group Co Ltd Class A,sse,2026-09-01,7.05,7.34,6.96,7.20,+3.45%,+5.88%,0.21,3.0,"14,187,300",102,N/A
백화점,53402010,600828,Maoye Commercial Co Ltd Class A,sse,2026-09-02,4.81,5.25,4.58,5.15,+7.07%,+28.11%,0.34,7.07,"109,139,288",562,N/A
백화점,53402010,601086,Gansu Guofang Industry & Trade Group Co Ltd Class A,sse,2026-09-02,11.10,12.21,11.97,12.21,+71.95%,+61.08%,1.11,10.0,"55,972,499",683,N/A
"부동산 임대, 개발 및 운영",60101010,600603,Guanghui Logistics Co Ltd Class A,sse,2026-09-01,4.90,4.93,4.82,4.90,+2.51%,+4.48%,0.05,1.03,"7,205,200",35,N/A
"부동산 임대, 개발 및 운영",60101010,600622,Everbright Jiabao Co.  Ltd Class A,sse,2026-09-02,2.39,2.47,2.32,2.41,-1.63%,+6.17%,0.02,0.84,"46,899,044",113,N/A
"부동산 임대, 개발 및 운영",60101010,600657,Cinda Real Estate Co Ltd Class A,sse,2026-09-02,3.05,3.36,2.84,3.36,+23.08%,+27.27%,0.31,10.16,"125,432,043",421,N/A
비즈니스 지원 용품,52203060,603600,UE Furniture Co Ltd Class A,sse,2026-08-31,10.18,10.32,10.07,10.18,+3.14%,+2.21%,0.10,0.99,"2,758,000",28,N/A
산업용 기계 및 장비,52102010,603270,Shandong Golden Empire Precision Machinery Technology Co Ltd Class A,sse,2026-07-02,34.88,34.95,32.81,34.95,+16.19%,+24.60%,3.18,10.01,"8,555,590",299,N/A
상품 화학,51101010,600989,Ningxia Baofeng Energy Group Co Ltd Class A,sse,2026-08-28,24.49,24.94,24.01,24.68,+4.58%,+2.83%,0.47,1.94,"46,780,323","1,154",N/A
생명 및 건강 보험,55301030,601318,Ping An Insurance (Group) Company of China  Ltd. Class A,sse,2026-09-01,57.23,58.58,56.50,58.30,+12.88%,+4.35%,1.67,2.95,"78,004,200","4,547",N/A
생명 및 건강 보험,55301030,601601,China Pacific Insurance (Group) Co.  Ltd. Class A,sse,2026-06-15,33.25,34.48,32.74,34.35,+10.10%,+7.34%,1.52,4.63,"56,489,609","1,940",N/A
석탄,50101010,600121,Zhengzhou Coal Industry & Electric Power Co Ltd Class A,sse,2026-09-01,5.40,5.83,5.18,5.64,+7.43%,+32.08%,0.34,6.42,"310,434,436","1,750",N/A
소비자 대출,55101030,600901,Jiangsu Financial Leasing Co Ltd Class A,sse,2026-09-01,6.65,6.89,6.56,6.81,+9.36%,+4.13%,0.22,3.34,"39,946,729",272,N/A
소비자 출판,53302040,605577,Heilongjiang Publishing & Media Holdings Co Ltd Class A,sse,2026-09-02,12.85,14.14,12.97,13.28,+36.53%,+38.77%,0.43,3.35,"37,366,774",496,N/A
손해보험,55301020,601319,People's Insurance Company Group of China Ltd Class A,sse,2026-09-02,7.92,8.20,7.92,8.09,+23.89%,+12.67%,0.17,2.15,"82,124,700",664,N/A
수자원 유틸리티,59103010,600168,Wuhan Sanzhen Industry Holding Co Ltd Class A,sse,2026-09-02,4.51,4.54,4.48,4.51,+2.27%,+2.27%,0,0.0,"3,364,280",15,N/A
식품 소매 및 유통,54301020,605188,Jiangxi Guoguang Commercial Chains Co Ltd Class A,sse,2026-09-02,15.17,15.94,13.96,15.32,+15.71%,+26.09%,0.15,0.99,"32,623,538",499,N/A
어업 및 농업,54102010,600108,Gansu Yasheng Industrial Group Co Ltd Class A,sse,2026-09-01,3.92,3.96,3.58,3.96,+20.36%,+4.76%,0.36,10.0,"181,341,046",718,N/A
용기(종이 제외) 및 포장재,51302010,601968,Shanghai Baosteel Packaging Co Ltd Class A,sse,2026-09-01,4.69,4.72,4.64,4.70,+10.33%,+3.07%,0.03,0.64,"3,441,699",16,N/A
은행,55101010,600036,China Merchants Bank Co Ltd Class A,sse,2026-09-02,40.87,41.36,40.52,41.11,+6.78%,+3.87%,0.24,0.59,"44,223,156","1,818",N/A
은행,55101010,600908,Wuxi Rural Commercial Bank Co Ltd Class A,sse,2026-08-03,5.76,5.89,5.70,5.86,+7.92%,+5.78%,0.14,2.45,"22,179,900",129,N/A
