섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,000158,Shijiazhuang ChangShan BeiMing Technology Co Ltd Class A,szse,2026-09-01,59,59,59,59,+4.52%,+0.00%,0,0.0,"1,000",0,N/A
IT 서비스 및 컨설팅,57201010,002373,China TransInfo Technology Co Ltd Class A,szse,2026-09-08,418,419,416,418,-0.48%,+2.20%,0,0.0,"4,200",1,N/A
IT 서비스 및 컨설팅,57201010,300010,Doushen Beijing Education & Technology Inc Class A,szse,2026-09-08,4.56,4.99,4.55,4.99,+106.20%,+35.23%,0.43,9.43,"167,211,824",834,N/A
IT 서비스 및 컨설팅,57201010,301085,Beijing Asiacom Information Technology Co Ltd Class A,szse,2026-09-08,69.18,73.70,69.86,72.78,+23.34%,+18.36%,3.60,5.2,"8,964,494",652,N/A
개인 생활 필수 용품,54201020,003006,Chongqing Baiya Sanitary Products Co Ltd Class A,szse,2026-06-15,16.17,16.68,15.78,16.66,+7.48%,+15.77%,0.86,5.44,"32,677,422",544,N/A
건설 및 엔지니어링,52201020,000628,Chengdu Hi-tech Development Co Ltd Class A,szse,2026-09-02,54.79,57.80,53.21,57.46,+3.53%,+4.87%,4.26,8.01,"19,637,230","1,128",N/A
건설 및 엔지니어링,52201020,000753,Fujian Zhangzhou Development Co Ltd Class A,szse,2026-09-04,5.18,5.29,5.07,5.22,+3.07%,+5.67%,0.05,0.97,"36,766,327",191,N/A
건설 및 엔지니어링,52201020,002062,Hongrun Construction Group Co Ltd Class A,szse,2026-09-07,8.87,9.10,8.76,9.06,+16.60%,+6.71%,0.28,3.19,"24,979,248",226,N/A
건설 및 엔지니어링,52201020,000928,Sinosteel Engineering & Technology Co Ltd Class A,szse,2026-09-08,0.14,0.15,0.14,0.15,+102.78%,+31.53%,0.01,6.57,"2,860,008",0,N/A
건설 및 엔지니어링,52201020,002307,Xinjiang Beixin Road & Bridge Group Co Ltd Class A,szse,2026-06-15,0.16,0.17,0.15,0.17,+9.27%,+6.45%,0.01,6.45,"108,000",0,N/A
건설 및 엔지니어링,52201020,002375,Zhejiang Yasha Decoration Co Ltd Class A,szse,2026-09-08,229,230,225,229,+5.53%,+5.53%,0,0.0,"43,000",9,N/A
건설 및 엔지니어링,52201020,301046,Shanghai Nenghui Technology Co Ltd Class A,szse,2026-09-07,31.40,32.49,31.11,32.42,+15.29%,+26.00%,2.00,6.57,"11,018,965",357,N/A
건설 및 엔지니어링,52201020,301058,COFCO Technology & Industry Co Ltd Class A,szse,2026-09-08,9.47,9.65,9.22,9.62,+13.18%,+9.07%,0.15,1.58,"25,027,647",240,N/A
건설 자재,51202010,002225,Puyang Refractories Group Co Ltd Class A,szse,2026-09-08,5.73,6.98,5.80,6.47,+86.06%,+46.00%,0.74,13.0,"27,594,012",178,N/A
광고 및 마케팅,53302010,002181,Guangdong Guangzhou Daily Media Co Ltd Class A,szse,2026-08-31,0.44,0.50,0.41,0.47,+23.38%,+6.74%,0.03,6.74,"4,000",0,N/A
농화학제,51101020,000525,Nanjing Red Sun Co Ltd Class A,szse,2026-09-08,5.03,5.13,4.92,5.06,+13.45%,+7.20%,0.03,0.6,"49,950,896",252,N/A
농화학제,51101020,000553,ADAMA Ltd Class A,szse,2026-06-15,6.06,6.19,5.96,6.08,+0.50%,+7.80%,0.05,0.83,"15,993,440",97,N/A
농화학제,51101020,000713,SDIC Fengle Seed Co Ltd Class A,szse,2026-09-01,7.14,7.60,6.83,7.23,+21.38%,+12.44%,0.17,2.41,"66,954,906",484,N/A
농화학제,51101020,000731,Sichuan Meifeng Chemical Industry Co Ltd Class A,szse,2026-09-08,7.58,7.90,7.33,7.86,+32.99%,+9.02%,0.28,3.69,"33,697,096",264,N/A
농화학제,51101020,000912,Sichuan Lutianhua Co Ltd Class A,szse,2026-09-08,4.73,5.20,5.01,5.20,+40.54%,+18.72%,0.47,9.94,"149,264,794",776,N/A
농화학제,51101020,002170,Shenzhen Batian Ecotypic Engineering Co Ltd Class A,szse,2026-09-08,11.97,12.09,11.84,12.02,+5.90%,+3.35%,0.05,0.42,"25,229,391",303,N/A
농화학제,51101020,002215,Shenzhen Noposion Crop Science Co Ltd Class A,szse,2026-09-08,10.72,11.15,10.60,10.82,+12.94%,+6.18%,0.10,0.93,"41,807,937",452,N/A
농화학제,51101020,002470,Kingenta Ecological Engineering Group Co Ltd Class A,szse,2026-09-08,2.53,2.53,2.31,2.78,+25.79%,+28.11%,0.25,9.88,"106,841,195",297,N/A
농화학제,51101020,002556,Anhui Huilong Agricultural Means of Production Co Ltd Class A,szse,2026-09-08,5.60,5.79,5.51,5.70,+10.04%,+7.55%,0.10,1.79,"36,490,271",207,N/A
농화학제,51101020,000525,Nanjing Red Sun Co Ltd Class A,szse,2026-08-28,2.45,2.45,2.41,2.45,+15.55%,+1.03%,0.03,1.24,"5,422,000",13,N/A
다각적 산업용 제품 도매,52202010,000652,Tianjin TEDA Resources Recycling Group Co Ltd Class A,szse,2026-06-16,3.61,3.62,3.55,3.61,+0.84%,+2.56%,0.02,0.56,"13,532,400",48,N/A
다각적 산업용 제품 도매,52202010,000701,Xiamen Xinde Co Ltd Class A,szse,2026-09-08,5.29,5.35,5.20,5.32,+5.77%,+2.31%,0.03,0.57,"12,576,000",66,N/A
다각적 산업용 제품 도매,52202010,000905,Xiamen Port Development Co Ltd Class A,szse,2026-09-04,9.22,9.50,9.03,9.43,+9.02%,+5.96%,0.24,2.61,"23,413,997",220,N/A
다각적 산업용 제품 도매,52202010,000626,Grand Industrial Holding Co Ltd Class A,szse,2026-08-19,1.55,2.32,2.16,2.20,+64.07%,+41.94%,0.65,41.94,"19,058,000",41,N/A
다각적 산업용 제품 도매,52202010,000905,Xiamen Port Development Co Ltd Class A,szse,2026-09-08,0.18,0.18,0.17,0.18,+2.79%,+8.24%,0,0.0,"832,000",0,N/A
다각적 화학 산업,51101090,000930,COFCO Biotechnology Co Ltd Class A,szse,2026-09-08,5.83,6.41,6,6.41,+29.76%,+29.23%,0.58,9.95,"88,532,204",567,N/A
다각적 화학 산업,51101090,002004,Huapont Life Sciences Co Ltd Class A,szse,2026-08-14,4.58,4.65,4.51,4.59,+4.98%,+2.46%,0.02,0.44,"25,208,680",115,N/A
민자 발전 사업,59101020,002479,Zhejiang Fuchunjiang Environmental Thermoelectric Co Ltd Class A,szse,2026-09-08,6.19,6.23,6.12,6.20,+29.98%,+1.64%,0.01,0.16,"13,493,022",83,N/A
민자 발전 사업,59101020,001258,Xinjiang Lixin Energy Co Ltd Class A,szse,2026-08-28,17.40,17.83,17.22,17.71,+18.88%,+10.46%,0.53,3.08,"18,748,381",332,N/A
민자 발전 사업,59101020,003816,CGN Power Co Ltd Class A,szse,2026-09-07,3.58,4.35,3.38,4.16,+112.24%,+30.00%,0.77,22.9,"8,968,000",37,N/A
민자 발전 사업,59101020,002479,Zhejiang Fuchunjiang Environmental Thermoelectric Co Ltd Class A,szse,2026-09-08,267,267,264,267,+16.59%,+4.30%,0,0.0,"84,500",22,N/A
반도체,57101010,002913,Aoshikang Technology Co Ltd Class A,szse,2026-06-18,70.03,71.25,64.59,71.20,+27.75%,+15.66%,6.43,9.93,"22,599,709","1,609",N/A
반도체,57101010,301282,Camelot Electronics Technology Co Ltd Class A,szse,2026-09-07,40.93,43.44,40.60,42.88,+69.49%,+18.62%,2.58,6.4,"19,914,247",853,N/A
반도체,57101010,301628,Shenzhen Q&D Circuits Co Ltd Class A,szse,2026-06-17,121.24,135,117,128.32,+18.01%,+23.11%,10.88,9.26,"6,331,438",812,N/A
반도체 장비 및 테스트,57101020,300227,Shenzhen Sunshine Laser & Electronics Technology Co Ltd Class A,szse,2026-09-08,13.95,14.68,13.85,14.33,+46.67%,+6.94%,0.38,2.72,"26,415,727",378,N/A
백화점,53402010,002187,Guangzhou Grandbuy Co Ltd Class A,szse,2026-09-08,5.98,6.05,5.81,6,+13.85%,+5.45%,0.02,0.33,"20,739,200",124,N/A
"부동산 임대, 개발 및 운영",60101010,000886,Hainan Expressway Co Ltd Class A,szse,2026-09-08,4.89,4.95,4.83,4.91,+12.36%,+4.25%,0.02,0.41,"15,900,900",78,N/A
"부동산 임대, 개발 및 운영",60101010,002818,Chengdu Fusen Noble-House Industrial Co Ltd Class A,szse,2026-06-15,11.42,11.50,11.15,11.49,+2.04%,+6.49%,0.18,1.59,"5,532,850",63,N/A
"부동산 임대, 개발 및 운영",60101010,000631,Shunfa Hengneng Corp Class A,szse,2026-09-08,10.01,10.27,9.90,10.18,+26.77%,+12.67%,0.17,1.7,"11,546,203",117,N/A
산업용 기계 및 장비,52102010,000880,Weichai Heavy Machinery Co Ltd Class A,szse,2026-06-22,26.29,26.68,25.30,26.46,+8.00%,+15.55%,1.24,4.92,"23,907,041",632,N/A
산업용 기계 및 장비,52102010,000903,Kunming Yunnei Power Co Ltd Class A,szse,2026-09-07,2.09,2.17,2.07,2.13,+8.12%,+12.70%,0.06,2.9,"47,112,520",100,N/A
산업용 기계 및 장비,52102010,002980,Shenzhen Everbest Machinery Industry Co Ltd Class A,szse,2026-06-18,131.35,137.37,128.08,134.32,+25.76%,+38.53%,4.41,3.39,"17,207,977","2,311",N/A
산업용 기계 및 장비,52102010,003033,Qingdao CHOHO Industrial Co Ltd Class A,szse,2026-09-08,71.33,77.88,72,75.92,+55.29%,+12.62%,4.59,6.43,"4,080,100",309,N/A
상품 화학,51101010,002102,Hubei NengTer Technology Co Ltd Class A,szse,2026-09-08,2.57,2.75,2.57,2.71,+20.98%,+11.52%,0.14,5.45,"32,579,900",88,N/A
상품 화학,51101010,002408,Zibo Qixiang Tengda Chemical Co Ltd Class A,szse,2026-08-28,5.62,5.74,5.59,5.69,+16.60%,+4.60%,0.07,1.25,"30,859,400",175,N/A
상품 화학,51101010,002493,Rongsheng Petrochemical Co Ltd Class A,szse,2026-08-31,14.84,15.17,14.18,15.14,+33.51%,+5.43%,0.65,4.49,"59,529,693",901,N/A
상품 화학,51101010,002597,Anhui Jinhe Industrial Co Ltd Class A,szse,2026-09-08,22.20,22.91,21.87,22.48,+1.08%,+9.98%,0.28,1.26,"18,075,783",406,N/A
상품 화학,51101010,002326,Zhejiang Yongtai Technology Co Ltd Class A,szse,2026-06-15,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"10,000",0,N/A
상품 화학,51101010,002386,Yibin Tianyuan Group Co Ltd Class A,szse,2026-09-08,5.95,6.01,5.87,5.95,+7.59%,+15.98%,0,0.0,"15,668,500",93,N/A
상품 화학,51101010,002886,Shenzhen WOTE Advanced Materials Co Ltd Class A,szse,2026-09-08,1.15,1.18,1.15,1.18,+9.72%,+5.33%,0.03,2.6,"266,000",0,N/A
상품 화학,51101010,002768,Qingdao Gon Technology Co Ltd Class A,szse,2026-09-07,"5,853","5,887","5,738","5,864",+16.63%,+3.62%,81,1.4,"1,302,800","7,639",N/A
상품 화학,51101010,002805,Shandong Fengyuan Chemical Co Ltd Class A,szse,2026-09-07,"7,350","7,470","7,280","7,430",+41.52%,+4.94%,90,1.23,"55,600",413,N/A
상품 화학,51101010,300891,Guangdong Huiyun Titanium Industry Co Ltd Class A,szse,2026-09-08,7.70,7.78,7.65,7.74,+14.33%,+2.38%,0.04,0.52,"5,021,700",38,N/A
석탄,50101010,000983,Shanxi Coking Coal Energy Group Co Ltd Class A,szse,2026-09-07,0.53,0.54,0.51,0.54,+64.62%,+38.96%,0.01,0.94,"404,000",0,N/A
소프트웨어,57201020,002153,Beijing Shiji Information Technology Co Ltd Class A,szse,2026-09-08,0.89,0.92,0.85,0.89,+1.14%,+11.25%,0,0.0,"24,000",0,N/A
소프트웨어,57201020,002602,Zhejiang Century Huatong Group Co Ltd Class A,szse,2026-09-04,19.61,19.87,19.23,19.76,+4.57%,+6.08%,0.16,0.82,"584,440",11,N/A
식품 가공,54102020,000019,Shenzhen Cereals Holdings Co Ltd Class A,szse,2026-09-01,7.92,8.46,7.48,8.46,+30.93%,+17.83%,0.77,10.01,"70,837,819",599,N/A
식품 가공,54102020,000019,Shenzhen Cereals Holdings Co Ltd Class A,szse,2026-09-08,106.20,107.90,104.90,107.10,+30.00%,+2.76%,0.90,0.85,"1,614,915",172,N/A
식품 가공,54102020,000505,Hainan Jingliang Holdings Co Ltd Class A,szse,2026-09-01,7.74,8.26,7.44,7.94,+41.03%,+11.99%,0.22,2.85,"105,938,518",841,N/A
식품 가공,54102020,000523,Hongmian Zhihui Science and Technology Innovation Co Ltd Guangzhou Class A,szse,2026-09-08,3.96,3.71,3.36,4.36,+47.80%,+29.76%,0.40,10.1,"24,852,678",108,N/A
식품 가공,54102020,002086,Shandong Oriental Ocean Sci-Tech Co Ltd Class A,szse,2026-09-08,2.27,2.30,2.23,2.27,+24.73%,+5.58%,0,0.0,"81,025,233",183,N/A
식품 가공,54102020,002234,Shandong Minhe Animal Husbandry Co Ltd Class A,szse,2026-09-07,8.52,8.65,8.36,8.56,+19.22%,+4.90%,0.09,1.06,"7,828,150",67,N/A
식품 가공,54102020,002661,Chen Ke Ming Food Manufacturing Co Ltd Class A,szse,2026-09-08,8.68,9.20,8.42,8.73,+11.21%,+9.81%,0.05,0.58,"23,629,404",206,N/A
식품 가공,54102020,002746,Shandong Xiantan Group Co Ltd Class A,szse,2026-09-08,6.86,6.99,6.80,6.88,+24.64%,+3.93%,0.02,0.29,"25,125,499",172,N/A
식품 가공,54102020,002982,Hunan Xiangjia Animal Husbandry Co Ltd Class A,szse,2026-09-08,13.62,14.18,13.60,13.63,+3.02%,+6.32%,0.01,0.07,"5,825,354",79,N/A
식품 가공,54102020,000505,Hainan Jingliang Holdings Co Ltd Class A,szse,2026-09-08,1.04,1.04,1.02,1.04,+9.47%,+6.12%,0,0.0,"12,000",0,N/A
식품 가공,54102020,000639,Xiwang Foodstuffs Co Ltd Class A,szse,2026-08-31,3.05,3.10,2.98,3.10,+22.07%,+4.55%,0.06,1.97,"29,543,000",91,N/A
식품 가공,54102020,002515,Jinzi Ham Co Ltd Class A,szse,2026-09-08,3.46,3.47,3.33,3.47,+182.11%,+3.58%,0.01,0.29,"32,000",0,N/A
식품 가공,54102020,300094,Zhanjiang Guolian Aquatic Products Co Ltd Class A,szse,2026-09-08,3.40,3.58,3.34,3.49,+24.20%,+14.05%,0.09,2.65,"170,554,564",595,N/A
식품 가공,54102020,300673,Petpal Pet Nutrition Technology Co Ltd Class A,szse,2026-09-02,14.45,14.63,14.18,14.53,+6.37%,+0.55%,0.24,1.68,"3,927,682",57,N/A
식품 가공,54102020,300741,Huabao Technology Co.  Ltd. Class A,szse,2026-09-08,19.34,19.81,18.84,19.40,+33.79%,+26.14%,0.06,0.31,"17,667,008",342,N/A
식품 가공,54102020,300791,Sirio Pharma Co Ltd Class A,szse,2026-09-02,18.01,18.39,17.63,18.36,+7.49%,+1.94%,0.40,2.23,"2,803,853",51,N/A
식품 가공,54102020,301206,Shandong Sanyuan Biotechnology Co Ltd Class A,szse,2026-09-08,27,29.16,26.08,29,+20.83%,+23.35%,2,7.41,"21,534,898",624,N/A
식품 소매 및 유통,54301020,000759,Zhongbai Holdings Group Co Ltd Class A,szse,2026-09-08,7.70,8.47,7.84,8.47,+45.28%,+36.61%,0.77,10.0,"186,131,908","1,576",N/A
알루미늄,51201030,000807,Yunnan Aluminium Co Ltd Class A,szse,2026-08-10,27.85,29.10,27.59,29.03,+3.31%,+9.26%,1.54,5.6,"128,859,519","3,740",N/A
알루미늄,51201030,000933,Henan Shenhuo Coal & Power Co Ltd Class A,szse,2026-09-03,27.85,28.95,27.44,28.91,+5.86%,+6.48%,1.43,5.2,"72,635,451","2,099",N/A
알루미늄,51201030,002540,Jiangsu Asia-Pacific Light Alloy Technology Co Ltd Class A,szse,2026-09-08,5.26,5.47,5.31,5.40,+6.38%,+4.25%,0.14,2.66,"16,210,628",87,N/A
알루미늄,51201030,002988,Guangdong Haomei New Materials Co Ltd Class A,szse,2026-09-08,30.17,32.19,30,30.51,+20.40%,+30.55%,0.34,1.13,"16,308,629",497,N/A
알루미늄,51201030,003038,Anhui Xinbo Aluminum Co Ltd Class A,szse,2026-09-08,"3,108","3,118","3,021","3,108",+14.26%,+10.59%,0,0.0,"2,983,200","9,271",N/A
어업 및 농업,54102010,000061,Shenzhen Agricultural Power Group Co Ltd Class A,szse,2026-09-08,6.70,6.95,6.61,6.80,+12.90%,+9.32%,0.10,1.49,"52,430,363",356,N/A
어업 및 농업,54102010,000735,Luoniushan Co Ltd Class A,szse,2026-09-08,6.81,7.23,6.60,7.02,+33.97%,+23.81%,0.21,3.08,"225,667,104","1,584",N/A
어업 및 농업,54102010,000876,New Hope Liuhe Co Ltd Class A,szse,2026-09-07,7.82,8.02,7.71,7.91,+20.95%,+12.04%,0.09,1.15,"110,144,372",871,N/A
어업 및 농업,54102010,001201,Dongrui Food Group Co Ltd Class A,szse,2026-09-08,13.48,14.73,13.71,13.88,+23.82%,+12.66%,0.40,2.97,"16,684,094",231,N/A
어업 및 농업,54102010,002157,Jiangxi Zhengbang Technology Co Ltd Class A,szse,2026-09-08,3.26,3.35,3.24,3.28,+6.15%,+5.81%,0.02,0.61,"203,771,841",668,N/A
어업 및 농업,54102010,002548,Shenzhen Kingsino Technology Co Ltd Class A,szse,2026-09-08,4.65,4.80,4.56,4.72,+18.00%,+10.02%,0.07,1.51,"78,164,206",368,N/A
어업 및 농업,54102010,002567,Tangrenshen Group Co Ltd Class A,szse,2026-09-08,4.14,4.19,4.10,4.14,+20.70%,+8.95%,0,0.0,"37,032,217",153,N/A
어업 및 농업,54102010,002321,Henan Huaying Agricultural Development Co Ltd Class A,szse,2026-07-02,148,189,172,189,+42.11%,+38.97%,50,35.97,"4,194,100",792,N/A
어업 및 농업,54102010,300189,Hainan Shennong Seed Industry Technology Co Ltd Class A,szse,2026-09-07,7.72,7.88,7.49,7.78,+58.45%,+16.29%,0.10,1.3,"302,194,146","2,351",N/A
엔터테인먼트 제작,53302030,002343,Ciwen Media Co Ltd Class A,szse,2026-09-03,4.29,4.45,4.21,4.43,+48.98%,+8.45%,0.16,3.75,"29,816,248",132,N/A
여가 및 오락시설,53301040,001330,Bona Film Group Co Ltd Class A,szse,2026-09-08,6.15,6.18,6.11,6.18,+2.92%,+4.13%,0.03,0.41,"706,000",4,N/A
오일 및 가스 수송 서비스,50103030,002267,Shaanxi Provincial Natural Gas Co Ltd Class A,szse,2026-09-08,7.53,7.73,7.48,7.63,+9.18%,+4.23%,0.10,1.33,"18,542,644",141,N/A
"오일, 가스 탐사 및 생산",50102020,000968,Shanxi Blue Flame Holding Co Ltd Class A,szse,2026-09-08,7.58,7.79,7.51,7.60,+7.16%,+4.11%,0.02,0.26,"35,197,680",267,N/A
용기(종이 제외) 및 포장재,51302010,002752,Sunrise Group Co Ltd Class A,szse,2026-09-08,6.38,6.54,6.28,6.48,+4.52%,+5.71%,0.10,1.57,"19,541,059",126,N/A
은행,55101010,002142,Bank of Ningbo Co.  Ltd. Class A,szse,2026-09-08,34.66,34.91,34.36,34.66,+5.99%,+1.05%,0,0.0,"17,647,578",611,N/A
은행,55101010,002807,Jiangsu Jiangyin Rural Commercial Bank Co Ltd Class A,szse,2026-09-04,4.22,4.26,4.19,4.23,+3.68%,+1.68%,0.01,0.24,"40,294,177",170,N/A
의류 및 액세서리,53202020,002574,Zhejiang Ming Jewelry Co Ltd Class A,szse,2026-09-02,5.27,5.34,5.17,5.29,+11.37%,+0.38%,0.03,0.57,"11,844,750",62,N/A
의류 및 액세서리,53202020,002563,Zhejiang Semir Garment Co Ltd Class A,szse,2026-09-08,3.92,4,3.91,4,+24.61%,+8.11%,0.08,2.04,"40,200",0,N/A
의류 및 액세서리,53202020,300577,Anhui Korrun Co Ltd Class A,szse,2026-09-08,20.40,21.88,20.13,21.59,+37.25%,+8.33%,1.19,5.83,"6,843,760",147,N/A
임업 및 목재 제품,51301010,000592,Zhongfu Straits Pingtan Development Co Ltd Class A,szse,2026-09-08,7.90,8.60,7.64,8.06,+6.33%,+16.47%,0.16,2.03,"512,560,898","4,131",N/A
자동차 및 트럭 제조,53101010,000980,Zotye Automobile Co Ltd Class A,szse,2026-08-24,0.36,0.40,0.35,0.38,+18.75%,+15.15%,0.03,7.04,"21,000",0,N/A
