섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,003005,Beijing Jingyeda Technology Co Ltd Class A,szse,2026-09-02,20,22,19,20.53,+35.78%,+50.29%,0.53,2.65,"63,143,315","1,296",N/A
IT 서비스 및 컨설팅,57201010,002368,Taiji Computer Corp Ltd Class A,szse,2026-08-26,2.99,3.09,2.88,3,+2.43%,+0.33%,0.17,6.01,"20,000",0,N/A
IT 서비스 및 컨설팅,57201010,300010,Doushen Beijing Education & Technology Inc Class A,szse,2026-09-02,3.69,3.95,3.72,3.84,+43.82%,+23.47%,0.15,4.07,"123,096,032",472,N/A
IT 서비스 및 컨설팅,57201010,300044,Shenzhen Sunwin Intelligent Co Ltd Class A,szse,2026-07-08,5.79,6.30,5.58,6,+4.71%,+10.70%,0.56,10.29,"44,772,140",268,N/A
IT 서비스 및 컨설팅,57201010,300366,Troy Information Technology Co Ltd Class A,szse,2026-09-02,5.42,5.55,5.33,5.47,+4.59%,+6.21%,0.05,0.92,"8,709,900",47,N/A
"가전제품, 도구 및 가정 용품",53204030,002543,Guangdong Vanward New Electric Co Ltd Class A,szse,2026-08-20,7.60,7.79,7.36,7.65,+10.01%,+7.29%,0.16,2.14,"21,183,345",162,N/A
"가전제품, 도구 및 가정 용품",53204030,000333,Midea Group Co.  Ltd. Class A,szse,2026-08-17,0.20,0.23,0.21,0.21,+0.00%,+2.94%,0.01,2.94,"105,200",0,N/A
"가전제품, 도구 및 가정 용품",53204030,002005,Elec-Tech International Co Ltd Class A,szse,2026-09-01,2.73,2.78,2.71,2.73,+19.96%,+1.86%,0.00,0.18,"4,188,000",11,N/A
"가전제품, 도구 및 가정 용품",53204030,002543,Guangdong Vanward New Electric Co Ltd Class A,szse,2026-08-28,36.52,36.60,35.74,36.60,+30.25%,+0.49%,0.98,2.75,"48,000",1,N/A
"가전제품, 도구 및 가정 용품",53204030,300911,Zhejiang Entive Smart Kitchen Appliance Co Ltd Class A,szse,2026-09-02,30.24,33.33,30.15,32.52,+41.58%,+46.88%,2.28,7.54,"22,764,175",740,N/A
가정용 가구,53204040,300729,Loctek Ergonomic Technology Corp Class A,szse,2026-09-01,10.71,11,10.70,10.87,+1.97%,+5.74%,0.16,1.49,"4,674,532",50,N/A
가정용 가구 소매,53403030,301376,Ziel Home Furnishing Technology Co Ltd Class A,szse,2026-09-01,22.45,23.23,22.08,22.75,+36.47%,+10.87%,0.53,2.39,"5,069,259",115,N/A
건설 및 엔지니어링,52201020,002761,Zhejiang Construction Investment Group Co Ltd Class A,szse,2026-08-03,7.54,8.12,7.35,7.70,+4.62%,+6.94%,0.32,4.34,"50,558,652",389,N/A
건설 및 엔지니어링,52201020,002375,Zhejiang Yasha Decoration Co Ltd Class A,szse,2026-06-11,217,217,214,217,+0.46%,+3.83%,0,0.0,"15,200",3,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-09-02,6.38,6.63,6.34,6.61,+1.69%,+12.41%,0.23,3.61,"18,219,141",120,N/A
건설 자재 및 비품,53203020,300889,Shenzhen EXC-LED Technology Co Ltd Class A,szse,2026-06-15,25.60,27.68,25.29,27.38,+15.04%,+17.36%,2.10,8.31,"16,865,922",461,N/A
광고 및 마케팅,53302010,002654,Shenzhen Mason Technologies Co Ltd Class A,szse,2026-09-02,431,436,431,436,+11.79%,+2.59%,5,1.16,"12,700",5,N/A
금,51201060,000506,Zhaojin International Gold Co Ltd Class A,szse,2026-09-02,3.95,4.01,3.92,3.97,+22.34%,+5.87%,0.02,0.51,"7,178,000",28,N/A
농화학제,51101020,000731,Sichuan Meifeng Chemical Industry Co Ltd Class A,szse,2026-09-02,7.21,7.48,7.22,7.39,+23.37%,+18.24%,0.18,2.5,"41,005,835",303,N/A
다각적 화학 산업,51101090,002004,Huapont Life Sciences Co Ltd Class A,szse,2026-09-01,"3,835","3,875","3,815","3,870",+21.89%,+2.65%,45,1.18,"76,400",295,N/A
민자 발전 사업,59101020,002479,Zhejiang Fuchunjiang Environmental Thermoelectric Co Ltd Class A,szse,2026-09-01,6.15,6.22,6.11,6.15,+23.49%,+5.67%,0.05,0.82,"16,407,691",100,N/A
민자 발전 사업,59101020,002479,Zhejiang Fuchunjiang Environmental Thermoelectric Co Ltd Class A,szse,2026-09-01,257,260,253,260,+10.17%,+7.00%,4,1.56,"92,400",24,N/A
반도체,57101010,002017,Eastcompeace Technology Co Ltd Class A,szse,2026-09-02,0.58,0.75,0.60,0.69,+179.59%,+65.06%,0.11,18.1,"1,636,000",1,N/A
반도체,57101010,300123,YaGuang Technology Group Co Ltd Class A,szse,2026-09-02,5.07,5.24,5.05,5.17,+21.08%,+12.88%,0.10,1.97,"39,310,687",203,N/A
반도체,57101010,301282,Camelot Electronics Technology Co Ltd Class A,szse,2026-08-18,39.06,41.13,37.05,40.60,+25.04%,+16.73%,4.45,12.31,"28,807,567","1,169",N/A
방송,53302020,000156,Wasu Media Holding Co Ltd Class A,szse,2026-06-17,1.04,1.05,1,1.05,+3.96%,+6.06%,0.04,3.96,"88,800",0,N/A
백화점,53402010,000501,Wushang Group Co Ltd Class A,szse,2026-09-01,7.42,7.79,7.38,7.49,+3.74%,+2.60%,0.11,1.49,"22,627,198",169,N/A
백화점,53402010,002419,Rainbow Digital Commercial Co Ltd Class A,szse,2026-09-02,58.90,59.70,57.65,59.25,+24.21%,+9.93%,0.35,0.59,"742,400",43,N/A
부동산 서비스,60101020,001914,China Merchants Property Operation & Service Co Ltd Class A,szse,2026-09-02,827,844,830,836,+23.67%,+5.42%,9,1.09,"51,300",42,N/A
