섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Communication Services,Integrated Telecommunication Services,T,AT&T,s&p500,2026-09-03,26.19,26.62,26.16,26.51,+13.83%,+3.23%,0.45,1.73,"38,499,400","1,020.62",N/A
Communication Services,Integrated Telecommunication Services,VZ,Verizon,s&p500,2026-09-11,50.61,51.49,50.92,51.29,+8.97%,+2.29%,0.68,1.34,"18,116,700",929.21,N/A
Consumer Discretionary,Computer & Electronics Retail,BBY,Best Buy,s&p500,2026-09-11,90.80,94.92,90.53,94.83,+24.13%,+5.05%,4.03,4.44,"4,890,200",463.74,N/A
Energy,Oil & Gas Exploration & Production,APA,APA Corporation,s&p500,2026-09-09,44.84,46.59,44.82,45.03,+29.51%,+5.28%,0.30,0.67,"6,895,000",310.48,N/A
Energy,Oil & Gas Exploration & Production,OXY,Occidental Petroleum,s&p500,2026-08-20,61.52,62.98,61.39,61.78,+13.44%,+2.90%,0.32,0.52,"9,068,800",560.27,N/A
Health Care,Managed Health Care,CNC,Centene Corporation,s&p500,2026-07-14,68.72,69.63,67.15,69.41,+9.48%,+3.54%,2.99,4.5,"4,097,700",284.42,N/A
Industrials,Aerospace & Defense,HII,Huntington Ingalls Industries,s&p500,2026-09-10,"10,550.00","11,000.00","10,150.00","10,950.00",+3588.23%,+21.67%,650.00,6.31,"1,558,900","17,069.96",N/A
Industrials,Air Freight & Logistics,EXPD,Expeditors International,s&p500,2026-09-11,192.60,193.82,190.84,193.61,+18.61%,+2.55%,1.01,0.52,"976,100",188.98,N/A
Industrials,Environmental & Facilities Services,RSG,Republic Services,s&p500,2026-09-03,225.12,227.32,225.07,225.85,+8.85%,+1.41%,3.11,1.4,"1,393,200",314.65,N/A
Information Technology,Electronic Components,APH,Amphenol,s&p500,2026-09-11,"6,430.00","6,840.00","6,400.00","6,700.00",+4064.92%,+12.23%,270.00,4.2,"997,600","6,683.92",N/A
Information Technology,IT Consulting & Other Services,ACN,Accenture,s&p500,2026-09-03,193.12,195.47,187.78,195.00,+17.92%,+4.43%,11.10,6.04,"5,322,100","1,037.81",N/A
Information Technology,Systems Software,CRWD,CrowdStrike,s&p500,2026-08-31,231.00,239.37,216.05,235.38,+35.88%,+10.46%,28.64,13.85,"25,381,500","5,974.30",N/A
Information Technology,Systems Software,GEN,Gen Digital,s&p500,2026-09-03,31.33,31.50,30.71,31.41,+28.68%,+2.48%,1.15,3.8,"6,880,000",216.10,N/A
