섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
경영 지원 서비스,52203040,600734,Fujian Start Group Co Ltd Class A,sse,2026-09-10,2.12,2.32,2.08,2.29,+17.44%,+32.37%,0.17,8.02,"166,505,200",381,N/A
고속도로 및 철도,52407030,600377,Jiangsu Expressway Co Ltd Class A,sse,2026-09-10,12.61,12.66,12.48,12.62,+4.73%,+1.61%,0.01,0.08,"8,456,798",106,N/A
반도체,57101010,603228,Shenzhen Kinwong Electronic Co Ltd Class A,sse,2026-09-10,110.01,113.37,106.60,111.66,+42.88%,+15.90%,1.65,1.5,"37,366,510","4,172",N/A
백화점,53402010,601086,Gansu Guofang Industry & Trade Group Co Ltd Class A,sse,2026-09-10,15.11,16.62,14.37,15.81,+115.69%,+24.98%,0.70,4.63,"101,572,831","1,605",N/A
비즈니스 지원 용품,52203060,688151,Hubei Huaqiang High-Tech Co Ltd Class A,sse,2026-08-10,17.44,18.16,16.40,17.87,+9.15%,+7.39%,1.31,7.91,"10,779,408",192,N/A
석탄,50101010,600180,CCS Supply Chain Management Co Ltd Class A,sse,2026-09-10,1.69,1.82,1.67,1.71,+27.61%,+18.75%,0.02,1.18,"54,573,790",93,N/A
소비자 출판,53302040,603533,IReader Technology Co.  Ltd. Class A,sse,2026-09-01,24.85,25.79,23.16,24.93,+21.08%,+3.88%,1.45,6.18,"47,896,945","1,194",N/A
소프트웨어,57201020,600880,Chengdu B-ray Media Co Ltd Class A,sse,2026-09-10,4.72,4.98,4.62,4.80,+16.50%,+16.79%,0.08,1.69,"100,521,769",482,N/A
엔터테인먼트 제작,53302030,600088,China Television Media Ltd Class A,sse,2026-09-08,13.14,13.40,12.03,13.40,+1.21%,+7.20%,1.22,10.02,"19,088,561",255,N/A
여가 및 오락시설,53301040,601595,Shanghai Film Co Ltd Class A,sse,2026-09-08,22.69,23.55,21.67,23.30,+27.32%,+24.27%,1.04,4.67,"21,334,749",497,N/A
여가 및 오락시설,53301040,603136,Jiangsu Tianmu Lake Tourism Co Ltd Class A,sse,2026-09-09,9.79,10.58,9.50,10.58,+18.61%,+12.79%,0.96,9.98,"30,313,183",320,N/A
오락용 제품,53205020,600818,Zhonglu Co Ltd Class A,sse,2026-09-10,7.88,8.05,7.60,8.02,+38.99%,+7.80%,0.14,1.78,"4,718,987",37,N/A
"오일, 가스 정제 및 마케팅",50102030,600310,Guangxi Energy Co Ltd Class A,sse,2026-07-20,4.83,5.04,4.60,4.88,+0.83%,+8.93%,0.06,1.24,"158,758,541",774,N/A
은행,55101010,600016,China Minsheng Banking Corp.  Ltd. Class A,sse,2026-08-03,3.65,3.72,3.63,3.70,+4.77%,+2.49%,0.05,1.37,"389,622,399","1,441",N/A
은행,55101010,601328,Bank of Communications Co Ltd Class A,sse,2026-09-10,7.44,7.50,7.38,7.48,+7.63%,+0.81%,0.04,0.54,"182,068,839","1,361",N/A
은행,55101010,601998,China Citic Bank Corp Ltd Class A,sse,2026-09-10,8.93,9.01,8.87,8.95,+18.70%,+0.67%,0.02,0.22,"34,624,539",309,N/A
의료 시설 및 서비스,56102010,600682,Nanjing Xinjiekou Department Store Co Ltd Class A,sse,2026-06-23,5.93,6.29,5.60,5.96,+3.47%,+6.24%,0.24,4.2,"59,623,362",355,N/A
의류 및 액세서리,53202020,600177,Youngor Fashion Co Ltd Class A,sse,2026-09-10,8.34,8.39,8.23,8.35,+12.69%,+1.58%,0.01,0.12,"31,362,029",261,N/A
의류 및 액세서리,53202020,600710,Sumec Corp Ltd Class A,sse,2026-09-10,11.60,11.77,11.44,11.68,+9.43%,+9.16%,0.08,0.69,"19,736,421",230,N/A
자동차 및 트럭 제조,53101010,600104,SAIC Motor Corp Ltd Class A,sse,2026-07-31,11.32,11.84,11.09,11.79,+10.70%,+12.61%,0.64,5.74,"205,568,636","2,423",N/A
"자동차, 트럭 및 오토바이 부품",53101020,688612,Shenzhen VMAX New Energy Group Co Ltd Class A,sse,2026-09-09,39.50,40.50,37.03,39.81,+17.61%,+2.66%,0.68,1.74,"7,842,139",312,N/A
재생 가능 에너지 장비 및 서비스,50201010,601218,Jiangsu SINOJIT Wind Energy Technology Co Ltd Class A,sse,2026-06-17,4.75,4.85,4.52,4.77,-2.25%,+6.00%,0.14,3.02,"72,774,733",347,N/A
전기 부품 및 장비,52102030,603421,Qingdao Topscomm Communication Co Ltd Class A,sse,2026-09-10,7.29,8.02,6.60,7.97,+18.25%,+35.78%,0.68,9.33,"106,032,978",845,N/A
전력 유틸리티,59101010,603105,Zhejiang Sunoren Solar Technology Co Ltd Class A,sse,2026-09-10,8.38,9.22,8.45,8.62,+10.51%,+8.70%,0.24,2.86,"66,905,912",576,N/A
