섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HTN,Hung Thinh Incons JSC,hose,2026-09-04,"9,310","9,610","9,280","9,610",+34.03%,+3.33%,300,3.22,"601,289","5,778",N/A
건설 및 엔지니어링,52201020,HUB,Thua Thien Hue Construction Joint Stock Corp,hose,2026-08-25,"13,100","13,100","13,000","13,100",+1.55%,+0.00%,250,1.95,"16,032",210,N/A
민자 발전 사업,59101020,TMP,Thac Mo Hydropower JSC,hose,2026-09-03,"53,100","53,100","53,100","53,100",+12.98%,+1.53%,0,0.0,"1,300",69,N/A
산업용 기계 및 장비,52102010,SBG,Siba High-Tech Mechanical Group JSC,hose,2026-08-28,"14,150","14,450","13,950","14,400",+28.00%,+1.77%,250,1.77,"326,342","4,699",N/A
상품 화학,51101010,ADP,A Dong Paint JSC,hose,2026-08-26,"23,800","23,800","23,450","23,800",+10276.71%,+1.93%,0,0.0,900,21,N/A
양조업,54101010,SMB,SAI GON-MIEN TRUNG BEER JOINT STOCK COMPANY,hose,2026-09-03,"40,500","41,000","40,000","40,900",+5.41%,+1.11%,800,2.0,"12,562",513,N/A
용기(종이 제외) 및 포장재,51302010,TPC,Tan Dai Hung Plastic JSC,hose,2026-09-04,"12,450","13,300","12,450","13,250",+120.83%,+21.56%,800,6.43,"41,382",548,N/A
은행,55101010,STB,Saigon Treasure Commercial Joint Stock Bank,hose,2026-09-04,"77,300","77,700","76,500","77,400",+8.56%,+2.52%,100,0.13,"2,585,361","200,106",N/A
종이 제품,51301020,HAP,Hapaco Group JSC,hose,2026-08-24,"7,500","7,500","7,300","7,500",+14.85%,+0.40%,180,2.46,"22,430",168,N/A
철 및 강철,51201020,DTL,Dai Thien Loc Corp,hose,2026-08-14,"10,500","10,700","10,600","10,650",+3.90%,+1.43%,150,1.43,500,5,N/A
