섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HTN,Hung Thinh Incons JSC,hose,2026-08-27,"9,300","9,500","9,200","9,310",+29.49%,+0.11%,20,0.22,"568,403","5,291",N/A
다각적 산업용 제품 도매,52202010,PIT,Petrolimex International Trading JSC,hose,2026-09-03,"8,650","8,660","8,650","8,650",+15.33%,+0.93%,0,0.0,241,2,N/A
담배,54102030,CLC,Cat Loi JSC,hose,2026-08-24,"53,500","57,100","52,000","57,100",+15.48%,+6.73%,"3,600",6.73,"1,100",62,N/A
민자 발전 사업,59101020,TMP,Thac Mo Hydropower JSC,hose,2026-09-03,"53,100","53,400","53,100","53,100",+12.98%,+1.53%,0,0.0,"2,620",139,N/A
"부동산 임대, 개발 및 운영",60101010,VIC,VINGROUP JOINT STOCK COMPANY,hose,2026-09-03,"244,500","260,000","244,700","256,100",+30.66%,+8.52%,"11,600",4.74,"7,584,520","1,942,395",N/A
"부동산 임대, 개발 및 운영",60101010,VPI,Van Phu Real Estate Development JSC,hose,2026-09-03,"68,800","69,400","68,400","68,900",+13.32%,+1.17%,100,0.15,"1,984,711","136,746",N/A
산업용 기계 및 장비,52102010,SBG,Siba High-Tech Mechanical Group JSC,hose,2026-08-28,"14,150","14,350","13,950","14,150",+28.64%,+0.00%,0,0.0,"355,903","5,036",N/A
상품 화학,51101010,ADP,A Dong Paint JSC,hose,2026-08-26,"23,800","23,800","23,400","23,800",+10273.56%,+1.93%,0,0.0,"3,248",77,N/A
"오일, 가스 정제 및 마케팅",50102030,ASP,An Pha Petroleum Group JSC,hose,2026-09-03,"14,000","14,200","13,500","14,000",+89.19%,+1.45%,0,0.0,"77,886","1,090",N/A
용기(종이 제외) 및 포장재,51302010,TDP,Thuan Duc JSC,hose,2026-09-03,"32,400","33,200","33,000","33,050",+15.16%,+4.92%,650,2.01,"341,404","11,283",N/A
용기(종이 제외) 및 포장재,51302010,TPC,Tan Dai Hung Plastic JSC,hose,2026-09-03,"11,650","12,450","12,450","12,450",+107.50%,+14.22%,800,6.87,"19,607",244,N/A
은행,55101010,STB,Saigon Treasure Commercial Joint Stock Bank,hose,2026-08-28,"75,500","77,400","74,500","77,300",+9.49%,+2.38%,"2,800",3.76,"8,200,937","633,932",N/A
은행,55101010,VPB,Vietnam Prosperity Joint Stock Commercial Bank,hose,2026-07-03,"27,800","27,800","26,950","27,800",+6.72%,+0.00%,850,3.15,"28,474,868","791,601",N/A
전기 부품 및 장비,52102030,DHM,DHM Investment and Trading JSC,hose,2026-09-03,"7,080","7,120","6,700","7,100",+16.39%,+1.87%,20,0.28,"11,752",83,N/A
철 및 강철,51201020,DTL,Dai Thien Loc Corp,hose,2026-08-14,"10,500","10,700","10,600","10,650",+3.90%,+1.43%,150,1.43,500,5,N/A
