섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,FFIV,F5  Inc.,nasdaq,2026-09-22,453.33,462.00,452.17,455.99,+18.13%,+7.65%,2.66,0.59,"480,900",219.29,N/A
IT 서비스 및 컨설팅,57201010,GREEL,Vulcan Infrastructure and Power 8 50 Senior Notes due 2026,nasdaq,2026-09-22,25.28,25.30,25.26,25.30,+16.06%,+0.32%,0.02,0.07,"1,400",0.04,N/A
IT 서비스 및 컨설팅,57201010,GREEL,Vulcan Infrastructure and Power 8 50 Senior Notes due 2026,nasdaq,2026-09-22,25.28,25.30,25.26,25.30,+16.06%,+0.32%,0.02,0.07,"1,400",0.04,N/A
IT 서비스 및 컨설팅,57201010,NTSK,Netskope  Inc.,nasdaq,2026-09-22,18.55,18.96,18.33,18.57,+87.96%,+7.40%,0.02,0.11,"5,994,100",111.31,N/A
IT 서비스 및 컨설팅,57201010,OKTA,Okta  Inc.,nasdaq,2026-09-22,196.62,207.20,196.00,205.36,+72.20%,+9.16%,8.74,4.45,"5,479,900","1,125.35",N/A
IT 서비스 및 컨설팅,57201010,SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,nasdaq,2026-09-04,12.74,12.85,12.50,12.75,+12.73%,+6.25%,0.75,6.25,"5,900",0.08,N/A
가정용 가구,53204040,FLXS,Flexsteel Industries Inc,nasdaq,2026-09-08,84.20,85.23,83.55,85.23,+23.93%,+4.51%,1.07,1.27,"40,900",3.49,N/A
건설 자재 및 비품,53203020,ZKIN,ZK International Group Co Ltd,nasdaq,2026-07-09,1.52,1.94,1.28,1.70,+25.00%,+47.83%,0.25,17.24,"619,800",1.05,N/A
고용 서비스,52203030,ADP,Automatic Data Processing Inc,nasdaq,2026-09-22,"24,200.00","24,400.00","24,000.00","24,200.00",+10656.99%,+2.11%,0.00,0.0,"6,600",159.72,N/A
고용 서비스,52203030,HQI,Hirequest Inc,nasdaq,2026-08-13,17.71,18.30,17.01,18.30,+46.17%,+9.65%,1.23,7.21,"27,700",0.51,N/A
고용 서비스,52203030,IPDN,Professional Diversity Network Inc,nasdaq,2026-09-22,3.90,7.70,4.70,5.42,+788.52%,+77.12%,1.52,38.97,"26,234,500",142.19,N/A
