섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,002232,Qiming Information Technology Co Ltd Class A,szse,2026-09-14,15.28,16.81,16.76,16.81,+12.74%,+16.09%,1.53,10.01,"9,530,370",160,N/A
IT 서비스 및 컨설팅,57201010,002912,Shenzhen Sinovatio Technology Co Ltd Class A,szse,2026-09-14,25.86,28.45,26.66,28.45,+46.20%,+45.08%,2.59,10.02,"37,745,552","1,073",N/A
IT 서비스 및 컨설팅,57201010,002373,China TransInfo Technology Co Ltd Class A,szse,2026-09-14,447,447,427,447,+7.71%,+6.94%,0,0.0,"31,600",14,N/A
"가전제품, 도구 및 가정 용품",53204030,002005,Elec-Tech International Co Ltd Class A,szse,2026-09-07,2.68,2.72,2.62,2.70,+36.45%,+1.52%,0.06,2.08,"4,620,000",12,N/A
가정용 가구,53204040,301061,MotoMotion China Corp Class A,szse,2026-07-29,38.55,41.51,36,40.56,+12.17%,+8.86%,4.52,12.54,"9,151,174",371,N/A
건설 및 엔지니어링,52201020,002929,Runjian Co Ltd Class A,szse,2026-09-11,692,723,692,712,+31.37%,+19.66%,21,3.04,"676,400",481,N/A
경영 지원 서비스,52203040,001269,Inner Mongolia OJing Science & Technology Co Ltd Class A,szse,2026-08-17,0.05,0.05,0.05,0.05,+48.65%,+19.57%,0.00,7.84,"320,000",0,N/A
경영 지원 서비스,52203040,300688,Dark Horse Technology Group Co Ltd Class A,szse,2026-09-14,32.60,34.45,32,33.35,+11.43%,+13.59%,0.75,2.3,"12,561,864",418,N/A
기타 교육 서비스 제공,63101010,002659,Beijing Kaiwen Education Technology Co Ltd Class A,szse,2026-09-14,"3,425","3,450","3,390","3,425",+8.21%,+2.39%,0,0.0,"147,700",505,N/A
농화학제,51101020,002749,Sichuan Guoguang Agrochemical Co Ltd Class A,szse,2026-08-31,672,673,658,672,+15.27%,+1.82%,21,3.23,"426,400",286,N/A
다각적 산업용 제품 도매,52202010,000626,Grand Industrial Holding Co Ltd Class A,szse,2026-09-14,2.21,2.22,2.21,2.22,+68.00%,+43.23%,0.01,0.23,"8,471,880",18,N/A
반도체,57101010,002815,Suntak Technology Co Ltd Class A,szse,2026-09-14,21.12,22.07,20.88,21.66,+9.84%,+26.81%,0.54,2.56,"112,539,988","2,437",N/A
반도체,57101010,300708,Focus Lightings Tech Co Ltd Class A,szse,2026-06-30,8.58,8.72,8.18,8.66,+2.73%,+3.22%,0.31,3.71,"49,658,767",430,N/A
반도체,57101010,301132,JiAn Mankun Technology Co Ltd Class A,szse,2026-09-14,58.37,64.88,60.34,61.90,+31.79%,+45.34%,3.53,6.05,"21,379,251","1,323",N/A
반도체,57101010,301251,Jiangxi Welgao Electronics Co Ltd Class A,szse,2026-09-14,65.66,69.15,64.53,68.15,+25.60%,+21.48%,2.49,3.79,"12,339,086",840,N/A
반도체,57101010,301366,Shenzhen Edadoc Technology Co Ltd Class A,szse,2026-09-14,62.86,71.36,61.60,66.21,+18.81%,+14.81%,3.35,5.33,"21,331,188","1,412",N/A
반도체 장비 및 테스트,57101020,002156,TongFu Microelectronics Co Ltd Class A,szse,2026-08-28,281,282,278,282,+8.88%,+2.55%,5,1.81,"6,700",1,N/A
방송,53302020,000156,Wasu Media Holding Co Ltd Class A,szse,2026-09-03,1.05,1.05,1,1.05,+9.37%,+5.53%,0.01,1.45,"92,800",0,N/A
부동산 서비스,60101020,002285,Shenzhen Worldunion Group Inc Class A,szse,2026-09-14,25.18,27.38,25.28,26.34,+61.46%,+29.88%,1.16,4.61,"3,543,182",93,N/A
"부동산 임대, 개발 및 운영",60101010,000993,Fujian Mindong Electric Power Group Co Ltd Class A,szse,2026-09-14,15.27,16.80,15.53,16.80,+54.41%,+61.07%,1.53,10.02,"133,913,829","2,249",N/A
비즈니스 지원 용품,52203060,002301,Shenzhen Comix Group Co Ltd Class A,szse,2026-09-01,"1,746","1,803","1,701","1,758",+15.43%,+6.03%,77,4.58,"349,100",613,N/A
산업용 기계 및 장비,52102010,002031,Greatoo Intelligent Equipment Inc Class A,szse,2026-09-14,0.50,0.52,0.47,0.50,+36.49%,+16.09%,0.01,2.02,"555,000",0,N/A
상품 화학,51101010,000301,Jiangsu Eastern Shenghong Co Ltd Class A,szse,2026-09-02,7.31,7.57,6.78,7.34,+135.42%,+5.68%,0.53,7.86,"6,447,200",47,N/A
상품 화학,51101010,002326,Zhejiang Yongtai Technology Co Ltd Class A,szse,2026-06-23,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"13,540,000",0,N/A
상품 화학,51101010,002409,Jiangsu Yoke Technology Co.  Ltd. Class A,szse,2026-06-30,4.50,4.75,4.35,4.55,+8.59%,+4.84%,0.20,4.48,"432,000",1,N/A
상품 화학,51101010,002326,Zhejiang Yongtai Technology Co Ltd Class A,szse,2026-08-12,"4,840","4,900","4,810","4,855",+34.49%,+9.10%,75,1.57,"148,800",722,N/A
소비자 출판,53302040,300788,Citic Press Corp Class A,szse,2026-09-08,31.75,33.41,30.56,32.31,+30.76%,+1.76%,0.61,1.92,"20,584,563",665,N/A
식품 가공,54102020,002515,Jinzi Ham Co Ltd Class A,szse,2026-09-14,5.20,5.95,5.16,5.50,+323.08%,+58.96%,0.30,5.67,"914,000",5,N/A
어업 및 농업,54102010,001201,Dongrui Food Group Co Ltd Class A,szse,2026-09-09,13.88,14.79,13.76,14.08,+32.33%,+4.45%,0.37,2.7,"9,776,372",137,N/A
온라인 서비스,57201030,002212,Topsec Technologies Group Inc Class A,szse,2026-09-14,7.40,8.14,7.75,7.77,+26.34%,+16.49%,0.37,5.0,"345,276,831","2,682",N/A
온라인 서비스,57201030,300592,Huakai Yibai Technology Co Ltd Class A,szse,2026-09-14,19.78,20.89,19.50,20,+64.47%,+11.11%,0.22,1.11,"20,249,454",404,N/A
의류 및 액세서리,53202020,002003,Zhejiang Weixing Industrial Development Co Ltd Class A,szse,2026-07-29,"1,900","1,902","1,885","1,900",+12.43%,+4.86%,19,1.01,"19,900",37,N/A
의류 및 액세서리,53202020,002612,Lancy Co Ltd Class A,szse,2026-09-03,"2,441","2,800","2,710","2,800",+72.31%,+22.00%,381,15.75,"912,300","2,554",N/A
재생 가능 에너지 장비 및 서비스,50201010,300569,Qingdao Tianneng Heavy Industries Co Ltd Class A,szse,2026-07-01,5.02,5.25,4.75,5.22,+8.52%,+10.13%,0.33,6.75,"75,314,784",393,N/A
전기 부품 및 장비,52102030,002885,Shenzhen JingQuanHua Electronics Co Ltd Class A,szse,2026-09-11,0.92,0.94,0.90,0.94,+16.02%,+9.20%,0.02,2.19,"84,000",0,N/A
전기 부품 및 장비,52102030,002121,ShenZhen Clou Electronics Co Ltd Class A,szse,2026-09-14,"3,785","3,840","3,785","3,825",+44.72%,+8.51%,40,1.06,"294,000","1,124",N/A
전기 부품 및 장비,52102030,002892,Keli Motor Group Co Ltd Class A,szse,2026-09-14,"4,600","4,740","4,600","4,735",+19.57%,+3.72%,135,2.93,"12,800",60,N/A
전자 장비 및 부품,57104010,002138,Shenzhen Sunlord Electronics Co Ltd Class A,szse,2026-09-11,0.51,0.52,0.50,0.51,+37.84%,+20.00%,0,0.0,"545,000",0,N/A
전자 장비 및 부품,57104010,002782,Shenzhen Click Technology Co Ltd Class A,szse,2026-09-10,"4,815","4,905","4,820","4,885",+34.57%,+2.84%,90,1.88,"264,700","1,293",N/A
전자 장비 및 부품,57104010,002935,Chengdu Spaceon Electronics Co Ltd Class A,szse,2026-09-02,"1,214","1,219","1,207","1,214",+9.96%,+1.00%,4,0.33,"15,300",18,N/A
전자 장비 및 부품,57104010,300951,Shenzhen BSC Technology Co Ltd Class A,szse,2026-09-14,91.95,96.55,90.95,93.01,+87.90%,+13.44%,1.06,1.15,"6,574,336",611,N/A
제약,56201040,000513,Livzon Pharmaceutical Group Inc Class A,szse,2026-06-23,0.14,0.16,0.14,0.16,+10.71%,+10.71%,0.02,14.81,"50,000",0,N/A
제약,56201040,002424,Guizhou Bailing Group Pharmaceutical Co Ltd Class A,szse,2026-07-27,630,659,625,657,+7.35%,+10.42%,59,9.87,"81,800",53,N/A
제약,56201040,002737,Sunflower Pharmaceutical Group Co Ltd Class A,szse,2026-09-10,"35,750","37,000","33,300","36,950",+141.50%,+15.47%,"3,350",9.97,"142,300","5,257",N/A
