섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 자재,51202010,DHA,Hoa An JSC,hose,2026-08-21,"52,900","54,500","52,100","54,500",+11.68%,+6.65%,"2,300",4.41,"65,932","3,593",N/A
건설 자재 및 비품,53203020,HID,Halcom Vietnam JSC,hose,2026-09-15,"4,950","5,290","4,800","5,290",+25.36%,+38.12%,340,6.87,"2,893,655","15,307",N/A
다각적 산업용 제품 도매,52202010,PIT,Petrolimex International Trading JSC,hose,2026-09-15,"9,730","10,400","9,590","10,400",+46.69%,+18.18%,670,6.89,"51,339",533,N/A
복합보험 및 중개인,55301010,BVH,BaoViet Holdings,hose,2026-09-15,"70,200","71,000","68,900","71,000",+7.58%,+12.70%,800,1.14,"989,477","70,252",N/A
"부동산 임대, 개발 및 운영",60101010,CIG,Coma 18 JSC,hose,2026-09-15,"7,590","7,900","7,590","7,800",+12.72%,+9.40%,210,2.77,"197,067","1,537",N/A
식품 가공,54102020,MCH,Masan Consumer Corp,hose,2026-08-28,"143,000","145,000","142,800","145,000",+12.84%,+1.68%,"2,000",1.4,"1,291,909","187,326",N/A
양조업,54101010,SMB,SAI GON-MIEN TRUNG BEER JOINT STOCK COMPANY,hose,2026-09-03,"40,500","40,500","40,150","40,500",+4.38%,+0.25%,350,0.87,"4,604",186,N/A
오일 및 가스 수송 서비스,50103030,PVT,Petrovietnam Transportation Corp,hose,2026-09-15,"22,800","23,700","22,750","23,200",+13.17%,+8.92%,400,1.75,"8,738,399","202,730",N/A
오일 및 가스 수송 서비스,50103030,VTO,VIETNAM TANKER JOINT STOCK COMPANY,hose,2026-08-11,"10,750","10,850","10,500","10,800",+2.37%,+1.89%,350,3.35,"815,798","8,810",N/A
"오일, 가스 정제 및 마케팅",50102030,ASP,An Pha Petroleum Group JSC,hose,2026-09-15,"15,500","15,950","15,300","15,500",+103.41%,+11.51%,0,0.0,"230,674","3,575",N/A
"오일, 가스 정제 및 마케팅",50102030,BSR,Petrovietnam Refining and Petrochemical Corp,hose,2026-09-15,"30,450","31,800","30,600","30,600",+15.91%,+13.33%,150,0.49,"16,514,832","505,353",N/A
"오일, 가스 정제 및 마케팅",50102030,PLX,Vietnam National Petroleum Group,hose,2026-08-20,"38,200","39,500","37,500","38,200",-1.16%,+6.85%,850,2.28,"11,763,959","449,383",N/A
용기(종이 제외) 및 포장재,51302010,TDP,Thuan Duc JSC,hose,2026-09-07,"34,600","34,950","33,800","34,950",+20.93%,+5.91%,"1,050",3.1,"182,406","6,375",N/A
은행,55101010,SSB,Southeast Asia Commercial Joint Stock Bank,hose,2026-09-15,"20,900","22,350","19,450","22,350",+49.50%,+24.17%,"1,450",6.94,"6,529,043","145,924",N/A
전기 부품 및 장비,52102030,SAM,Sam Holdings Corp,hose,2026-08-26,"6,200","6,200","6,000","6,200",+4.55%,+1.14%,0,0.0,"126,027",781,N/A
철 및 강철,51201020,DTL,Dai Thien Loc Corp,hose,2026-09-04,"10,650","10,900","10,900","10,900",+13.54%,+2.83%,300,2.83,200,2,N/A
