섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
가정용 전자 제품,57106030,600060,Hisense Visual Technology Co.  Ltd. Class A,sse,2026-09-01,28.51,29.18,28.12,28.64,+11.01%,+2.32%,0.35,1.24,"9,414,850",269,N/A
가정용 전자 제품,57106030,688696,Xgimi Tech Co Ltd Class A,sse,2026-09-02,83.70,86.60,83.80,84.69,+18.78%,+21.51%,0.99,1.18,"1,435,014",121,N/A
기업 금융 서비스,55101050,600830,Sunny Loan Top Co Ltd Class A,sse,2026-09-02,10.15,11.17,9.72,10.16,+29.59%,+20.24%,0.01,0.1,"117,388,361","1,192",N/A
기타 전문 소매,53403090,600185,Zhuhai Zhumian Group Co Ltd Class A,sse,2026-06-15,5.07,5.28,4.87,5.28,+4.55%,+11.86%,0.48,10.0,"56,132,267",296,N/A
반도체,57101010,688209,Shenzhen Injoinic Technology Co Ltd Class A,sse,2026-09-01,30.24,34.50,30.10,33.29,+65.95%,+35.22%,3.23,10.75,"41,323,354","1,375",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,600650,Shanghai Jin Jiang Online Network Service Co Ltd Class A,sse,2026-08-06,11.15,11.66,10.80,11.33,+9.47%,+6.19%,0.54,5.0,"13,767,650",155,N/A
백화점,53402010,600693,Fujian Dongbai Group Co Ltd Class A,sse,2026-08-13,10.48,11.04,9.77,11.04,+10.18%,+18.07%,1,9.96,"149,926,778","1,655",N/A
백화점,53402010,600738,Lanzhou Lishang Guochao Industrial Group Co Ltd Class A,sse,2026-09-01,4.33,4.45,4.31,4.36,+7.72%,+5.83%,0.03,0.69,"16,063,600",70,N/A
백화점,53402010,600814,Hangzhou Jiebai Group Co Ltd Class A,sse,2026-09-01,7.05,7.34,6.96,7.12,+2.30%,+4.71%,0.13,1.86,"21,326,638",151,N/A
백화점,53402010,600828,Maoye Commercial Co Ltd Class A,sse,2026-09-02,4.81,5.29,4.58,5.10,+6.03%,+26.87%,0.29,6.03,"144,702,152",737,N/A
백화점,53402010,601086,Gansu Guofang Industry & Trade Group Co Ltd Class A,sse,2026-09-02,11.10,12.21,11.97,12.21,+71.95%,+61.08%,1.11,10.0,"58,420,299",713,N/A
"부동산 임대, 개발 및 운영",60101010,600603,Guanghui Logistics Co Ltd Class A,sse,2026-09-01,4.90,4.94,4.82,4.92,+2.93%,+4.90%,0.07,1.44,"13,262,900",65,N/A
"부동산 임대, 개발 및 운영",60101010,600622,Everbright Jiabao Co.  Ltd Class A,sse,2026-09-02,2.39,2.47,2.32,2.40,-2.04%,+5.73%,0.01,0.42,"57,011,744",136,N/A
"부동산 임대, 개발 및 운영",60101010,600657,Cinda Real Estate Co Ltd Class A,sse,2026-09-02,3.05,3.36,2.84,3.36,+23.08%,+27.27%,0.31,10.16,"134,534,624",452,N/A
산업용 기계 및 장비,52102010,603270,Shandong Golden Empire Precision Machinery Technology Co Ltd Class A,sse,2026-07-02,34.88,34.95,32.81,34.95,+16.19%,+24.60%,3.18,10.01,"9,032,384",315,N/A
상품 화학,51101010,603378,Asia Cuanon Technology Shanghai Co Ltd Class A,sse,2026-08-25,6.75,6.78,6.38,6.75,+14.41%,+3.85%,0.30,4.65,"12,208,633",82,N/A
생명 공학 및 의학 연구,56202010,688621,Beijing Sun-Novo Pharmaceutical Research Co.  Ltd. Class A,sse,2026-09-02,70.29,71.69,69.50,70.56,+47.67%,+7.73%,0.27,0.38,"2,336,092",164,N/A
생명 및 건강 보험,55301030,601318,Ping An Insurance (Group) Company of China  Ltd. Class A,sse,2026-09-01,57.23,58.58,56.50,58,+12.30%,+3.81%,1.37,2.42,"108,711,967","6,305",N/A
생명 및 건강 보험,55301030,601601,China Pacific Insurance (Group) Co.  Ltd. Class A,sse,2026-06-15,33.25,34.48,32.74,34.04,+9.10%,+6.38%,1.21,3.69,"76,023,768","2,587",N/A
석탄,50101010,600121,Zhengzhou Coal Industry & Electric Power Co Ltd Class A,sse,2026-09-01,5.40,5.83,5.18,5.69,+8.38%,+33.26%,0.39,7.36,"350,844,354","1,996",N/A
소비자 대출,55101030,600901,Jiangsu Financial Leasing Co Ltd Class A,sse,2026-09-01,6.65,6.89,6.56,6.81,+9.36%,+4.13%,0.22,3.34,"55,205,692",375,N/A
소비자 출판,53302040,605577,Heilongjiang Publishing & Media Holdings Co Ltd Class A,sse,2026-09-02,12.85,14.14,12.97,14.14,+45.37%,+47.75%,1.29,10.04,"49,435,272",699,N/A
손해보험,55301020,601319,People's Insurance Company Group of China Ltd Class A,sse,2026-09-02,7.92,8.20,7.92,8.04,+23.12%,+11.98%,0.12,1.52,"125,869,128","1,011",N/A
식품 소매 및 유통,54301020,605188,Jiangxi Guoguang Commercial Chains Co Ltd Class A,sse,2026-09-02,15.17,15.94,13.96,15.45,+16.69%,+27.16%,0.28,1.85,"41,322,938",638,N/A
어업 및 농업,54102010,600108,Gansu Yasheng Industrial Group Co Ltd Class A,sse,2026-09-01,3.92,3.96,3.58,3.96,+20.36%,+4.76%,0.36,10.0,"188,243,446",745,N/A
은행,55101010,600036,China Merchants Bank Co Ltd Class A,sse,2026-09-02,40.87,41.36,40.52,41.07,+6.68%,+3.76%,0.20,0.49,"76,871,593","3,157",N/A
은행,55101010,600908,Wuxi Rural Commercial Bank Co Ltd Class A,sse,2026-08-03,5.76,5.89,5.70,5.81,+7.00%,+4.87%,0.09,1.57,"33,630,399",195,N/A
은행,55101010,601169,Bank of Beijing Co Ltd Class A,sse,2026-09-02,5.54,5.67,5.51,5.54,+8.20%,+8.84%,0,0.0,"329,232,194","1,823",N/A
은행,55101010,601577,Bank of Changsha Co Ltd Class A,sse,2026-09-02,9.95,10.16,9.91,10,+4.93%,+5.82%,0.05,0.5,"31,325,252",313,N/A
"의료 장비, 물품 및 유통",56101020,688026,Guangzhou Jet Bio-Filtration Co Ltd Class A,sse,2026-08-31,18.82,21.50,18.50,20.94,+61.70%,+33.80%,2.34,12.58,"14,749,537",308,N/A
의류 및 액세서리,53202020,600177,Youngor Fashion Co Ltd Class A,sse,2026-09-01,8.22,8.35,8.16,8.26,+13.77%,+6.03%,0.06,0.73,"29,167,567",240,N/A
의류 및 액세서리,53202020,601718,Jihua Group Corp Ltd Class A,sse,2026-09-02,2.01,2.04,1.97,2.03,+4.64%,+9.14%,0.02,1.0,"40,738,438",82,N/A
의류 및 액세서리,53202020,603587,Dazzle Fashion Co Ltd Class A,sse,2026-09-02,13.21,13.44,13.09,13.23,+8.89%,+13.46%,0.02,0.15,"5,230,620",69,N/A
임업 및 목재 제품,51301010,601996,Guangxi Fenglin Wood Industry Group Co Ltd Class A,sse,2026-09-02,2.80,2.88,2.72,2.82,+8.88%,+7.63%,0.02,0.71,"34,020,927",95,N/A
"자동차, 트럭 및 오토바이 부품",53101020,600081,Dongfeng Electronic Technology Co Ltd Class A,sse,2026-09-02,10.47,10.54,10.40,10.47,-0.38%,+0.96%,0,0.0,"2,210,090",23,N/A
"자동차, 트럭 및 오토바이 부품",53101020,603596,Bethel Automotive Safety Systems Co Ltd Class A,sse,2026-09-02,30.09,30.91,30.02,30.45,+4.71%,+17.57%,0.36,1.2,"23,576,562",717,N/A
전기 부품 및 장비,52102030,600405,Beijing Dynamic Power Co.  Ltd. Class A,sse,2026-09-02,5.16,5.40,5.13,5.17,+15.14%,+12.39%,0.01,0.19,"28,661,444",148,N/A
