섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,CNDT,Conduent Incorporated,nasdaq,2026-09-01,1.80,1.90,1.78,1.89,+13.17%,+12.50%,0.09,5.0,"1,250,200",2.36,N/A
IT 서비스 및 컨설팅,57201010,LPSN,LivePerson Inc,nasdaq,2026-08-31,3.10,3.25,2.95,3.10,+37.17%,+14.39%,0.13,4.38,"891,400",2.76,N/A
IT 서비스 및 컨설팅,57201010,MYSE,Myseum AI Inc,nasdaq,2026-08-25,2.83,2.95,2.73,2.89,+78.40%,+7.04%,0.14,5.09,"114,700",0.33,N/A
"가전제품, 도구 및 가정 용품",53204030,VIOT,Viomi Technology Co Ltd ADR,nasdaq,2026-09-01,0.97,1.87,1.14,1.78,+76.24%,+117.07%,0.81,83.51,"53,672,800",95.54,N/A
가정용 전자 제품,57106030,GPRO,GoPro Inc,nasdaq,2026-09-01,1.23,1.79,1.18,1.69,+69.00%,+183.08%,0.46,37.4,"280,458,800",473.98,N/A
경영 지원 서비스,52203040,CNXC,Concentrix Corporation,nasdaq,2026-09-01,32.28,33.44,31.43,32.37,+13.30%,+16.19%,0.09,0.28,"1,163,200",37.65,N/A
경영 지원 서비스,52203040,DLO,DLocal Limited,nasdaq,2026-08-25,15.53,15.59,14.80,15.57,+32.29%,+1.37%,0.74,4.99,"2,881,400",44.86,N/A
경영 지원 서비스,52203040,RELY,Remitly Global  Inc.,nasdaq,2026-08-31,26.74,27.15,25.64,26.82,+35.39%,+4.16%,1.11,4.32,"5,310,400",142.42,N/A
광고 및 마케팅,53302010,MGNI,Magnite  Inc.,nasdaq,2026-08-14,24.73,25.22,22.44,24.88,+67.43%,+6.42%,1.99,8.69,"5,899,600",146.78,N/A
금 제외 귀금속 및 광물,51201010,SCZM,Santacruz Silver Mining Ltd.,nasdaq,2026-08-27,10.02,10.27,9.38,10.18,+34.12%,+5.71%,0.98,10.65,"630,400",6.42,N/A
"금융, 상품 시장 운영 및 서비스 제공",55102050,MKTX,MarketAxess Holdings Inc.,nasdaq,2026-07-30,162.76,162.84,162.66,162.83,+34.99%,+0.19%,0.18,0.11,"1,007,900",164.12,N/A
기업 금융 서비스,55101050,BPYPM,Brookfield Property Preferred Pref Shs Class A,nasdaq,2026-06-08,17.05,17.40,16.83,17.09,+2.21%,+3.01%,0.24,1.42,"14,200",0.24,N/A
기업 금융 서비스,55101050,XSLL,Xsolla SPAC 1,nasdaq,2026-08-28,9.99,9.99,9.98,9.99,+0.81%,+0.10%,0.01,0.1,"347,800",3.47,N/A
기타 핀테크 인프라,57301090,NCPL,Netcapital Inc,nasdaq,2026-06-08,0.99,1.15,0.90,1.03,+0.98%,+105.59%,0.24,30.05,"37,034,200",38.15,N/A
무선 통신 서비스,57401020,LILA,Liberty Latin America Ltd. Class A,nasdaq,2026-08-06,8.70,8.82,8.60,8.75,+71.96%,+1.04%,0.19,2.22,"388,600",3.40,N/A
무선 통신 서비스,57401020,LILAK,Liberty Latin America Ltd. Class C,nasdaq,2026-08-26,8.57,8.72,8.31,8.63,+67.81%,+0.70%,0.16,1.89,"1,594,000",13.76,N/A
무선 통신 서비스,57401020,VEON,VEON Ltd ADR,nasdaq,2026-08-25,62.34,65.97,62.00,65.77,+27.63%,+8.85%,3.45,5.54,"167,000",10.98,N/A
방송,53302020,MDIA,Mediaco Holding Inc,nasdaq,2026-09-01,1.13,1.23,1.11,1.21,+52.59%,+11.01%,0.08,6.61,"26,800",0.03,N/A
방송,53302020,VSNT,Versant Media Group Inc,nasdaq,2026-08-31,41.12,42.36,40.29,41.53,+4.34%,+5.76%,1.22,3.03,"1,612,100",66.95,N/A
상품 화학,51101010,MEOH,Methanex Corp,nasdaq,2026-09-01,60.12,60.98,58.61,60.57,+0.08%,+6.39%,0.45,0.75,"514,900",31.19,N/A
생명 공학 및 의학 연구,56202010,ADIL,Adial Pharmaceuticals Inc,nasdaq,2026-08-21,6.22,6.43,5.80,6.32,+161.16%,+6.40%,0.37,6.22,"53,800",0.34,N/A
생명 공학 및 의학 연구,56202010,ALEC,Alector  Inc.,nasdaq,2026-08-26,2.46,2.76,2.40,2.72,+50.28%,+10.57%,0.32,13.33,"1,667,400",4.54,N/A
생명 공학 및 의학 연구,56202010,ALT,Altimmune Inc,nasdaq,2026-08-27,3.24,3.34,3.10,3.28,+12.33%,+4.13%,0.19,6.15,"7,470,000",24.50,N/A
생명 공학 및 의학 연구,56202010,ALVO,Alvotech SA,nasdaq,2026-08-24,5.25,5.41,5.17,5.34,+42.78%,+8.76%,0.10,1.91,"700,300",3.74,N/A
생명 공학 및 의학 연구,56202010,ALZN,Alzamend Neuro Inc,nasdaq,2026-08-26,1.67,1.70,1.57,1.70,+49.12%,+1.80%,0.06,3.85,"100,700",0.17,N/A
생명 공학 및 의학 연구,56202010,ARCT,Arcturus Therapeutics Holdings Inc,nasdaq,2026-09-01,16.23,17.75,15.45,16.74,+108.21%,+5.75%,0.51,3.14,"2,020,900",33.83,N/A
생명 공학 및 의학 연구,56202010,ARTL,Artelo Biosciences Inc,nasdaq,2026-08-31,6.34,6.71,5.99,6.52,+355.94%,+817.02%,0.36,5.93,"43,100",0.28,N/A
생명 공학 및 의학 연구,56202010,ASMB,Assembly Biosciences Inc,nasdaq,2026-08-26,35.42,37.01,34.86,36.72,+52.30%,+3.67%,1.54,4.38,"267,500",9.82,N/A
생명 공학 및 의학 연구,56202010,AVIR,Atea Pharmaceuticals  Inc.,nasdaq,2026-08-19,5.59,5.73,5.51,5.70,+28.96%,+3.45%,0.21,3.83,"289,900",1.65,N/A
생명 공학 및 의학 연구,56202010,BMEA,Biomea Fusion  Inc.,nasdaq,2026-09-01,1.80,1.94,1.71,1.93,+41.24%,+13.16%,0.13,7.5,"2,133,900",4.13,N/A
생명 공학 및 의학 연구,56202010,CABA,Cabaletta Bio  Inc.,nasdaq,2026-08-27,3.38,3.58,3.25,3.57,+1.71%,+9.85%,0.27,8.18,"8,042,800",28.71,N/A
