섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,000158,Shijiazhuang ChangShan BeiMing Technology Co Ltd Class A,szse,2026-08-04,58,59,58,59,+4.52%,+1.72%,1,1.72,"6,000",0,N/A
IT 서비스 및 컨설팅,57201010,003005,Beijing Jingyeda Technology Co Ltd Class A,szse,2026-08-31,16.53,18.18,18.18,18.18,+23.84%,+32.80%,1.65,9.98,"4,051,410",73,N/A
IT 서비스 및 컨설팅,57201010,002657,Sinodata Co Ltd Class A,szse,2026-08-28,59,61,54.75,59.10,+61.48%,+3.68%,1.50,2.6,"226,450",13,N/A
IT 서비스 및 컨설팅,57201010,300079,Sumavision Technologies Co Ltd Class A,szse,2026-06-05,5.01,5.37,4.80,5.26,+6.55%,+15.35%,0.46,9.58,"162,619,045",855,N/A
IT 서비스 및 컨설팅,57201010,300250,Hangzhou CNCR-IT Co Ltd Class A,szse,2026-06-05,16.30,17.30,15.78,16.72,+1.83%,+9.00%,0.97,6.16,"19,299,956",322,N/A
IT 서비스 및 컨설팅,57201010,300366,Troy Information Technology Co Ltd Class A,szse,2026-08-31,5.39,5.42,5.36,5.39,+2.67%,+4.86%,0,0.0,"4,675,750",25,N/A
IT 서비스 및 컨설팅,57201010,301208,ChinaEtek Service & Technology Co Ltd Class A,szse,2026-08-27,30.92,32.45,30.43,31.96,-0.06%,+6.43%,1.21,3.93,"3,885,992",124,N/A
"가전제품, 도구 및 가정 용품",53204030,002005,Elec-Tech International Co Ltd Class A,szse,2026-08-31,2.70,2.74,2.70,2.73,+15.68%,+8.55%,0.03,0.92,"4,372,000",11,N/A
"가전제품, 도구 및 가정 용품",53204030,002668,Guangdong TCL Smart Home Appliances Co Ltd Class A,szse,2026-08-31,0.64,0.69,0.63,0.66,+76.00%,+32.00%,0.02,3.13,"32,850,000",21,N/A
"가전제품, 도구 및 가정 용품",53204030,002705,Guangdong Xinbao Electrical Appliances Holdings Co Ltd Class A,szse,2026-08-31,"9,780","10,200","9,780","10,090",+41.32%,+6.32%,310,3.17,"36,700",370,N/A
"가전제품, 도구 및 가정 용품",53204030,300911,Zhejiang Entive Smart Kitchen Appliance Co Ltd Class A,szse,2026-08-19,26.66,30.11,26,28.98,+21.92%,+29.78%,2.35,8.82,"33,256,236",963,N/A
가정용 가구,53204040,002247,Zhejiang Juli Culture Development Co Ltd Class A,szse,2026-08-31,2.50,2.53,2.48,2.51,+3.72%,+3.29%,0.01,0.4,"16,968,800",42,N/A
가정용 가구,53204040,002489,Yotrio Group Co Ltd Class A,szse,2026-08-31,434,437,420,436,+64.53%,+10.66%,2,0.46,"226,000",98,N/A
가정용 가구 소매,53403030,301376,Ziel Home Furnishing Technology Co Ltd Class A,szse,2026-08-26,21.48,22.66,21.22,22.45,+24.31%,+6.80%,1.21,5.7,"9,195,545",206,N/A
가정용 전자 제품,57106030,002045,Guoguang Electric Co Ltd Class A,szse,2026-08-31,9.24,9.98,9.34,9.52,+5.43%,+5.66%,0.28,3.03,"59,710,892",568,N/A
가정용 전자 제품,57106030,002429,Shenzhen MTC Co.  Ltd. Class A,szse,2026-08-31,"2,895","2,948","2,882","2,941",+25.74%,+4.55%,46,1.59,"50,200",147,N/A
가정용 전자 제품,57106030,002681,Shenzhen Fenda Technology Co Ltd Class A,szse,2026-08-31,"2,439","2,484","2,426","2,459",+21.37%,+3.67%,20,0.82,"155,800",383,N/A
개인 생활 필수 용품,54201020,300740,SYoung Group Co Ltd Class A,szse,2026-06-09,23.33,24.07,23.24,23.65,+1.18%,+8.14%,0.82,3.59,"27,151,436",642,N/A
