섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HUB,Thua Thien Hue Construction Joint Stock Corp,hose,2026-08-25,"13,100","13,200","12,950","13,100",+1.55%,+0.77%,0,0.0,"1,500",19,N/A
다각적 산업용 제품 도매,52202010,PIT,Petrolimex International Trading JSC,hose,2026-08-28,"8,570","8,650","8,580","8,650",+15.33%,+1.17%,80,0.93,"3,445",29,N/A
민자 발전 사업,59101020,TMP,Thac Mo Hydropower JSC,hose,2026-08-25,"52,600","53,100","52,300","53,100",+13.10%,+1.34%,800,1.53,400,21,N/A
"부동산 임대, 개발 및 운영",60101010,SJS,SJ Group JSC,hose,2026-08-28,"56,200","59,000","56,200","58,600",+19.59%,+10.36%,"2,400",4.27,"41,293","2,419",N/A
"부동산 임대, 개발 및 운영",60101010,VIC,VINGROUP JOINT STOCK COMPANY,hose,2026-08-27,"236,000","236,400","226,000","236,300",+22.31%,+0.13%,300,0.13,"2,410,896","569,694",N/A
"부동산 임대, 개발 및 운영",60101010,VPI,Van Phu Real Estate Development JSC,hose,2026-08-28,"68,100","69,000","67,600","68,600",+15.29%,+1.63%,500,0.73,"1,325,327","90,917",N/A
식품 가공,54102020,AAM,Mekong Fisheries JSC,hose,2026-08-13,"7,500","7,740","7,490","7,600",+17.83%,+2.70%,110,1.47,"6,892",52,N/A
식품 가공,54102020,HSL,Hong Ha Food Investment Development JSC,hose,2026-08-28,"10,450","10,950","10,500","10,850",+80.83%,+9.05%,400,3.83,"379,814","4,120",N/A
양조업,54101010,BHN,Hanoi Beer Alcohol And Beverage Joint Stock Corp,hose,2026-08-26,"31,100","32,000","31,150","31,250",+5.22%,+1.46%,150,0.48,"4,193",131,N/A
양조업,54101010,SMB,SAI GON-MIEN TRUNG BEER JOINT STOCK COMPANY,hose,2026-08-27,"40,450","41,100","40,450","40,800",+5.29%,+0.87%,350,0.87,"2,037",83,N/A
"오일, 가스 정제 및 마케팅",50102030,ASP,An Pha Petroleum Group JSC,hose,2026-08-28,"13,800","14,400","14,000","14,400",+97.26%,+5.11%,600,4.35,"135,142","1,946",N/A
용기(종이 제외) 및 포장재,51302010,TDP,Thuan Duc JSC,hose,2026-08-28,"31,500","32,900","31,500","32,000",+11.50%,+2.40%,500,1.59,"206,500","6,608",N/A
용기(종이 제외) 및 포장재,51302010,TPC,Tan Dai Hung Plastic JSC,hose,2026-07-06,"11,050","11,650","11,650","11,650",+94.17%,+14.22%,750,6.88,"2,063",24,N/A
은행,55101010,SSB,Southeast Asia Commercial Joint Stock Bank,hose,2026-08-28,"17,100","18,000","17,100","18,000",+25.44%,+12.50%,900,5.26,"1,662,267","29,920",N/A
타이어 및 고무 제품,53101030,TRC,Tay Ninh Rubber JSC,hose,2026-08-28,"88,300","89,500","87,200","88,600",+16.58%,+0.68%,300,0.34,"79,014","7,000",N/A
통합 오일 및 가스,50102010,GAS,Petrovietnam Gas Joint Stock Corp,hose,2026-06-12,"85,100","87,500","85,000","85,300",+3.52%,+1.19%,"1,100",1.31,"761,595","64,964",N/A
