섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,153A,Caulis Inc,tse,2026-09-11,"1,632","1,680","1,585","1,649",+37.19%,+5.10%,17,1.04,"120,900",199,N/A
IT 서비스 및 컨설팅,57201010,332A,MEEQ Inc,tse,2026-09-07,"1,138","1,144","1,100","1,138",+12.67%,+0.00%,20,1.79,"49,200",55,N/A
건설 및 엔지니어링,52201020,256A,Tobishima Holdings Inc,tse,2026-09-11,"2,263","2,310","2,262","2,285",+14.54%,+3.21%,22,0.97,"320,200",731,N/A
건설 및 엔지니어링,52201020,341A,Toyokoh Inc,tse,2026-09-08,"2,226","2,285","2,191","2,272",+11.76%,+6.47%,83,3.79,"67,100",152,N/A
건설 및 엔지니어링,52201020,460A,Branu Inc,tse,2026-08-24,"1,101","1,140","1,140","1,140",+46.53%,+11.00%,150,15.15,"3,300",3,N/A
경영 지원 서비스,52203040,189A,D&M Company Co Ltd,tse,2026-09-09,"1,045","1,052","1,037","1,048",+7.60%,+2.14%,6,0.58,"1,700",1,N/A
광고 및 마케팅,53302010,415A,GMO TECH Holdings Inc,tse,2026-09-11,"5,170","5,350","5,070","5,350",+15.05%,+3.88%,180,3.48,"3,200",17,N/A
레스토랑 및 바,53301020,428A,Cypress Holdings Co Ltd,tse,2026-09-04,"1,587","1,643","1,540","1,616",+36.37%,+2.93%,70,4.53,"29,600",47,N/A
소비자 출판,53302040,500A,TO Books Inc,tse,2026-09-04,"3,525","3,545","3,490","3,545",+25.27%,+4.11%,40,1.14,"4,900",17,N/A
소프트웨어,57201020,436A,CyberSolutions Inc,tse,2026-09-11,"1,255","1,332","1,269","1,318",+35.88%,+16.84%,63,5.02,"147,600",194,N/A
식품 소매 및 유통,54301020,417A,Blue Zones Holdings Co Ltd,tse,2026-09-08,"1,924","1,944.50","1,907.50","1,930.50",+10.85%,+1.87%,31.50,1.66,"198,500",383,N/A
여가 및 오락시설,53301040,469A,Fitcrew Inc,tse,2026-09-11,"1,705","1,724","1,700","1,706",+21.25%,+4.34%,1,0.06,"8,200",13,N/A
"오일, 가스 정제 및 마케팅",50102030,416A,Fuji United Holdings Co Ltd,tse,2026-09-11,"1,320","1,335","1,304","1,320",+15.69%,+2.40%,0,0.0,"19,200",25,N/A
온라인 서비스,57201030,475A,Gimic Co Ltd,tse,2026-09-04,705,725,686,725,+12.40%,+3.87%,25,3.57,"14,700",10,N/A
"의료 장비, 물품 및 유통",56101020,197A,TAUNS Laboratories  Inc.,tse,2026-08-24,510,514,502,513,+8.47%,+1.38%,11,2.19,"422,300",216,N/A
핀테크,57301010,438A,Infcurion Inc,tse,2026-08-21,"1,020","1,059",997,"1,055",+55.60%,+6.03%,71,7.22,"231,800",244,N/A
