섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Financials,Asset Management & Custody Banks,NTRS,Northern Trust,s&p500,2026-06-23,176.26,176.50,0.90,0.51,"613,100",108.21,N/A
Financials,Asset Management & Custody Banks,TROW,T. Rowe Price,s&p500,2026-07-01,116.11,118.55,2.44,2.1,"1,450,100",171.91,N/A
Financials,Consumer Finance,AXP,American Express,s&p500,2026-07-01,347.05,351.96,4.91,1.41,"2,440,600",858.99,N/A
Financials,Diversified Banks,BAC,Bank of America,s&p500,2026-07-01,58.36,58.73,0.37,0.63,"29,329,700","1,722.53",N/A
Financials,Financial Exchanges & Data,MCO,Moody's Corporation,s&p500,2026-06-16,468.41,490.51,22.13,4.72,"933,200",457.74,N/A
Financials,Insurance Brokers,AJG,Arthur J. Gallagher & Co.,s&p500,2026-07-01,239.67,252.44,12.77,5.33,"2,741,400",692.04,N/A
Financials,Insurance Brokers,AON,Aon plc,s&p500,2026-07-01,343.56,357.46,13.90,4.05,"1,183,000",422.88,N/A
Financials,Insurance Brokers,BRO,Brown & Brown,s&p500,2026-04-21,68.75,70.00,2.64,3.92,"2,383,200",166.82,N/A
Financials,Investment Banking & Brokerage,HOOD,Robinhood Markets,s&p500,2026-07-01,108.65,112.73,4.08,3.76,"41,152,400","4,639.11",N/A
Financials,Investment Banking & Brokerage,RJF,Raymond James Financial,s&p500,2026-05-06,159.37,162.66,4.47,2.83,"1,573,500",255.95,N/A
Financials,Life & Health Insurance,AFL,Aflac,s&p500,2026-06-26,120.15,120.88,2.39,2.02,"1,762,400",213.04,N/A
Financials,Life & Health Insurance,GL,Globe Life,s&p500,2026-07-01,180.07,180.49,0.42,0.23,"651,500",117.59,N/A
Financials,Life & Health Insurance,MET,MetLife,s&p500,2026-06-12,88.84,90.06,2.86,3.28,"3,145,600",283.29,N/A
Financials,Life & Health Insurance,PRU,Prudential Financial,s&p500,2026-07-01,111.07,112.95,1.88,1.69,"1,541,800",174.15,N/A
Financials,Multi-line Insurance,AIG,American International Group,s&p500,2026-05-01,78.77,79.39,2.80,3.66,"3,491,800",277.21,N/A
Financials,Multi-line Insurance,AIZ,Assurant,s&p500,2026-07-01,274.14,279.48,5.34,1.95,"276,600",77.30,N/A
Financials,Multi-line Insurance,L,Loews Corporation,s&p500,2026-07-01,114.12,116.52,2.40,2.1,"644,800",75.13,N/A
Financials,Property & Casualty Insurance,ACGL,Arch Capital Group,s&p500,2026-04-21,98.85,102.20,3.65,3.7,"2,236,800",228.60,N/A
Financials,Property & Casualty Insurance,ALL,Allstate,s&p500,2026-07-01,243.12,250.33,7.21,2.97,"1,602,500",401.15,N/A
Financials,Property & Casualty Insurance,CB,Chubb Limited,s&p500,2026-07-01,351.73,361.17,9.44,2.68,"1,499,200",541.47,N/A
Financials,Property & Casualty Insurance,CINF,Cincinnati Financial,s&p500,2026-07-01,187.21,192.03,4.82,2.57,"798,400",153.32,N/A
Financials,Property & Casualty Insurance,PGR,Progressive Corporation,s&p500,2026-07-01,225.20,232.22,7.02,3.12,"3,107,700",721.67,N/A
Financials,Property & Casualty Insurance,TRV,Travelers Companies (The),s&p500,2026-07-01,334.62,342.31,7.69,2.3,"1,459,200",499.50,N/A
Financials,Property & Casualty Insurance,WRB,W. R. Berkley Corporation,s&p500,2026-06-26,71.27,72.08,1.42,2.01,"1,940,700",139.89,N/A
Financials,Reinsurance,EG,Everest Group,s&p500,2026-06-29,360.79,371.35,11.42,3.17,"389,400",144.60,N/A
Financials,Transaction & Payment Processing Services,GPN,Global Payments,s&p500,2026-05-29,75.51,78.63,3.58,4.77,"4,358,600",342.72,N/A
Financials,Transaction & Payment Processing Services,MA,Mastercard,s&p500,2026-04-29,525.23,539.39,16.95,3.24,"3,900,200","2,103.73",N/A
Financials,Transaction & Payment Processing Services,V,Visa Inc.,s&p500,2026-07-01,351.08,362.13,11.05,3.15,"9,814,800","3,554.23",N/A
Financials,Transaction & Payment Processing Services,XYZ,"Block, Inc.",s&p500,2026-06-29,78.02,78.83,1.70,2.2,"5,480,900",432.06,N/A
Health Care,Biotechnology,ABBV,AbbVie,s&p500,2026-06-29,254.31,261.07,10.01,3.99,"7,113,400","1,857.10",N/A
Health Care,Biotechnology,AMGN,Amgen,s&p500,2026-06-30,362.12,374.15,12.82,3.55,"2,487,600",930.74,N/A
Health Care,Biotechnology,INCY,Incyte,s&p500,2026-06-29,114.66,116.86,3.05,2.68,"2,632,100",307.59,N/A
Health Care,Biotechnology,MRNA,Moderna,s&p500,2026-07-01,72.50,79.76,7.26,10.01,"14,087,700","1,123.63",N/A
Health Care,Biotechnology,VRTX,Vertex Pharmaceuticals,s&p500,2026-06-29,499.65,528.04,30.03,6.03,"1,855,600",979.83,N/A
Health Care,Health Care Distributors,CAH,Cardinal Health,s&p500,2026-06-26,237.92,238.94,1.22,0.51,"2,039,100",487.22,N/A
Health Care,Health Care Distributors,HSIC,Henry Schein,s&p500,2026-06-26,84.95,86.43,1.91,2.26,"2,152,700",186.06,N/A
Health Care,Health Care Equipment,BAX,Baxter International,s&p500,2026-06-26,22.04,22.65,0.96,4.43,"6,546,600",148.28,N/A
Health Care,Health Care Equipment,EW,Edwards Lifesciences,s&p500,2026-07-01,91.99,94.37,2.38,2.59,"3,206,400",302.59,N/A
Health Care,Health Care Equipment,RVTY,Revvity,s&p500,2026-06-25,113.53,113.76,0.92,0.82,"972,300",110.61,N/A
Health Care,Health Care Services,DVA,DaVita,s&p500,2026-07-01,228.03,234.91,6.88,3.02,"842,300",197.86,N/A
Health Care,Health Care Services,LH,Labcorp,s&p500,2026-07-01,283.88,286.98,3.10,1.09,"632,900",181.63,N/A
Health Care,Health Care Supplies,COO,Cooper Companies (The),s&p500,2026-07-01,71.95,74.20,2.25,3.13,"3,259,700",241.87,N/A
Health Care,Health Care Supplies,WST,West Pharmaceutical Services,s&p500,2026-07-01,365.00,365.74,0.74,0.2,"547,200",200.13,N/A
Health Care,Health Care Technology,VEEV,Veeva Systems,s&p500,2026-06-01,188.66,192.74,8.52,4.62,"2,574,100",496.13,N/A
Health Care,Life Sciences Tools & Services,CRL,Charles River Laboratories,s&p500,2026-07-01,229.09,230.69,1.60,0.7,"845,300",195.00,N/A
Health Care,Life Sciences Tools & Services,IQV,IQVIA,s&p500,2026-07-01,203.20,207.04,3.84,1.89,"1,229,400",254.53,N/A
Health Care,Pharmaceuticals,JNJ,Johnson & Johnson,s&p500,2026-06-29,258.51,263.04,9.06,3.57,"7,998,700","2,103.98",N/A
Health Care,Pharmaceuticals,MRK,Merck & Co.,s&p500,2026-06-29,129.38,129.56,4.19,3.34,"7,832,200","1,014.74",N/A
Industrials,Aerospace & Defense,AXON,Axon Enterprise,s&p500,2026-07-01,593.96,597.04,3.08,0.52,"1,061,700",633.88,N/A
Industrials,Aerospace & Defense,GD,General Dynamics,s&p500,2026-06-16,364.11,373.54,12.27,3.4,"1,293,200",483.06,N/A
Industrials,Aerospace & Defense,GE,GE Aerospace,s&p500,2026-07-01,374.94,377.52,2.58,0.69,"3,274,700","1,236.26",N/A
Industrials,Aerospace & Defense,TDG,TransDigm Group,s&p500,2026-06-25,"1,332.56","1,348.49",39.31,3.0,"363,100",489.64,N/A
Industrials,Air Freight & Logistics,EXPD,Expeditors International,s&p500,2026-07-01,166.81,167.57,0.76,0.46,"947,500",158.77,N/A
Industrials,Air Freight & Logistics,UPS,United Parcel Service,s&p500,2026-06-04,110.22,110.66,1.12,1.02,"3,377,000",373.70,N/A
Industrials,Building Products,MAS,Masco,s&p500,2026-07-01,81.64,82.77,1.13,1.38,"1,660,100",137.41,N/A
Industrials,Environmental & Facilities Services,RSG,Republic Services,s&p500,2026-04-09,217.00,217.34,3.25,1.52,"939,700",204.23,N/A
Industrials,Environmental & Facilities Services,VLTO,Veralto,s&p500,2026-04-14,92.39,92.55,2.21,2.45,"2,228,200",206.22,N/A
Industrials,Human Resource & Employment Services,ADP,Automatic Data Processing,s&p500,2026-07-01,235.73,242.27,6.54,2.77,"2,492,600",603.88,N/A
Industrials,Human Resource & Employment Services,PAYX,Paychex,s&p500,2026-07-01,102.71,106.35,3.64,3.54,"3,656,500",388.87,N/A
Industrials,Industrial Machinery & Supplies & Components,SNA,Snap-on,s&p500,2026-07-01,403.28,412.09,8.81,2.18,"415,400",171.18,N/A
Industrials,Rail Transportation,CSX,CSX Corporation,s&p500,2026-07-01,48.33,48.89,0.56,1.16,"13,746,500",672.07,N/A
Industrials,Rail Transportation,UNP,Union Pacific Corporation,s&p500,2026-05-27,277.95,282.25,4.52,1.63,"2,272,500",641.41,N/A
Industrials,Research & Consulting Services,VRSK,Verisk Analytics,s&p500,2026-04-29,188.19,188.35,4.63,2.52,"1,979,500",372.84,N/A
Materials,Fertilizers & Agricultural Chemicals,CTVA,Corteva,s&p500,2026-06-30,84.69,85.80,2.26,2.71,"3,168,100",271.82,N/A
Materials,Industrial Gases,APD,Air Products,s&p500,2026-07-01,306.40,314.19,7.79,2.54,"1,847,200",580.37,N/A
Materials,Industrial Gases,LIN,Linde plc,s&p500,2026-07-01,533.55,546.64,13.09,2.45,"2,275,600","1,243.93",N/A
Materials,Paper & Plastic Packaging Products & Materials,AMCR,Amcor,s&p500,2026-07-01,43.64,45.00,1.36,3.12,"3,743,700",168.47,N/A
Materials,Specialty Chemicals,IFF,International Flavors & Fragrances,s&p500,2026-05-06,82.93,83.83,2.68,3.3,"2,179,800",182.73,N/A
Materials,Specialty Chemicals,PPG,PPG Industries,s&p500,2026-06-26,123.24,125.33,2.72,2.22,"2,017,400",252.84,N/A
Materials,Specialty Chemicals,SHW,Sherwin-Williams,s&p500,2026-07-01,346.05,352.48,6.43,1.86,"2,078,700",732.70,N/A
Real Estate,Health Care REITs,DOC,Healthpeak Properties,s&p500,2026-06-29,21.87,21.89,0.25,1.16,"7,366,200",161.25,N/A
Real Estate,Health Care REITs,VTR,Ventas,s&p500,2026-05-13,90.35,92.52,2.87,3.2,"6,511,700",602.46,N/A
Real Estate,Health Care REITs,WELL,Welltower,s&p500,2026-07-01,230.19,236.06,5.87,2.55,"4,131,900",975.38,N/A
Real Estate,Multi-Family Residential REITs,AVB,AvalonBay Communities,s&p500,2026-06-29,190.86,193.96,3.53,1.85,"659,200",127.86,N/A
Real Estate,Multi-Family Residential REITs,CPT,Camden Property Trust,s&p500,2026-06-26,116.31,117.25,1.59,1.37,"808,400",94.78,N/A
Real Estate,Multi-Family Residential REITs,EQR,Equity Residential,s&p500,2026-07-01,68.63,69.83,1.20,1.75,"2,534,600",176.99,N/A
Real Estate,Multi-Family Residential REITs,ESS,Essex Property Trust,s&p500,2026-06-26,295.34,298.33,3.15,1.07,"381,400",113.78,N/A
Real Estate,Multi-Family Residential REITs,MAA,Mid-America Apartment Communities,s&p500,2026-06-26,140.72,142.19,2.25,1.61,"1,030,500",146.53,N/A
Real Estate,Multi-Family Residential REITs,UDR,"UDR, Inc.",s&p500,2026-07-01,40.62,41.09,0.47,1.16,"2,162,900",88.87,N/A
Real Estate,Office REITs,BXP,"BXP, Inc.",s&p500,2026-07-01,67.76,69.32,1.56,2.3,"1,243,900",86.23,N/A
Real Estate,Self-Storage REITs,PSA,Public Storage,s&p500,2026-06-11,324.71,329.64,6.60,2.04,"963,400",317.58,N/A
Utilities,Electric Utilities,ES,Eversource Energy,s&p500,2026-06-29,73.77,74.44,2.24,3.1,"2,344,100",174.49,N/A
Utilities,Electric Utilities,EVRG,Evergy,s&p500,2026-06-26,87.21,88.13,1.94,2.25,"1,505,500",132.68,N/A
Utilities,Electric Utilities,LNT,Alliant Energy,s&p500,2026-06-26,77.25,78.03,2.24,2.96,"2,563,200",200.01,N/A
Utilities,Electric Utilities,SO,Southern Company,s&p500,2026-06-26,97.16,97.98,2.86,3.01,"5,279,800",517.31,N/A
Utilities,Multi-Utilities,D,Dominion Energy,s&p500,2026-06-25,69.51,69.75,1.96,2.89,"4,301,400",300.02,N/A
Utilities,Multi-Utilities,PNW,Pinnacle West Capital,s&p500,2026-06-26,108.08,109.37,3.07,2.89,"1,144,400",125.16,N/A
