섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Communication Services,Movies & Entertainment,LYV,Live Nation Entertainment,s&p500,2026-06-12,172.51,175.85,3.34,1.94,"2,574,400",452.71,N/A
Consumer Discretionary,"Apparel, Accessories & Luxury Goods",RL,Ralph Lauren Corporation,s&p500,2026-06-12,403.98,412.36,8.38,2.07,"1,191,800",491.45,N/A
Consumer Discretionary,"Hotels, Resorts & Cruise Lines",CCL,Carnival Corporation,s&p500,2026-06-12,29.18,30.12,0.94,3.22,"37,900,600","1,141.57",N/A
Consumer Discretionary,"Hotels, Resorts & Cruise Lines",HLT,Hilton Worldwide,s&p500,2026-06-12,345.95,347.11,1.16,0.34,"1,146,100",397.82,N/A
Consumer Discretionary,"Hotels, Resorts & Cruise Lines",RCL,Royal Caribbean Group,s&p500,2026-06-12,294.38,313.67,19.29,6.55,"3,049,000",956.38,N/A
Consumer Staples,Household Products,CHD,Church & Dwight,s&p500,2026-06-10,98.19,98.32,0.76,0.78,"1,891,200",185.94,N/A
Consumer Staples,Household Products,KMB,Kimberly-Clark,s&p500,2026-06-12,102.29,103.14,0.85,0.83,"4,456,800",459.67,N/A
Consumer Staples,Personal Care Products,KVUE,Kenvue,s&p500,2026-06-12,18.14,18.25,0.11,0.61,"11,515,300",210.15,N/A
Consumer Staples,Personal Care Products,PG,Procter & Gamble,s&p500,2026-06-12,149.61,150.46,0.85,0.57,"9,158,900","1,378.05",N/A
Consumer Staples,Soft Drinks & Non-alcoholic Beverages,KDP,Keurig Dr Pepper,s&p500,2026-06-12,31.71,31.77,0.06,0.19,"15,744,700",500.21,N/A
Consumer Staples,Soft Drinks & Non-alcoholic Beverages,MNST,Monster Beverage,s&p500,2026-06-12,92.83,93.23,0.40,0.43,"4,762,100",443.97,N/A
